LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Km_Sup_to_LL2_Km_Sup,u
72.42466069077511,,72.42466069077523,,81.34067575458383,81.34067575458386,25.99999999999997
72.7374050912233,,72.73740509122328,,81.64214165723736,81.64214165723737,26.49999999999997
73.05074388520538,,73.05074388520535,,81.94428165012451,81.94428165012455,26.99999999999997
73.36467339085873,,73.36467339085863,,82.24709224384601,82.247092243846,27.49999999999997
73.67918992075758,,73.67918992075758,,82.55056992718016,82.55056992718013,27.99999999999997
73.99428978281634,,73.9942897828163,,82.85471116809501,82.85471116809502,28.49999999999997
74.30996928114804,,74.30996928114807,,83.1595124147236,83.15951241472357,28.999999999999975
74.626224716888,,74.62622471688802,,83.4649700963073,83.46497009630721,29.499999999999968
74.943052388983,,74.943052388983,,83.7710806241137,83.77108062411364,29.999999999999968
75.26044859495217,,75.2604485949522,,84.07784039233009,84.07784039233013,30.499999999999968
75.57840963162143,,75.57840963162144,,84.38524577893662,84.38524577893659,30.999999999999968
75.89693179583404,,75.89693179583409,,84.69329314656143,84.6932931465615,31.49999999999997
76.21601138513975,,76.2160113851398,,85.0019788433188,85.00197884331882,31.99999999999997
76.53564469846278,,76.53564469846292,,85.311299203633,85.311299203633,32.49999999999997
76.85582803675304,,76.85582803675302,,85.62125054904787,85.62125054904776,32.999999999999964
77.17655770361712,,77.17655770361714,,85.93182918902392,85.93182918902397,33.499999999999964
77.49783000593546,,77.49783000593546,,86.24303142172442,86.24303142172435,33.999999999999964
77.81964125446216,,77.81964125446211,,86.55485353478804,86.55485353478795,34.49999999999997
78.14198776440978,,78.1419877644098,,86.86729180609373,86.86729180609376,34.99999999999997
78.46486585602084,,78.46486585602082,,87.18034250451296,87.18034250451296,35.49999999999997
78.78827185512482,,78.78827185512475,,87.49400189065335,87.49400189065345,35.99999999999997
79.11220209368119,,79.11220209368132,,87.80826621759257,87.80826621759263,36.49999999999997
79.43665291031068,,79.4366529103107,,88.12313173160146,88.12313173160149,36.99999999999997
79.76162065081267,,79.76162065081269,,88.43859467286039,88.43859467286043,37.499999999999964
80.08710166867094,,80.08710166867108,,88.75465127616403,88.75465127616408,37.999999999999964
80.41309232554732,,80.41309232554727,,89.0712977716185,89.07129777161848,38.499999999999964
80.73958899176213,,80.73958899176233,,89.3885303853286,89.38853038532864,38.999999999999964
81.06658804676576,,81.06658804676589,,89.70634534007678,89.7063453400769,39.499999999999964
81.39408587959468,,81.39408587959471,,90.02473885599261,90.02473885599261,39.999999999999964
81.72207888932012,,81.7220788893201,,90.343707151213,90.343707151213,40.499999999999964
82.05056348548284,,82.05056348548274,,90.66324644253443,90.6632464425343,40.99999999999996
82.37953608851785,,82.37953608851795,,90.98335294605437,90.98335294605442,41.49999999999996
82.70899313016852,,82.70899313016847,,91.30402287780572,91.3040228778058,41.999999999999964
83.03893105388828,,83.03893105388819,,91.62525245438023,91.62525245438025,42.499999999999964
83.36934631523417,,83.36934631523422,,91.94703789354337,91.94703789354334,42.999999999999964
83.70023538224746,,83.7002353822474,,92.26937541484017,92.26937541484016,43.499999999999964
84.03159473582352,,84.03159473582349,,92.59226124019176,92.59226124019175,43.999999999999964
84.36342087007591,,84.36342087007591,,92.9156915944815,92.91569159448149,44.499999999999964
84.69571029268309,,84.69571029268303,,93.2396627061334,93.23966270613332,44.999999999999964
85.02845952522988,,85.02845952522998,,93.56417080767915,93.56417080767905,45.49999999999996
85.36166510353789,,85.36166510353802,,93.88921213631733,93.88921213631738,45.99999999999996
85.69532357798522,,85.69532357798522,,94.21478293446168,94.21478293446162,46.49999999999996
86.02943151381615,,86.02943151381615,,94.54087945028039,94.54087945028036,46.99999999999996
86.36398549144195,,86.36398549144188,,94.86749793822565,94.86749793822551,47.49999999999996
86.69898210673146,,86.69898210673139,,95.19463465955309,95.1946346595531,47.99999999999996
87.03441797129155,,87.03441797129156,,95.52228588283236,95.52228588283242,48.49999999999996
87.3702897127395,,87.3702897127395,,95.85044788444657,95.85044788444642,48.99999999999995
87.7065939749643,,87.70659397496422,,96.17911694908281,96.17911694908273,49.49999999999995
88.04332741837919,,88.04332741837925,,96.5082893702128,96.50828937021281,49.99999999999996
88.38048672016662,,88.3804867201666,,96.83796145056374,96.83796145056377,50.49999999999996
88.71806857451102,,88.71806857451098,,97.16812950257818,97.16812950257818,50.99999999999996
89.05606969282523,,89.05606969282523,,97.49878984886564,97.49878984886577,51.49999999999996
89.39448680396684,,89.3944868039669,,97.82993882264317,97.82993882264321,51.99999999999996
89.7333166544459,,89.73331665444599,,98.16157276816648,98.16157276816645,52.49999999999996
90.0725560086244,,90.07255600862425,,98.49368804115082,98.49368804115085,52.99999999999996
90.41220164890554,,90.41220164890558,,98.82628100918248,98.82628100918262,53.49999999999995
90.75225037591784,,90.7522503759178,,99.15934805212021,99.15934805212027,53.99999999999995
91.09269900868703,,91.09269900868705,,99.4928855624866,99.4928855624866,54.49999999999995
91.43354438480227,,91.43354438480227,,99.82688994584973,99.82688994584962,54.99999999999995
91.77478336057322,,91.77478336057318,,100.16135762119502,100.16135762119497,55.49999999999995
92.11641281117954,,92.11641281117952,,100.49628502128775,100.4962850212878,55.99999999999995
92.45842963081152,,92.45842963081151,,100.83166859302497,100.83166859302492,56.49999999999995
92.80083073280412,,92.80083073280413,,101.16750479777843,101.16750479777855,56.99999999999994
93.14361304976211,,93.14361304976208,,101.50379011172795,101.50379011172794,57.49999999999995
93.48677353367759,,93.48677353367746,,101.84052102618406,101.84052102618409,57.99999999999995
93.8303091560407,,93.83030915604067,,102.17769404790316,102.17769404790309,58.49999999999995
94.1742169079413,,94.17421690794134,,102.51530569939081,102.51530569939086,58.99999999999995
94.51849380016405,,94.51849380016414,,102.85335251919766,102.85335251919767,59.49999999999995
94.86313686327469,,94.86313686327472,,103.19183106220464,103.19183106220459,59.99999999999995
95.20814314769892,,95.20814314769905,,103.53073789989944,103.53073789989956,60.49999999999995
95.55350972379284,,95.5535097237929,,103.87006962064441,103.8700696206443,60.99999999999995
95.8992336819039,,95.8992336819039,,104.20982282993337,104.20982282993332,61.49999999999995
96.24531213242273,,96.24531213242271,,104.54999415064177,104.54999415064171,61.99999999999995
96.59174220582386,,96.59174220582379,,104.8905802232664,104.8905802232663,62.49999999999995
96.93852105269231,,96.9385210526923,,105.23157770615612,105.23157770615612,62.99999999999994
97.28564584373449,,97.28564584373447,,105.57298327573498,105.57298327573497,63.49999999999993
97.63311376976536,,97.63311376976533,,105.9147936267153,105.91479362671532,63.99999999999993
97.98092204166377,,97.98092204166366,,106.25700547230308,106.25700547230312,64.49999999999993
98.3290678902768,,98.32906789027683,,106.59961554439425,106.59961554439431,64.99999999999993
98.6775485662417,,98.67754856624161,,106.94262059376305,106.94262059376302,65.49999999999993
99.02636133966196,,99.02636133966197,,107.28601739024157,107.28601739024157,65.99999999999993
99.37550349950867,,99.37550349950868,,107.6298027228915,107.62980272289144,66.49999999999993
99.72497235245919,,99.72497235245925,,107.97397340016732,107.97397340016735,66.99999999999993
100.07476522047645,,100.0747652204764,,108.31852625007234,108.3185262500723,67.49999999999993
100.4248794352086,,100.42487943520865,,108.66345812030562,108.66345812030549,67.99999999999993
100.7753123230026,,100.77531232300271,,109.00876587840204,109.00876587840199,68.49999999999993
101.1260611550683,,101.12606115506826,,109.35444641186403,109.35444641186396,68.99999999999994
101.47712290833901,,101.47712290833891,,109.70049662828703,109.70049662828687,69.49999999999994
