u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
23.999999999999975,19.26129652429038,21.02744559514091,-50.152254816787,59.27771602920519,-41.01302759126071,-29.479486539029093,-56.56955744825861,50.66213547090581,20.76669652429038,22.532845595140937,-48.64685481678703,60.78311602920513,-39.5076275912607,-27.97408653902903,-55.064157448258634,52.16753547090586,16.40451474508805
24.49999999999997,19.525520961082428,21.246671414227027,-50.2433591512098,59.307828454648444,-41.27801759335257,-29.699605561558585,-56.586447950335355,50.74075157061196,21.030920961082437,22.752071414227025,-48.73795915120971,60.813228454648474,-39.77261759335265,-28.194205561558505,-55.08104795033536,52.24615157061198,16.309511446544985
24.999999999999975,19.78970506898879,21.46585032837323,-50.33511943598169,59.33863484520356,-41.542979128196876,-29.91969151212204,-56.60408598221014,50.820088549963906,21.295105068988832,22.97125032837322,-48.82971943598165,60.84403484520363,-40.03757912819691,-28.414291512122084,-55.09868598221017,52.325488549963936,16.214871666540773
25.499999999999975,20.05384850354324,21.684981921308623,-50.42753243790164,59.370132360112166,-41.80791170363838,-30.139743802981762,-56.62246927418716,50.9001436057049,21.559248503543266,23.190381921308617,-48.92213243790161,60.8755323601121,-40.302511703638494,-28.634343802981814,-55.117069274187145,52.405543605704885,16.120594278565143
25.99999999999997,20.31795092230381,21.90406578077875,-50.52059490999637,59.40231813583518,-42.072814828247665,-30.359761848758545,-56.64159552012526,50.980913905825275,21.82335092230378,23.409465780778763,-49.01519490999646,60.907718135835175,-40.5674148282476,-28.85436184875855,-55.13619552012525,52.48631390582531,16.026678143538312
26.49999999999997,20.582011985547425,22.123101499136357,-50.614303592086934,59.43518928687451,-42.33768801206997,-30.579745067112764,-56.66146237818857,51.0623965901246,22.08741198554743,23.628501499136352,-49.10890359208693,60.940589286874406,-40.832288012070045,-29.07434506711279,-55.15606237818853,52.56779659012459,15.933122109880808
26.99999999999997,20.846031356858695,22.342088673841417,-50.70865521136396,59.46874290656696,-42.60253076727017,-30.799692879331964,-56.68206747158264,51.14458877079255,22.351431356858694,23.84748867384143,-49.203255211363924,60.974142906566925,-41.09713076727021,-29.29429287933203,-55.176667471582626,52.649988770792525,15.839925013617448
27.49999999999997,21.110008703629724,22.56102690788612,-50.80364648297261,59.502976067859514,-42.867342608688595,-31.01960471083894,-56.70340838927949,51.22748753300707,22.615408703629715,24.066426907886097,-49.29824648297254,61.008376067859565,-41.36194260868855,-29.514204710838985,-55.19800838927945,52.732887533007016,15.74708567851029
27.99999999999997,21.373943697486688,22.779915810156638,-50.89927411060095,59.53788582406337,-43.132123054325405,-31.239479991633925,-56.72548268673334,51.311089935546235,22.879343697486675,24.285315810156604,-49.393874110600976,61.04328582406332,-41.626723054325446,-29.734079991633944,-55.2200826867333,52.81648993554619,15.654602916214687
28.49999999999997,21.63783601465405,22.99875499574229,-50.99553478707404,59.57346920959268,-43.39687162576307,-31.459318156682563,-56.74828788658939,51.39539301141244,23.143236014654047,24.504154995742265,-49.490134787074034,61.07886920959265,-41.891471625763074,-29.953918156682594,-55.24288788658937,52.900793011412425,15.56247552645503
28.999999999999975,21.90168533626685,23.217544086199435,-51.0924251949486,59.609723240688986,-43.66158784853622,-31.67911864625657,-56.77182147938612,51.48039376846703,23.40708533626685,24.72294408619945,-49.587025194948616,61.115123240688995,-42.156187848536156,-30.173718646256557,-55.26642147938606,52.98579376846701,15.470702297216219
29.499999999999968,22.165491348638216,23.43628270977702,-51.189942007110986,59.64664491613158,-43.92627125245754,-31.898880906234133,-56.79608092425317,51.56608919007317,23.670891348638193,24.94168270977703,-49.684542007110984,61.15204491613148,-42.420871252457516,-30.39348090623404,-55.2906809242532,53.07148919007318,15.37928200494872
29.999999999999968,22.42925374348906,23.654970501609665,-51.288081887373345,59.684231217936635,-44.190921371906114,-32.11860438836691,-56.821063649605534,51.652476235746775,23.934653743489054,25.160370501609663,-49.78268188737335,61.18963121793669,-42.685521371906084,-30.61320438836684,-55.31566364960552,53.157876235746805,15.288213414784927
30.499999999999968,22.69297221814503,23.873607103881948,-51.38684149107022,59.722479112045974,-44.45553774608189,-32.33828855051725,-56.84676705383374,51.73955184181284,24.198372218144986,25.37900710388192,-49.88144149107027,61.22787911204592,-42.95013774608194,-30.832888550517318,-55.34136705383368,53.244951841812814,15.1974952807643
30.999999999999968,22.956646475704993,24.092192165968438,-51.486217465652985,59.76138554900452,-44.72011991923289,-32.557932856869456,-56.87318850599194,51.827312922067165,24.462046475705005,25.597592165968404,-49.98081746565303,61.266785549004574,-43.2147199192329,-31.05253285686939,-55.36778850599195,53.332712922067195,15.107126346067592
31.49999999999997,23.220276225185923,24.310725344552488,-51.58620645128155,59.800947464629516,-44.98466744085657,-32.777536778118964,-56.90032534648389,51.915756368442466,24.72567622518592,25.816125344552482,-50.0808064512816,61.306347464629596,-43.47926744085666,-31.272136778118977,-55.39492534648392,53.42115636844252,15.01710534325531
31.99999999999997,23.483861181645466,24.52920630372609,-51.68680508141366,59.8411617806706,-45.24917986588084,-32.99709979164181,-56.9281748877464,52.00487905167699,24.989261181645407,26.034606303726115,-50.18140508141368,61.346561780670555,-43.74377986588087,-31.49169979164186,-55.42277488774638,53.51027905167697,14.927430994514348
32.49999999999997,23.74740106628661,24.747634715073122,-51.78800998338966,59.88202540546062,-45.51365675482484,-33.216621381647066,-56.95673441493128,52.09467782198593,25.252801066286587,26.253034715073145,-50.28260998338977,61.38742540546062,-44.00825675482478,-31.711221381647107,-55.451334414931246,53.60007782198589,14.838102011906756
32.999999999999964,24.010895606545652,24.966010257738585,-51.88981777901445,59.923535234559914,-45.77809767394362,-33.43610103931306,-56.98600118658608,52.18514950973481,25.516295606545675,26.471410257738548,-50.38441777901448,61.428935234559845,-44.272697673943675,-31.930701039312975,-55.48060118658604,53.69054950973478,14.749117097623435
