u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,57.27517044,58.2431036,57.27517044,58.2431036
1.0,57.77667296,57.7542419,57.77667296,57.7542419
2.0,58.28122216,57.26857697,58.28122216,57.26857697
3.0,58.7888054,56.78611836,58.7888054,56.78611836
