u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
-7.5,48.24543226038028,63.07938850418269,54.950836290751774,63.07938850418269
-7.25,48.36733042246802,62.93810125211735,55.0803239064856,62.938101252117335
-7.0,48.48943970369381,62.79700429393915,55.21001974227542,62.79700429393915
-6.75,48.61175996826281,62.656098009466064,55.33992357025781,62.65609800946605
-6.5,48.73429107703085,62.51538277644071,55.470035159400815,62.5153827764407
-6.25,48.85703288751255,62.37485897050602,55.60035427551794,62.37485897050601
-6.0,48.979985253890035,62.23452696518303,55.730880681282805,62.23452696518303
-5.75,49.10314802702083,62.09438713184686,55.861614136243126,62.09438713184686
-5.5,49.226521054447886,61.95443983970377,55.99255439683656,61.95443983970377
-5.25,49.35010418040759,61.81468545576803,56.12370121640454,61.814685455768014
-5.0,49.47389724584014,61.67512434483909,56.25505434520861,61.67512434483909
-4.75,49.59790008839883,61.535756869478575,56.38661353044537,61.535756869478575
-4.5,49.722112542460316,61.39658338998764,56.51837851626274,61.39658338998764
-4.25,49.84653443913453,61.25760426438386,56.65034904377541,61.25760426438386
-4.0,49.97116560627557,61.11881984837954,56.78252485108149,61.11881984837954
-3.75,50.09600586849228,60.980230495358285,56.914905673278845,60.98023049535827
-3.5,50.22105504715918,60.8418365563533,57.0474912424815,60.8418365563533
-3.25,50.34631296042817,60.70363838002528,57.18028128783712,60.70363838002528
-3.0,50.47177942323959,60.56563631263977,57.31327553554342,60.56563631263976
-2.75,50.597454247334674,60.42783069804579,57.446473708866264,60.42783069804579
-2.5,50.72333724126664,60.29022187765352,57.57987552815625,60.29022187765351
-2.25,50.84942821041406,60.15281019041306,57.71348071086737,60.15281019041306
-2.0,50.975726956992716,60.01559597279246,57.84728897157436,60.01559597279246
-1.75,51.10223328006862,59.87857955875697,57.98130002199098,59.87857955875697
-1.5,51.22894697557122,59.741761279746754,58.11551357098862,59.741761279746754
-1.25,51.35586783630632,59.605141464656775,58.24992932461436,59.605141464656775
-1.0,51.48299565196987,59.46872043981532,58.384546986110045,59.46872043981532
-0.75,51.61033020916178,59.332498528963214,58.51936625593109,59.33249852896321
-0.5,51.737871291399756,59.196476053233276,58.654386831765805,59.19647605323327
-0.25,51.86561867913349,59.06065333112967,58.78960840855415,59.06065333112967
0.0,58.925030678507966,51.993572149759444,58.92503067850796,58.925030678507895
0.25,59.06065333112969,51.86561867913348,59.06065333112969,58.789608408554145
0.5,59.19647605323336,51.73787129139972,59.19647605323336,58.65438683176577
0.75,59.332498528963235,51.6103302091617,59.332498528963235,58.51936625593105
1.0,59.46872043981538,51.48299565196985,59.46872043981538,58.38454698611001
1.25,59.60514146465671,51.355867836306224,59.60514146465671,58.24992932461426
1.5,59.741761279746804,51.22894697557123,59.741761279746804,58.11551357098865
1.75,59.878579558756954,51.10223328006859,59.878579558756954,57.981300021990975
2.0,60.01559597279247,50.975726956992695,60.01559597279247,57.84728897157434
2.25,60.15281019041305,50.84942821041404,60.15281019041305,57.71348071086735
2.5,60.29022187765356,50.72333724126664,60.29022187765355,57.57987552815624
2.75,60.42783069804583,50.59745424733464,60.42783069804583,57.44647370886626
3.0,60.56563631263981,50.471779423239596,60.565636312639796,57.313275535543404
3.25,60.70363838002529,50.34631296042812,60.70363838002528,57.180281287837055
3.5,60.84183655635337,50.221055047159155,60.841836556353364,57.04749124248148
3.75,60.980230495358285,50.096005868492185,60.98023049535828,56.91490567327876
4.0,61.118819848379516,49.97116560627563,61.11881984837951,56.78252485108155
4.25,61.25760426438391,49.84653443913463,61.25760426438391,56.650349043775485
4.5,61.39658338998768,49.72211254246034,61.39658338998768,56.518378516262764
4.75,61.535756869478696,49.59790008839889,61.535756869478696,56.38661353044543
5.0,61.675124344839105,49.473897245840014,61.675124344839105,56.255054345208485
5.25,61.814685455768064,49.35010418040747,61.81468545576806,56.12370121640443
5.5,61.954439839703774,49.22652105444789,61.954439839703774,55.99255439683657
5.75,62.09438713184687,49.103148027020886,62.09438713184687,55.861614136243205
6.0,62.23452696518308,48.97998525388999,62.23452696518308,55.73088068128276
6.25,62.374858970506054,48.857032887512624,62.374858970506054,55.600354275518
6.5,62.51538277644075,48.734291077030775,62.515382776440745,55.47003515940074
6.75,62.65609800946613,48.6117599682628,62.65609800946612,55.339923570257795
7.0,62.79700429393914,48.48943970369382,62.79700429393914,55.21001974227542
7.25,62.93810125211739,48.36733042246799,62.938101252117384,55.08032390648557
7.5,63.079388504182596,48.24543226038022,63.07938850418259,54.95083629075171
7.75,63.220865668264906,48.123745349868294,63.2208656682649,54.82155711975483
8.0,63.362532360465465,48.002269820005075,63.362532360465465,54.692486614979615
8.25,63.50438819488045,47.881005796492,63.50438819488045,54.56362499470193
8.5,63.646432783625116,47.75995340165098,63.646432783625116,54.43497247397445
8.75,63.78866573685735,47.639112754418555,63.78866573685734,54.30652926461489
9.0,63.931086662801526,47.518483970338984,63.931086662801526,54.17829557519282
9.25,64.07369516777227,47.398067161558174,64.07369516777227,54.05027161101748
9.5,64.21649085619877,47.277862436818054,64.21649085619876,53.9224575741258
9.75,64.35947333064861,47.157869901450454,64.35947333064861,53.79485366327041
10.0,64.50264219185206,47.03808965737216,64.50264219185205,53.66746007390808
10.25,64.64599703872554,46.91852180307999,64.64599703872554,53.5402769981888
10.5,64.78953746839704,46.799166433645496,64.78953746839704,53.413304624944104
10.75,64.9332630762291,46.68002364071103,64.9332630762291,53.28654313967685
11.0,65.07717345584389,46.56109351248537,65.07717345584389,53.159992724550655
11.25,65.2212681991468,46.44237613373976,65.22126819914679,53.033653558379534
11.5,65.36554689635143,46.323871585804284,65.36554689635143,52.90752581661794
11.75,65.51000913600393,46.20557994656498,65.51000913600393,52.781609671351546
12.0,65.65465450500659,46.0875012904598,65.65465450500658,52.65590529128697
12.25,65.79948258864299,45.96963568847707,65.79948258864299,52.530412841743754
12.5,65.94449297060224,45.85198320815209,65.94449297060223,52.40513248464465
12.75,66.08968523300334,45.73454391356569,66.08968523300334,52.28006437850781
13.0,66.23505895641946,45.617317865341434,66.23505895641946,52.155208678437596
13.25,66.38061371990293,45.50030512064515,66.38061371990293,52.03056553611777
13.5,66.52634910100885,45.38350573318245,66.52634910100885,51.90613509980259
13.75,66.6722646758205,45.266919753198714,66.67226467582049,51.781917514310386
14.0,66.81836001897315,45.15054722747775,66.81836001897315,51.65791292101598
14.25,66.9646347036785,45.03438819934148,66.9646347036785,51.53412145784369
14.5,67.1110883017498,44.918442708649835,67.11108830174979,51.4105432592612
14.75,67.25772038362513,44.80271079180096,67.25772038362511,51.287178456273125
15.0,67.40453051839333,44.6871924817312,67.40453051839332,51.164027176414606
15.25,67.5515182738169,44.57188780791644,67.5515182738169,51.04108954374646
15.5,67.69868321635762,44.45679679637254,67.69868321635762,50.91836567884909
15.75,67.84602491120002,44.34191946965699,67.8460249112,50.79585569881778
16.0,67.9935429222762,44.22725584687013,67.99354292227619,50.67355971725759
16.25,68.14123681229009,44.112805943657186,68.14123681229009,50.55147784427902
16.5,68.28910614274173,43.998569772210345,68.28910614274174,50.429610186493775
16.75,68.43715047395142,43.8845473412711,68.43715047395142,50.30795684701071
17.0,68.58536936508419,43.77073865613316,68.58536936508419,50.18651792543245
17.25,68.73376237417347,43.657143718644974,68.73376237417345,50.065293517851615
17.5,68.88232905814584,43.54376252721361,68.88232905814584,49.94428371684831
17.75,69.03106897284493,43.43059507680733,69.03106897284493,49.8234886114866
18.0,69.17998167305525,43.317641358960415,69.17998167305525,49.70290828731294
18.25,69.32906671252633,43.204901361776706,69.32906671252633,49.58254282635331
18.5,69.47832364399673,43.09237506993394,69.47832364399672,49.46239230711175
18.75,69.6277520192179,42.98006246468863,69.6277520192179,49.342456804568485
19.0,69.77735138897812,42.86796352388066,69.77735138897812,49.22273639017877
19.25,69.92712130312589,42.75607822193871,69.92712130312589,49.10323113187188
19.5,70.07706131059425,42.64440652988539,70.07706131059425,48.98394109405015
19.75,70.22717095942383,42.5329484153436,70.22717095942383,48.86486633758932
20.0,70.3774497967871,42.421703842541845,70.3774497967871,48.74600691983756
20.25,70.52789736901093,42.31067277232071,70.52789736901093,48.627362894615814
20.5,70.67851322160121,42.19985516213934,70.6785132216012,48.50893431221858
20.75,70.82929689926516,42.089250966082496,70.82929689926516,48.390721219414495
21.0,70.98024794593536,41.97886013486735,70.98024794593536,48.272723659447415
21.25,71.13136590479257,41.86868261585072,71.13136590479256,48.154941672037545
21.5,71.28265031828892,41.75871835303682,71.28265031828892,48.037375293383235
21.75,71.43410072817112,41.64896728708512,71.4341007281711,47.92002455616303
22.0,71.58571667550333,41.53942935531818,71.58571667550333,47.80288948953746
22.25,71.73749770068987,41.430104491730106,71.73749770068986,47.685970119151776
22.5,71.88944334349836,41.32099262699549,71.88944334349833,47.56926646713895
22.75,72.04155314308206,41.21209368847764,72.04155314308206,47.45277855212225
23.0,72.19382663800273,41.10340760023803,72.19382663800272,47.33650638921874
23.25,72.34626336625291,40.99493428304564,72.34626336625291,47.220449990043114
23.5,72.4988628652786,40.88667365438652,72.4988628652786,47.104609362711436
23.75,72.65162467200125,40.77862562847347,72.65162467200125,46.98898451184523
24.0,72.80454832284006,40.67079011625617,72.80454832284006,46.87357543857596
24.25,72.95763335373448,40.56316702543178,72.95763335373447,46.75838214055008
24.5,73.11087930016538,40.455756260455125,73.11087930016538,46.643404611933754
24.75,73.26428569717783,40.348557722549465,73.26428569717783,46.52864284341794
25.0,73.41785207940228,40.24157130971782,73.41785207940228,46.41409682222456
25.25,73.57157798107619,40.13479691675402,73.57157798107619,46.29976653211183
25.5,73.72546293606624,40.02823443525418,73.72546293606622,46.18565195338062
25.75,73.87950647788895,39.92188375362835,73.87950647788895,46.07175306288068
26.0,74.0337081397326,39.81574475711261,74.0337081397326,45.95806983401735
26.25,74.18806745447796,39.70981732778121,74.18806745447796,45.84460223675868
26.5,74.34258395471971,39.60410134455867,74.34258395471971,45.73135023764223
26.75,74.4972571727873,39.49859668323265,74.4972571727873,45.61831379978276
27.0,74.65208664076594,39.39330321646661,74.65208664076594,45.50549288287986
27.25,74.80707189051685,39.28822081381308,74.80707189051684,45.39288744322617
27.5,74.96221245369834,39.18334934172631,74.96221245369833,45.280497433715006
27.75,75.11750786178607,39.07868866357636,75.11750786178607,45.16832280384953
28.0,75.27295764609343,38.974238639662325,75.27295764609343,45.05636349975097
28.25,75.42856133779122,38.869999127226365,75.42856133779122,44.944619464168
28.5,75.58431846792908,38.76596998046748,75.58431846792907,44.83309063648548
28.75,75.74022856745373,38.66215105055624,75.74022856745373,44.72177695273465
29.0,75.89629116723015,38.55854218564876,75.89629116723015,44.610678345602295
29.25,76.05250579806032,38.45514323090132,76.05250579806031,44.499794744440706
29.5,76.20887199070322,38.351954028485764,76.20887199070322,44.38912607527853
29.75,76.36538927589429,38.24897441760362,76.36538927589429,44.278672260830334
30.0,76.52205718436412,38.14620423450209,76.52205718436412,44.16843322050811
30.25,76.6788752468584,38.043643312488875,76.6788752468584,44.05840887043167
30.5,76.83584299415627,37.9412914819481,76.83584299415625,43.94859912344025
30.75,76.99295995708923,37.83914857035562,76.99295995708923,43.839003889103374
31.0,77.15022566656005,37.7372144022954,77.15022566656003,43.72962307373309
31.25,77.30763965356104,37.63548879947531,77.30763965356104,43.62045658039547
31.5,77.46520144919299,37.533971580743255,77.46520144919299,43.511504308922596
31.75,77.62291058468276,37.43266256210391,77.62291058468276,43.40276615592528
32.0,77.78076659140163,37.331561556734826,77.78076659140163,43.29424201480504
32.25,77.93876900088351,37.23066837500372,77.9387690008835,43.185931775767486
32.5,78.09691734484235,37.129982824484905,78.09691734484234,43.077835325834705
32.75,78.25521115519021,37.0295047099765,78.2552111551902,42.96995254885867
33.0,78.41364996405429,36.92923383351757,78.41364996405427,42.862283325534754
33.25,78.57223330379507,36.82916999440549,78.57223330379506,42.75482753341498
33.5,78.73096070702256,36.72931298921351,78.73096070702255,42.64758504692223
33.75,78.8898317066142,36.629662611808286,78.88983170661419,42.54055573736392
34.0,79.04884583573106,36.53021865336747,79.04884583573104,42.433739472946186
34.25,79.20800262783504,36.43098090239796,79.20800262783504,42.32713611878846
34.5,79.36730161670582,36.33194914475381,79.3673016167058,42.22074553693817
34.75,79.52674233645631,36.23312316365414,79.52674233645631,42.11456758638496
35.0,79.68632432154983,36.13450273970179,79.68632432154983,42.00860212307622
35.25,79.8460471068157,36.03608765090161,79.84604710681569,41.902848999932075
35.5,80.00591022746603,35.93787767267893,80.00591022746602,41.797308066860616
35.75,80.1659132191101,35.83987257789819,80.16591321911008,41.6919791707734
36.0,80.32605561777183,35.74207213688213,80.32605561777183,41.586862155601494
36.25,80.48633695990368,35.64447611742989,80.48633695990368,41.481956862310746
36.5,80.64675678240322,35.5470842848368,80.6467567824032,41.37726312891831
36.75,80.80731462262767,35.44989640191321,80.80731462262767,41.272780790508804
37.0,80.96801001840892,35.352912229003294,80.96801001840892,41.16850967925027
37.25,81.12884250806911,35.25613152400513,81.1288425080691,41.06444962441136
37.5,81.28981163043453,35.15955404238972,81.28981163043451,40.96060045237762
37.75,81.45091692485053,35.06317953722016,81.45091692485053,40.856961986668225
38.0,81.6121579311962,34.96700775917198,81.61215793119618,40.75353404795348
38.25,81.77353418989814,34.87103845655232,81.77353418989813,40.650316454071636
38.5,81.93504524194506,34.77527137531993,81.93504524194506,40.5473090200463
38.75,82.0966906289014,34.679706259104734,82.09669062890138,40.44451155810366
39.0,82.25846989292108,34.58434284922842,82.25846989292108,40.34192387769071
39.25,82.42038257676138,34.48918088472378,82.42038257676137,40.23954578549227
39.5,82.58242822379628,34.39422010235519,82.58242822379628,40.13737708544936
39.75,82.74460637802976,34.29946023663893,82.74460637802976,40.03541757877719
40.0,82.90691658410884,34.20490101986293,82.90691658410884,39.933667063983
40.25,83.06935838733715,34.11054218210753,83.06935838733713,39.832125336884616
40.5,83.23193133368684,34.01638345126574,83.23193133368684,39.730792190628726
40.75,83.39463496981182,33.92242455306381,83.39463496981182,39.629667415709704
41.0,83.55746884306063,33.82866521108136,83.55746884306062,39.528750799987726
41.25,83.7204325014878,33.735105146772284,83.72043250148779,39.42804212870798
41.5,83.8835254938673,33.64174407948538,83.88352549386728,39.32754118451946
41.75,84.0467473697033,33.548581726485025,84.0467473697033,39.22724774749403
42.0,84.21009767924315,33.45561780297146,84.21009767924313,39.12716159514517
42.25,84.37357597348878,33.36285202210213,84.37357597348878,39.02728250244755
42.5,84.53718180420756,33.270284095012315,84.53718180420756,38.92761024185637
42.75,84.70091472394526,33.17791373083573,84.70091472394526,38.82814458332648
43.0,84.86477428603557,33.08574063672569,84.86477428603557,38.72888529433203
43.25,85.0287600446128,32.993764517876016,85.02876004461278,38.629832139886375
43.5,85.1928715546214,32.901985077541816,85.1928715546214,38.5309848825612
43.75,85.35710837182808,32.81040201706061,85.35710837182806,38.43234328250672
44.0,85.52147005283159,32.71901503587337,85.52147005283157,38.33390709747153
44.25,85.68595615507353,32.627823831545456,85.68595615507351,38.23567608282241
44.5,85.85056623684859,32.5368280997876,85.85056623684859,38.137649991564324
44.75,86.015299857315,32.44602753447718,86.01529985731499,38.03982857436073
45.0,86.18015657650426,32.35542182767932,86.18015657650426,37.942211579553735
45.25,86.3451359553313,32.26501066966785,86.34513595533129,37.84479875318422
45.5,86.51023755560384,32.17479374894641,86.51023755560382,37.747589839012136
45.75,86.67546094003251,32.08477075226974,86.67546094003251,37.65058457853715
46.0,86.84080567223974,31.994941364664673,86.84080567223972,37.55378271101881
46.25,87.00627131676951,31.90530526945139,87.00627131676951,37.457183973497266
46.5,87.17185743909614,31.8158621482645,87.17185743909613,37.36078810081374
46.75,87.33756360563379,31.726611681074278,87.33756360563379,37.264594825631306
47.0,87.50338938374415,31.637553546207442,87.50338938374415,37.16860387845509
47.25,87.66933434174692,31.54868742036906,87.66933434174692,37.07281498765387
47.5,87.83539804892675,31.46001297866273,87.83539804892675,36.97722787947982
47.75,88.00158007554245,31.371529894612365,88.00158007554245,36.88184227809015
48.0,88.167879992835,31.283237840183073,88.16787999283498,36.78665790556752
48.25,88.33429737303591,31.195136485802376,88.3342973730359,36.69167448194121
48.5,88.50083178937496,31.107225500380927,88.50083178937494,36.59689172520763
48.75,88.66748281608774,31.01950455133413,88.66748281608773,36.50230935135187
49.0,88.83425002842421,30.931973304602792,88.83425002842421,36.40792707436836
49.25,89.00113300265544,30.844631424674002,89.00113300265542,36.313744606281674
49.5,89.16813131608123,30.757478574602608,89.16813131608123,36.219761657168064
49.75,89.3352445470375,30.670514416031782,89.33524454703749,36.12597793517614
50.0,89.50247227490365,30.583738609214063,89.50247227490364,36.03239314654821
50.25,89.6698140801088,30.49715081303246,89.66981408010878,35.939006995641435
50.5,89.83726954413918,30.41075068502082,89.83726954413916,35.845819184948425
50.75,90.00483824954473,30.324537881385353,90.00483824954472,35.75282941511927
51.0,90.17251977994587,30.238512057024657,90.17251977994587,35.66003738498167
51.25,90.34031372003946,30.15267286555123,90.34031372003946,35.56744279156298
51.5,90.50821965560574,30.067019959311573,90.50821965560574,35.47504533011086
51.75,90.67623717351383,29.981552989407206,90.67623717351381,35.38284469411448
52.0,90.84436586172822,29.8962716057153,90.84436586172822,35.29084057532599
52.25,91.01260530931448,29.811175456908877,91.01260530931447,35.19903266378115
52.5,91.180955106445,29.72626419047788,91.180955106445,35.1074206478211
52.75,91.34941484440517,29.64153745274929,91.34941484440516,35.01600421411302
53.0,91.51798411559778,29.55699488890762,91.51798411559778,34.92478304767151
53.25,91.68666251354966,29.472636143015446,91.68666251354966,34.833756831879754
53.5,91.85544963291603,29.388460858033334,91.85544963291602,34.742925248510296
53.75,92.02434506948597,29.30446867584072,92.02434506948595,34.65228797774674
54.0,92.1933484201875,29.22065923725541,92.19334842018749,34.561844698204155
54.25,92.36245928309204,29.137032182054345,92.36245928309204,34.47159508695073
54.5,92.5316772574201,29.05358714899311,92.53167725742009,34.3815388195283
54.75,92.70100194354477,28.970323775826483,92.70100194354475,34.291675569973904
55.0,92.87043294299698,28.88724169932807,92.87043294299698,34.20200501084035
55.25,93.03996985846928,28.804340555309967,93.03996985846928,34.11252681321712
55.5,93.20961229382108,28.721619978643247,93.20961229382107,34.02324064675183
55.75,93.37935985408168,28.639079603277104,93.37935985408168,33.93414617967068
56.0,93.54921214545536,28.556719062258598,93.54921214545534,33.84524307879924
56.25,93.71916877532423,28.474537987752523,93.71916877532423,33.75653100958373
56.5,93.88922935225264,28.39253601106081,93.88922935225264,33.66800963611148
56.75,94.05939348599102,28.310712762641668,94.05939348599102,33.57967862113157
57.0,94.22966078747905,28.22906787212948,94.22966078747905,33.491537626075996
57.25,94.4000308688491,28.147600968353508,94.40003086884909,33.403586311079664
57.5,94.57050334342989,28.066311679357838,94.57050334342986,33.31582433500189
57.75,94.74107782574964,27.985199632419764,94.74107782574964,33.22825135544614
58.0,94.91175393153875,27.904264454069214,94.91175393153875,33.14086702878096
58.25,95.0825312777333,27.823505770107634,95.08253127773328,33.053671010160336
58.5,95.25340948247784,27.742923205626926,95.25340948247782,32.96666295354422
58.75,95.42438816512811,27.66251638502808,95.42438816512808,32.87984251171871
59.0,95.59546694625368,27.582284932040068,95.59546694625368,32.79320933631653
59.25,95.76664544764071,27.502228469738345,95.76664544764068,32.70676307783716
59.5,95.93792329229393,27.422346620563374,95.93792329229393,32.620503385667185
59.75,96.10930010443971,27.34263900633915,96.10930010443971,32.53442990810013
60.0,96.2807755095281,27.26310524829115,96.2807755095281,32.44854229235663
60.25,96.45234913423425,27.183744967065536,96.45234913423425,32.36284018460492
60.5,96.6240206064616,27.104557782745996,96.6240206064616,32.27732322997977
60.75,96.79578955534326,27.025543314872785,96.79578955534326,32.191991072603244
61.0,96.96765561124371,26.946701182460608,96.96765561124371,32.106843355604276
61.25,97.13961840576113,26.868031004015723,97.13961840576111,32.02187972113781
61.5,97.31167757172832,26.78953239755482,97.31167757172831,31.937099810405538
61.75,97.48383274321492,26.71120498062176,97.48383274321492,31.85250326367442
62.0,97.65608355552861,26.633048370305662,97.65608355552861,31.76808972029687
62.25,97.82842964521654,26.555062183258233,97.82842964521654,31.683858818729867
62.5,98.00087065006655,26.477246035711097,98.00087065006653,31.59981019655446
62.75,98.17340620910826,26.399599543493192,98.17340620910825,31.515943490494966
63.0,98.34603596261432,26.322122322047797,98.34603596261431,31.432258336438178
63.25,98.51875955210181,26.244813986449746,98.51875955210181,31.348754369452553
63.5,98.6915766203324,26.167674151422133,98.6915766203324,31.26543122380705
63.75,98.86448681131361,26.090702431353552,98.86448681131361,31.182288532990324
64.0,99.03748977029966,26.013898440314524,99.03748977029966,31.099325929729446
64.25,99.21058514379152,25.937261792074338,99.21058514379152,31.016543046008678
64.5,99.38377257953876,25.860792100117603,99.38377257953874,30.933939513088404
64.75,99.55705172653875,25.784488977660356,99.55705172653875,30.851514961523144
65.0,99.73042223503717,25.70835203766704,99.73042223503717,30.76926902118095
65.25,99.90388375652934,25.632380892865868,99.90388375652932,30.687201321260854
65.5,100.07743594375967,25.55657515576567,100.07743594375967,30.605311490311998
65.75,100.25107845072176,25.480934438671834,100.25107845072175,30.52359915625169
66.0,100.42481093265886,25.40545835370162,100.42481093265886,30.44206394638312
66.25,100.59863304606387,25.330146512800503,100.59863304606387,30.36070548741402
66.5,100.77254444867893,25.254998527757607,100.77254444867893,30.279523405474105
66.75,100.94654479949554,25.18001401022144,100.94654479949553,30.19851732613341
67.0,101.12063375875438,25.10519257171514,101.12063375875438,30.117686874419782
67.25,101.29481098794463,25.03053382365207,101.29481098794463,30.037031674836626
67.5,101.4690761498043,24.956037377350842,101.46907614980431,29.956551351380494
67.75,101.64342890831885,24.88170284405035,101.64342890831884,29.876245527558428
68.0,101.81786892872154,24.807529834925237,101.81786892872154,29.796113826405726
68.25,101.99239587749213,24.733517961100166,101.99239587749213,29.71615587050265
68.5,102.1670094223571,24.659666833665124,102.1670094223571,29.636371281992144
68.75,102.34170923228787,24.585976063690005,102.34170923228783,29.556759682596745
69.0,102.51649497750074,24.51244526223881,102.51649497750074,29.47732069363527
69.25,102.69136632945592,24.43907404038436,102.6913663294559,29.398053936040046
69.5,102.86632296085631,24.365862009223,102.86632296085631,29.318959030373783
69.75,103.04136454564684,24.292808779888,103.04136454564684,29.24003559684576
70.0,103.21649075901308,24.219913963564196,103.2164907590131,29.161283255328655
70.25,103.39170127738024,24.14717717150191,103.39170127738025,29.082701625375112
70.5,103.56699577841246,24.074598015030936,103.56699577841246,29.004290326234113
70.75,103.7423739410105,24.002176105573902,103.74237394101051,28.926048976866795
71.0,103.91783544531194,23.929911054660572,103.91783544531194,28.84797719596338
71.25,104.09337997268763,23.857802473940552,104.09337997268761,28.770074601958278
71.5,104.26900720574307,23.785849975197344,104.26900720574307,28.692340813046666
71.75,104.44471682831424,23.714053170361503,104.44471682831423,28.614775447200124
72.0,104.62050852546781,23.64241167152381,104.62050852546781,28.537378122182446
72.25,104.79638198349895,23.570925090948187,104.79638198349895,28.460148455564916
72.5,104.97233688992935,23.499593041085042,104.97233688992935,28.383086064742375
72.75,105.1483729335061,23.428415134583553,105.14837293350612,28.306190566947908
73.0,105.32448980419963,23.357390984305127,105.32448980419963,28.229461579268754
73.25,105.50068719320181,23.286520203335364,105.50068719320183,28.15289871866119
73.5,105.67696479292422,23.21580240499693,105.67696479292422,28.07650160196548
73.75,105.85332229699617,23.145237202861736,105.85332229699618,28.000269845920954
74.0,106.02975940026293,23.074824210763758,106.02975940026293,27.924203067181246
74.25,106.20627579878317,23.00456304281024,106.20627579878317,27.848300882327997
74.5,106.38287118982731,22.934453313394798,106.38287118982731,27.772562907886737
74.75,106.5595452718756,22.864494637208573,106.55954527187558,27.696988760340375
