0.9635169384294859,0,0,0,0
0.0,0,0,0,1
-3.9239492382397356e-13,0,0,0,2
0.0,0,0,1,0
0.49947273218022736,0,0,1,1
0.0,0,0,1,2
-3.9239492382397356e-13,0,0,2,0
0.0,0,0,2,1
0.3748616873191906,0,0,2,2
0.0,0,1,0,0
5.109909261270894e-13,0,1,0,1
0.0,0,1,0,2
0.4640442062489577,0,1,1,0
0.0,0,1,1,1
1.5534299105651071e-12,0,1,1,2
0.0,0,1,2,0
0.1762266296617388,0,1,2,1
0.0,0,1,2,2
-3.9239492382397356e-13,0,2,0,0
0.0,0,2,0,1
-7.501414450797441e-13,0,2,0,2
0.0,0,2,1,0
-1.0703246300474766e-12,0,2,1,1
0.0,0,2,1,2
0.33943316138798185,0,2,2,0
0.0,0,2,2,1
-5.299587569421996e-13,0,2,2,2
0.0,1,0,0,0
0.4640442062489577,1,0,0,1
0.0,1,0,0,2
5.109909261270894e-13,1,0,1,0
0.0,1,0,1,1
0.1762266296617388,1,0,1,2
0.0,1,0,2,0
1.5534299105651071e-12,1,0,2,1
0.0,1,0,2,2
0.4994727321802275,1,1,0,0
0.0,1,1,0,1
-1.0703246300474766e-12,1,1,0,2
0.0,1,1,1,0
0.7142948487070863,1,1,1,1
0.0,1,1,1,2
-1.0703246300474766e-12,1,1,2,0
0.0,1,1,2,1
0.4367910334048554,1,1,2,2
0.0,1,2,0,0
1.5534354470014221e-12,1,2,0,1
0.0,1,2,0,2
0.1762266296617388,1,2,1,0
0.0,1,2,1,1
7.089074515148765e-13,1,2,1,2
0.0,1,2,2,0
0.40211486016288983,1,2,2,1
0.0,1,2,2,2
-3.9239492382397356e-13,2,0,0,0
0.0,2,0,0,1
0.33943316138798185,2,0,0,2
0.0,2,0,1,0
-1.0703246300474766e-12,2,0,1,1
0.0,2,0,1,2
-7.501414450797441e-13,2,0,2,0
0.0,2,0,2,1
-5.299587569421996e-13,2,0,2,2
0.0,2,1,0,0
0.1762266296617388,2,1,0,1
0.0,2,1,0,2
1.5534354470014221e-12,2,1,1,0
0.0,2,1,1,1
0.40211486016288983,2,1,1,2
0.0,2,1,2,0
7.089074515148765e-13,2,1,2,1
0.0,2,1,2,2
0.37486168731919056,2,2,0,0
0.0,2,2,0,1
-5.299559887240421e-13,2,2,0,2
0.0,2,2,1,0
0.4367910334048554,2,2,1,1
0.0,2,2,1,2
-5.299559887240421e-13,2,2,2,0
0.0,2,2,2,1
0.6054389501478263,2,2,2,2
