u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,53.27934488,48.3181846,58.50245403,53.48160586
1.0,54.61002391,48.58150818,58.54048581,52.48018147
2.0,55.1299994,48.09405402,59.07634579,51.97660471
3.0,54.81852556,46.867342,60.11795168,51.96295872
