u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
-13.5,72.23514489454377,58.22787806804551,,59.201791603018926,45.383505733182474,
-13.25,72.09437515193079,58.346129889995304,,59.063118212322465,45.50030512064512,
-13.0,71.95380233632972,58.464599313814205,,58.924634829441345,45.61731786534149,
-12.75,71.81342681104566,58.583286331380926,,58.78634181505639,45.73454391356573,
-12.5,71.67324893676714,58.70219093091561,,58.648239527841994,45.851983208152085,
-12.25,71.53326907154202,58.821313096973824,,58.510328324444075,45.96963568847704,
-12.0,71.39348757075636,58.94065281044306,,58.37260855945692,46.0875012904598,
-11.75,71.25390478711154,59.06021004853775,,58.23508058540099,46.205579946564946,
-11.5,71.11452107060248,59.17998478479626,,58.09774475269999,46.32387158580434,
-11.25,70.97533676849588,59.299976989075816,,57.96060140965904,46.44237613373967,
-11.0,70.83635222530816,59.420186627550606,,57.82365090244171,46.5610935124854,
-10.75,70.69756778278432,59.54061366270773,,57.686893575048494,46.68002364071105,
-10.5,70.55898377987668,59.66125805334474,,57.55032976929415,46.79916643364542,
-10.25,70.42060055272337,59.78211975456732,,57.41395982478567,46.91852180307991,
-10.0,70.28241843462747,59.903198717787006,,57.27778407890042,47.038089657372204,
-9.75,70.14443775603647,60.02449489071893,,57.141802866764586,47.15786990145046,
-9.5,70.00665884452155,60.14600821738102,,57.006016521230684,47.27786243681814,
-9.25,69.8690820247571,60.26773863809232,,56.870425372856495,47.39806716155822,
-9.0,69.73170761850047,60.38968608947132,,56.73502974988351,47.51848397033902,
-8.75,69.59453594457243,60.51185050443694,,56.59982997821512,47.6391127544186,
-8.5,69.4575673188368,60.63423181220638,,56.464826381395675,47.75995340165094,
-8.25,69.3208020541809,60.756829938296285,,56.33001928058898,47.88100579649202,
-8.0,69.18424046049692,60.87964480452246,,56.19540899455731,48.00226982000513,
-7.75,69.04788284466179,61.002676329000316,,56.060995839640704,48.123745349868216,
-7.5,68.9117295105187,61.12592442614618,,55.92678012973578,48.24543226038028,
-7.25,68.77578075885857,61.2493890066782,,55.79276217627513,48.36733042246801,
-7.0,68.64003688740101,61.373069977617554,,55.658942288206944,48.48943970369382,
-6.75,68.50449819077645,61.49696724229058,,55.52532077197432,48.61175996826281,
-6.5,68.36916496050782,61.621080700330666,,55.39189793149544,48.73429107703085,
-6.25,68.23403748499301,61.745410247680674,,55.25867406814247,48.85703288751255,
-6.0,68.09911604948672,61.86995577659592,,55.12564948072278,48.97998525389003,
-5.75,67.96440093608415,61.99471717564625,,54.99282446545824,49.10314802702083,
-5.5,67.82989242370189,62.11969432972054,,54.8601993159659,49.22652105444787,
-5.25,67.69559078806364,62.24488712002952,,54.72777432323821,49.35010418040759,
-5.0,67.56149630168161,62.37029542410975,,54.59554977562394,49.473897245840135,
-4.75,67.42760923384071,62.495919115828244,,54.463525958808795,49.597900088398816,
-4.5,67.29392985058219,62.62175806538633,,54.33170315579649,49.72211254246031,
-4.25,67.1604584146884,62.74781213932516,,54.20008164688941,49.84653443913453,
-4.0,67.02719518566624,62.874081200530384,,54.06866170967074,49.97116560627557,
-3.75,66.89414041973217,63.00056510823807,,53.93744361898508,50.09600586849228,
-3.5,66.76129436979747,63.12726371803967,,53.80642764692059,50.221055047159176,
-3.25,66.62865728545245,63.25417688188866,,53.675614062790814,50.34631296042818,
-3.0,66.49622941295253,63.38130444810695,,53.54500313311633,50.47177942323959,
-2.75,66.36401099520333,63.50864626139085,,53.41459512160751,50.59745424733468,
-2.5,66.23200227174718,63.63620216281909,,53.28439028914613,50.723337241266634,
-2.25,66.10020347874895,63.763971989858966,,53.15438889376871,50.84942821041406,
-2.0,65.96861484898207,63.8919555763747,,53.02459119064876,50.97572695699272,
-1.75,65.83723661181611,64.02015275263473,,52.89499743208024,51.10223328006862,
-1.5,65.70606899320299,64.14856334532065,,52.76560786745997,51.22894697557121,
-1.25,65.57511221566466,64.27718717753429,,52.63642274327182,51.35586783630632,
-1.0,65.4443664982804,64.40602406880807,,52.50744230306981,51.48299565196987,
-0.75,65.31383205667461,64.53507383511285,,52.3786667874619,51.610330209161766,
-0.5,65.1835091030052,64.66433628886773,,52.25009643409426,51.737871291399756,
-0.25,65.05339784595158,64.7938112389497,,52.1217314776351,51.865618679133476,
0.0,64.92349849070328,64.92349849070335,,51.993572149759444,51.9935721497595,
0.25,64.79381123894967,65.05339784595161,,51.865618679133476,52.12173147763511,
0.5,64.66433628886756,65.18350910300525,,51.737871291399706,52.25009643409437,
0.75,64.53507383511288,65.31383205667464,,51.6103302091617,52.37866678746196,
1.0,64.40602406880798,65.44436649828043,,51.48299565196985,52.50744230306986,
1.25,64.27718717753437,65.57511221566476,,51.35586783630622,52.63642274327175,
1.5,64.14856334532065,65.70606899320302,,51.22894697557123,52.76560786746001,
1.75,64.02015275263483,65.83723661181614,,51.10223328006858,52.89499743208024,
2.0,63.8919555763747,65.96861484898214,,50.975726956992695,53.02459119064875,
2.25,63.76397198985903,66.1002034787489,,50.849428210414025,53.154388893768704,
2.5,63.63620216281909,66.23200227174723,,50.72333724126664,53.28439028914617,
2.75,63.50864626139086,66.36401099520333,,50.59745424733464,53.41459512160754,
3.0,63.38130444810686,66.49622941295252,,50.471779423239596,53.54500313311639,
3.25,63.254176881888796,66.62865728545253,,50.346312960428115,53.67561406279079,
3.5,63.12726371803967,66.76129436979754,,50.221055047159155,53.806427646920625,
3.75,63.00056510823808,66.89414041973228,,50.096005868492185,53.937443618985085,
4.0,62.874081200530455,67.0271951856661,,49.971165606275626,54.06866170967073,
4.25,62.74781213932512,67.1604584146883,,49.84653443913463,54.20008164688942,
4.5,62.621758065386246,67.29392985058217,,49.72211254246034,54.33170315579652,
4.75,62.49591911582809,67.42760923384067,,49.59790008839888,54.46352595880891,
5.0,62.3702954241097,67.56149630168167,,49.47389724584002,54.595549775623965,
5.25,62.24488712002951,67.69559078806378,,49.35010418040747,54.727774323238236,
5.5,62.11969432972052,67.82989242370185,,49.22652105444788,54.86019931596589,
5.75,61.99471717564625,67.964400936084,,49.10314802702088,54.992824465458256,
6.0,61.86995577659586,68.09911604948682,,48.97998525388998,55.12564948072283,
6.25,61.74541024768064,68.234037484993,,48.85703288751262,55.2586740681425,
6.5,61.621080700330594,68.36916496050783,,48.734291077030775,55.39189793149548,
6.75,61.49696724229047,68.50449819077639,,48.611759968262795,55.52532077197437,
7.0,61.373069977617575,68.6400368874011,,48.48943970369381,55.65894228820695,
7.25,61.24938900667814,68.77578075885857,,48.36733042246799,55.792762176275176,
7.5,61.12592442614622,68.91172951051863,,48.2454322603802,55.9267801297357,
7.75,61.00267632900032,69.04788284466173,,48.1237453498683,56.060995839640704,
8.0,60.879644804522286,69.18424046049697,,48.00226982000505,56.19540899455742,
8.25,60.75682993829622,69.32080205418092,,47.881005796492,56.330019280589035,
8.5,60.63423181220635,69.45756731883668,,47.75995340165097,56.46482638139569,
8.75,60.511850504436964,69.59453594457248,,47.639112754418555,56.59982997821513,
9.0,60.3896860894713,69.73170761850068,,47.51848397033898,56.73502974988352,
9.25,60.267738638092254,69.86908202475716,,47.398067161558174,56.870425372856516,
9.5,60.146008217381066,70.00665884452162,,47.277862436818054,57.00601652123064,
9.75,60.024494890718984,70.14443775603651,,47.15786990145044,57.14180286676454,
10.0,59.90319871778692,70.28241843462753,,47.03808965737216,57.27778407890054,
10.25,59.782119754567354,70.42060055272333,,46.91852180307999,57.41395982478565,
10.5,59.661258053344724,70.55898377987661,,46.799166433645496,57.55032976929415,
10.75,59.540613662707756,70.69756778278438,,46.68002364071103,57.68689357504853,
11.0,59.420186627550635,70.83635222530813,,46.56109351248537,57.82365090244179,
11.25,59.299976989075844,70.97533676849585,,46.44237613373974,57.960601409659034,
11.5,59.179984784796254,71.1145210706025,,46.323871585804284,58.09774475269992,
11.75,59.060210048537726,71.25390478711151,,46.205579946564974,58.235080585401,
12.0,58.940652810442955,71.39348757075629,,46.087501290459784,58.37260855945703,
12.25,58.82131309697375,71.533269071542,,45.969635688477055,58.51032832444411,
12.5,58.70219093091557,71.67324893676717,,45.85198320815209,58.64823952784201,
12.75,58.583286331381,71.8134268110458,,45.73454391356569,58.786341815056375,
13.0,58.46459931381421,71.95380233632982,,45.617317865341434,58.92463482944133,
13.25,58.34612988999535,72.09437515193079,,45.50030512064515,59.06311821232247,
13.5,58.227878068045506,72.23514489454371,,45.38350573318245,59.20179160301891,
13.75,58.10984385243165,72.37611119826786,,45.26691975319871,59.3406546388669,
14.0,57.99202724397197,72.51727369463096,,45.15054722747776,59.47970695524198,
14.25,57.874428239842345,72.65863201261169,,45.03438819934148,59.618948185581935,
14.5,57.75704683358046,72.80018577866294,,,63.517585818841695,67.07381218395086
14.75,57.639883015094725,72.94193461673441,,,63.66078112141771,67.21124428402345
15.0,57.52293677066787,73.08387814829747,,,63.80415803698963,67.34887352621415
15.25,57.40620808296626,73.22601599236677,,,63.947716161625195,67.48669957296542
15.5,57.289696931045334,73.36834776552529,,,64.09145508992579,67.62472208416003
15.75,57.17340329035761,73.51087308194764,,,64.23537441504915,67.76294071714238
16.0,57.05732713276052,73.65359155342402,,,64.37947372873344,67.9013551267405
16.25,56.94146842652384,73.79650278938401,,,64.52375262132048,68.03996496528788
16.5,56.82582713633767,73.93960639692102,,,64.66821068177961,68.17876988264615
16.75,56.710403223321926,74.0829019808165,,,64.81284749773062,68.31776952622712
17.0,56.595196645033795,74.22638914356386,,,64.95766265546773,68.45696354101506
17.25,56.48020735547765,74.3700674853937,,,65.10265573998254,68.59635156958993
17.5,56.36543530511354,74.51393660429764,,,65.24782633498788,68.73593325214935
17.75,56.25088044086712,74.65799609605364,,,65.3931740229411,68.87570822653208
18.0,56.13654270613942,74.80224555425036,,,65.5386983850672,69.01567612824071
18.25,56.02242204081685,74.94668457031172,,,65.68439900138236,69.15583659046415
18.5,55.908518381280714,75.0913127335224,,,65.8302754507171,69.29618924410151
18.75,55.794831660419064,75.23612963105305,,,65.97632731073969,69.43673371778557
19.0,55.6813618076361,75.38113484798463,,,66.12255415797935,69.57746963790521
19.25,55.5681087488644,75.52632796733415,,,66.26895556784915,69.7183966286296
19.5,55.45507240657497,75.67170857007974,,,66.41553111466953,69.85951431193135
19.75,55.34225269978956,75.817276235186,,,66.56228037169097,70.00082230761038
20.0,55.22964954409201,75.96303053962943,,,66.7092029111176,70.14232023331746
20.25,55.11726285164069,76.10897105842415,,,66.8562983041292,70.28400770457844
20.5,55.00509253117974,76.25509736464709,,,67.00356612090529,70.42588433481762
20.75,54.8931384880528,76.4014090294634,,,67.15100593064707,70.56794973538175
21.0,54.781400624214214,76.54790562215261,,,67.29861730160067,70.71020351556439
21.25,54.66987883824346,76.69458671013388,,,67.44639980107975,70.85264528262957
21.5,54.55857302535673,76.84145185899237,,,67.59435299548808,70.99527464183677
21.75,54.44748307742141,76.98850063250394,,,67.74247645034244,71.13809119646392
22.0,54.33660888296914,77.13573259266231,,,67.89076973029492,71.28109454783299
22.25,54.22595032720989,77.28314729970363,,,68.03923239915517,71.4242842953332
22.5,54.115507292045095,77.43074431213321,,,68.1878640199134,71.5676600364461
22.75,54.00527965608315,77.57852318675117,,,68.33666415476216,71.71122136676983
23.0,53.89526729465268,77.7264834786783,,,68.48563236511876,71.85496788004355
23.25,53.78547007981774,77.87462474138249,,,68.63476821164727,71.99889916817224
23.5,53.675887880392644,78.02294652670379,,,68.784071254281,72.14301482125063
23.75,53.56652056195648,78.1714483848815,,,68.93354105224397,72.28731442758867
24.0,53.45736798686889,78.3201298645793,,,69.08317716407302,72.43179757373532
24.25,53.34843001428515,78.46899051291187,,,69.23297914763995,72.57646384450388
24.5,53.23970650017198,78.61802987547046,,,69.38294656017254,72.72131282299617
24.75,53.131197297322885,78.76724749634954,,,69.53307895827686,72.86634409062783
25.0,53.02290225537481,78.91664291817237,,,69.68337589795844,73.01155722715261
25.25,52.914821220823875,79.06621568211665,,,69.83383693464354,73.15695181068682
25.5,52.80695403704137,79.21596532794143,,,69.9844616232011,73.30252741773481
25.75,52.699300544291,79.36589139401283,,,70.13524951796344,73.44828362321357
26.0,52.59186057974511,79.51599341732961,,,70.2862001727475,73.59422000047707
26.25,52.484633977501794,79.66627093354964,,,70.43731314087594,73.74033612134141
26.5,52.377620568601564,79.81672347701554,,,70.58858797519808,73.88663155610946
26.75,52.27082018104506,79.96735058078102,,,70.74002422811068,74.0331058735959
27.0,52.164232639809725,80.11815177663638,,,70.89162145157889,74.17975864115164
27.25,52.05785776686808,80.26912659513425,,,71.04337919715631,74.32658942468831
27.5,51.95169538120477,80.4202745656165,,,71.19529701600595,74.47359778870424
27.75,51.845745298834615,80.57159521623882,,,71.3473744589206,74.6207832963079
28.0,51.74000733282067,80.72308807399705,,,71.49961107634286,74.76814550924313
28.25,51.63448129329262,80.87475266475295,,,71.65200641838494,74.91568398791378
28.5,51.52916698746415,81.02658851325992,,,71.80456003485013,75.06339829140866
28.75,51.4240642196522,81.1785951431884,,,71.95727147525085,75.21128797752569
29.0,51.319172791295344,81.3307720771515,,,72.11014028882983,75.3593526027966
29.25,51.21449250097207,81.48311883673128,,,72.26316602457902,75.5075917225124
29.5,51.11002314442028,81.63563494250252,,,72.41634823125946,75.65600489074598
29.75,51.00576451455543,81.78831991406074,,,72.56968645742073,75.80459166037926
30.0,50.90171640149038,81.94117327004477,,,72.72318025141989,75.9533515831251
30.25,50.79787859255386,82.09419452816446,,,72.87682916144134,76.10228420955372
30.5,50.69425087231052,82.24738320522393,,,73.03063273551517,76.2513890891154
30.75,50.5908330225798,82.40073881714852,,,73.18459052153638,76.40066577016651
31.0,50.487624822455736,82.55426087900858,,,73.33870206728373,76.55011379999235
31.25,50.384626048326666,82.70794890504476,,,73.49296692043808,76.69973272483176
31.5,50.2818364738946,82.86180240869393,,,73.64738462860166,76.8495220899023
31.75,50.17925587019571,83.01582090261238,,,73.80195473931553,76.99948143942247
32.0,50.07688400561991,83.17000389870243,,,73.95667680007834,77.14961031663785
32.25,49.974720645930816,83.32435090813544,,,74.1115503583645,77.29990826384312
32.5,49.87276555428643,83.47886144137779,,,74.26657496164187,77.45037482240758
32.75,49.77101849125882,83.63353500821441,,,74.42175015739001,77.60100953279776
33.0,49.66947921485506,83.78837111777406,,,74.57707549311735,77.75181193460222
33.25,49.56814748053679,83.9433692785531,,,74.73255051637966,77.9027815665546
33.5,49.46702304124185,84.09852899843962,,,74.8881747747964,78.0539179665571
33.75,49.36610564740414,84.25384978473812,,,75.04394781606887,78.20522067170451
34.0,49.26539504697439,84.40933114419326,,,75.19986918799677,78.35668921830757
34.25,49.16489098544145,84.56497258301394,,,75.35593843849556,78.50832314191626
34.5,49.064593205852276,84.72077360689683,,,75.51215511561364,78.66012197734285
34.75,48.96450144883331,84.87673372105041,,,75.66851876754828,78.8120852586855
35.0,48.864615452611744,85.0328524302185,,,75.82502894266287,78.96421251935112
35.25,48.764934953035954,85.18912923870371,,,75.98168518950284,79.11650329207848
35.5,48.665459683596815,85.34556365039087,,,76.13848705681293,79.26895710896108
35.75,48.566189375449284,85.50215516877041,,,76.29543409355186,79.42157350147005
36.0,48.467123757432695,85.658903296961,,,76.45252584890994,79.5743520004765
36.25,48.36826255609299,85.81580753773378,,,76.60976187232356,79.72729213627512
36.5,48.26960549570332,85.97286739353375,,,76.7671417134919,79.8803934386054
36.75,48.171152298285676,86.13008236650346,,,76.92466492239211,80.03365543667475
37.0,48.07290268363266,86.2874519585063,,,77.08233104929444,80.18707765918151
37.25,47.974856369328016,86.44497567114702,,,77.24013964477832,80.34065963433524
37.5,47.87701307076884,86.6026530057963,,,77.39809025974681,80.49440088988072
37.75,47.779372501187005,86.7604834636117,,,77.55618244544164,80.64830095311882
38.0,47.681934371670636,86.91846654556068,,,77.7144157534585,80.80235935092912
38.25,47.584698391185334,87.07660175244143,,,77.87278973576123,80.95657560979053
38.5,47.487664266596376,87.23488858490606,,,78.03130394469673,81.11094925580416
38.75,47.39083170268994,87.39332654348172,,,78.1899579330092,81.26547981471428
39.0,47.29420040219475,87.55191512859199,,,78.34875125385432,81.4201668119295
39.25,47.19777006580421,87.71065384057856,,,78.50768346081338,81.57500977254425
39.5,47.10154039219743,87.86954217972303,,,78.66675410790744,81.73000822136025
39.75,47.00551107806132,88.02857964626682,,,78.82596274961092,81.88516168290654
40.0,46.909681818112475,88.18776574043389,,,78.98530894086508,82.04046968146181
40.25,46.814052305118075,88.34709996245002,,,79.14479223709225,82.19593174107376
40.5,46.71862222991855,88.50658181256489,,,79.30441219420823,82.35154738558087
40.75,46.62339128144923,88.66621079107131,,,79.46416836863587,82.50731613863174
41.0,46.52835914676118,88.82598639832682,,,79.6240603173187,82.66323752370647
41.25,46.433525511043854,88.98590813477375,,,79.78408759773278,82.81931106413668
41.5,46.33889005764651,89.14597550095876,,,79.94424976790049,82.97553628312517
41.75,46.24445246809988,89.30618799755291,,,80.10454638640226,83.13191270376575
42.0,46.15021242213802,89.4665451253725,,,80.26497701238961,83.28843984906425
42.25,46.05616959771944,89.62704638539756,,,80.42554120559763,83.4451172419569
42.5,45.962323671050235,89.78769127879168,,,80.58623852635593,83.60194440533029
42.75,45.86867431660361,89.94847930692185,,,80.74706853560254,83.75892086204121
43.0,45.775221207143794,90.10940997137706,,,80.90803079489397,83.91604613493529
43.25,45.68196401374569,90.27048277398728,,,81.06912486641829,84.07331974686608
43.5,45.588902405818246,90.43169721684316,,,81.23035031300559,84.23074122071492
43.75,45.4960360511245,90.59305280231388,,,81.39170669814042,84.38831007940877
44.0,45.403364615804115,90.7545490330658,,,81.5531935859725,84.54602584593908
44.25,45.31088776439475,90.91618541208135,,,81.71481054132774,84.70388804338077
44.5,45.21860515985322,91.07796144267697,,,81.87655712971953,84.86189619491043
44.75,45.126516463577374,91.23987662852085,,,82.03843291735964,85.02004982382408
45.0,45.03462133542714,91.4019304736512,,,82.20043747116864,85.17834845355576
45.25,44.94291943374621,91.56412248249373,,,82.3625703587866,85.33679160769515
45.5,44.85141041538346,91.7264521598797,,,82.52483114858339,85.49537881000589
45.75,44.760093935713925,91.88891901106263,,,82.68721940966915,85.65410958444247
46.0,44.66896964866028,92.0515225417359,,,82.84973471190412,85.81298345516817
46.25,44.578037206714114,92.21426225804973,,,83.01237662590886,85.97199994657211
46.5,44.48729626095704,92.37713766662816,,,83.1751447230739,86.13115858328682
46.75,44.39674646108164,92.54014827458553,,,83.33803857556987,86.29045889020475
47.0,44.306387455413244,92.70329358954316,,,83.5010577563558,86.44990039249532
47.25,44.21621889092972,92.86657311964564,,,83.6642018391905,86.6094826156217
47.5,44.12624041328377,93.02998637357723,,,83.82747039863996,86.76920508535733
47.75,44.03645166682283,93.1935328605777,,,83.99086301008752,86.92906732780217
48.0,43.94685229461075,93.35721209045826,,,84.15437924974248,87.08906886939913
48.25,43.8574419384477,93.52102357361699,,,84.31801869464923,87.24920923694971
48.5,43.76822023889163,93.68496682105497,,,84.48178092269558,87.40948795763062
48.75,43.67918683527891,93.8490413443907,,,84.64566551262129,87.56990455900856
49.0,43.59034136574434,94.01324665587615,,,84.80967204402714,87.73045856905675
49.25,43.50168346724212,94.1775822684113,,,84.97380009738251,87.89114951616989
49.5,43.41321277556659,94.34204769555937,,,85.13804925403385,88.05197692917974
49.75,43.324928925372085,94.50664245156015,,,85.30241909621259,88.21294033736909
50.0,43.23683155019323,94.67136605134658,,,85.46690920704346,88.37403927048864
50.25,43.14892028246608,94.83621801055708,,,85.63151917055144,88.53527325876985
50.5,43.061194753546886,95.00119784555125,,,85.79624857166988,88.69664183294138
50.75,42.973654593733926,95.16630507342214,,,85.96109699624792,88.85814452424148
51.0,42.88629943228572,95.33153921201213,,,86.12606403105791,89.01978086443464
51.25,42.799128897442486,95.49689977992426,,,86.29114926380244,89.18155038582341
51.5,42.712142616444886,95.66238629653762,,,86.45635228312173,89.34345262126439
51.75,42.625340215554736,95.82799828201905,,,86.62167267860005,89.50548710418032
52.0,42.538721320073996,95.9937352573374,,,86.78711004077316,89.66765336857515
52.25,42.45228555436491,96.15959674427619,,,86.95266396113448,89.82995094904705
52.5,42.36603254186922,96.32558226544522,,,87.11833403214192,89.9923793808008
52.75,42.27996190512732,96.49169134429516,,,87.28411984722477,90.15493819966288
53.0,42.194073265798906,96.65792350512785,,,87.45002100078882,90.31762694209246
53.25,42.10836624468045,96.82427827311002,,,87.61603708822389,90.48044514519563
53.5,42.022840461725536,96.99075517428486,,,87.78216770590899,90.64339234673773
53.75,41.93749553606397,97.15735373558343,,,87.94841245121856,90.8064680851554
54.0,41.85233108602025,97.32407348483716,,,88.11477092252846,90.96967189956973
54.25,41.76734672913296,97.49091395078887,,,88.28124271922103,91.13300332979779
54.5,41.68254208217284,97.65787466310428,,,88.44782744169184,91.29646191636516
54.75,41.597916761162296,97.82495515238288,,,88.61452469135392,91.46004720051717
55.0,41.51347038139377,97.99215495016998,,,88.78133407064382,91.62375872423176
55.25,41.429202557448406,98.159473588966,,,88.94825518302613,91.78759603022965
55.5,41.34511290321367,98.32691060223863,,,89.11528763299988,91.95155866198695
55.75,41.261201031902914,98.49446552443237,,,89.28243102610189,92.11564616374555
56.0,41.17746655607235,98.66213789097921,,,89.44968496891308,92.2798580805246
56.25,41.09390908764015,98.82992723830898,,,89.61704906906213,92.44419395813162
56.5,41.01052823790411,98.99783310385898,,,89.78452293523057,92.60865334317265
56.75,40.92732361755917,99.16585502608439,,,89.95210617715742,92.77323578306377
57.0,40.84429483671607,99.3339925444669,,,90.1197984056435,92.93794082604028
57.25,40.76144150491845,99.50224519952607,,,90.28759923255538,93.10276802116894
57.5,40.678763231160154,99.67061253282597,,,90.45550827083012,93.26771691835533
57.75,40.596259623903535,99.83909408698736,,,90.62352513447905,93.43278706835696
58.0,40.513930291096464,100.0076894056944,,,90.79164943859148,93.59797802279061
58.25,40.43177484018951,100.17639803370457,,,90.95988079933898,93.76328933414324
58.5,40.349792878153146,100.34521951685738,,,91.12821883397895,93.92872055578152
58.75,40.26798401149501,100.51415340208251,,,91.29666316085837,94.0942712419606
59.0,40.18634784627642,100.6831992374081,,,91.46521339941698,94.25994094783353
59.25,40.104883988129686,100.85235657196974,,,91.63386917019125,94.42572922946093
59.5,40.02359204227491,101.02162495601732,,,91.80263009481695,94.59163564381866
59.75,39.94247161353604,101.19100394092447,,,91.97149579603317,94.7576597488083
60.0,39.86152230635753,101.36049307919481,,,92.14046589768517,94.92380110326414
60.25,39.78074372482139,101.53009192446987,,,92.30954002472677,95.090059266962
60.5,39.700135472662936,101.69980003153776,,,92.47871780322419,95.25643380062883
60.75,39.61969715328641,101.86961695633846,,,92.64799886035848,95.42292426594884
61.0,39.539428369782414,102.03954225597236,,,92.81738282442797,95.589530225573
61.25,39.45932872494248,102.20957548870689,,,92.9868693248514,95.75625124312654
61.5,39.37939782127617,102.37971621398272,,,93.15645799216986,95.92308688321609
61.75,39.29963526102543,102.5499639924216,,,93.3261484580497,96.09003671143842
62.0,39.22004064618123,102.72031838583135,,,93.4959403552847,96.25710029438628
62.25,39.1406135784986,102.8907789572137,,,93.66583331779822,96.42427719965741
62.5,39.06135365951228,103.06134527076922,,,93.83582698064538,96.59156699586009
62.75,38.982260490551745,103.232016891904,,,94.00592098001509,96.75896925262103
63.0,38.903333672756446,103.40279338723606,,,94.17611495323186,96.92648354059266
63.25,38.82457280709048,103.57367432459995,,,94.34640853875837,97.09410943145852
63.5,38.74597749435803,103.74465927305293,,,94.5168013761962,97.26184649794061
63.75,38.66754733521816,103.91574780288073,,,94.68729310628822,97.42969431380607
64.0,38.58928193019865,104.08693948560239,,,94.85788337092006,97.5976524538729
64.25,38.51118087971236,104.25823389397536,,,95.0285718131211,97.76572049401614
64.5,38.43324378406855,104.4296306020012,,,95.19935807706717,97.93389801117448
64.75,38.355470243490615,104.60112918492976,,,95.37024180808064,98.10218458335545
65.0,38.277859858128636,104.77272921926419,,,95.54122265263162,98.27057978964145
65.25,38.200412228072935,104.94443028276558,,,95.71230025834039,98.43908321019534
65.5,38.123126953369436,105.11623195445762,,,95.8834742739774,98.60769442626608
65.75,38.04600363403229,105.28813381463002,,,96.05474434946446,98.77641302019325
66.0,37.96904187005838,105.46013544484425,,,96.22611013587591,98.9452385754137
66.25,37.89224126144048,105.63223642793609,,,96.3975712854394,99.11417067646512
66.5,37.81560140818136,105.80443634802052,,,96.56912745153657,99.28320890899201
66.75,37.73912191030615,105.97673479049502,,,96.74077828870378,99.45235285974995
67.0,37.66280236787641,106.1491313420436,,,96.91252345263277,99.62160211661069
67.25,37.58664238100346,106.32162559063967,,,97.08436260017098,99.79095626856588
67.5,37.51064154986033,106.49421712555014,,,97.25629538932247,99.96041490573248
67.75,37.434799474695836,106.66690553733841,,,97.42832147924778,100.12997761935657
68.0,37.35911575584678,106.83969041786762,,,97.6004405302645,100.29964400181765
68.25,37.28358999375056,107.01257136030327,,,97.77265220384746,100.46941364663249
68.5,37.20822178895792,107.18554795911639,,,97.94495616262921,100.63928614845901
68.75,37.13301074214553,107.3586198100866,,,98.11735207039952,100.80926110310068
69.0,37.057956454127904,107.53178651030382,,,98.28983959210579,100.97933810750914
69.25,36.98305852586997,107.70504765817185,,,98.46241839385308,101.14951675978882
