u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-8.0,-31.104158441371762,-22.608932626900014,-57.09962981067581,49.16902850965725,-23.191054185491268,-16.06630544009574,-57.987407527717735,48.84973553173327,-2.9128117044221877,2.834756320557961,-55.5942298106758,50.67442850965726,5.0002925514583065,9.37738350736223,-56.482007527717734,50.35513553173328,-9.489558572258964
-7.0,-30.60988381938841,-22.200141204507123,-57.134043769655165,49.127950407862315,-23.685876963339613,-16.4753388615856,-57.91096734332612,48.84867052784901,-2.4185370824388355,3.2435477429508683,-55.628643769655156,50.63335040786232,4.50546977360997,8.968350085872403,-56.40556734332611,50.35407052784902,-9.446937972012217
-6.0,-30.1155642000043,-21.791332902786387,-57.17127604343563,49.08969509254946,-24.180671027171947,-16.88435682880837,-57.83729834127488,48.85038781567796,-1.9242174630547229,3.6523560446715937,-55.665876043435624,50.59509509254947,4.010675709777618,8.559332118649593,-56.33189834127487,50.35578781567797,-9.404287145931548
-5.0,-29.621200891303655,-21.38250783908089,-57.21132629402582,49.05426270029301,-24.67543533704658,-17.293359253187916,-57.76640684828493,48.8548932486533,-1.4298541543540806,4.061181108377072,-55.705926294025815,50.559662700293,3.5159113999029805,8.150329694270052,-56.26100684828492,50.36029324865329,-9.361606703770999
-4.0,-29.12679517541286,-20.973666127968446,-57.254193711273246,49.02165289549717,-25.170168837166138,-17.70234604446297,-57.698298750416065,48.86219223935923,-0.9354484384632844,4.47002281948953,-55.74879371127324,50.52705289549718,3.021177899783444,7.741342902995007,-56.19289875041606,50.36759223935924,-9.318897241463127
-3.0,-28.632348309494887,-20.56480788135783,-57.2998770133178,48.99186487083537,-25.664870455165257,-18.11131711060368,-57.63297948836502,48.872289754843976,-0.4410015725453104,4.878881066100144,-55.794477013317795,50.49726487083538,2.5264762817842965,7.332371836854299,-56.127579488365015,50.377689754843985,-9.276159341574495
-2.0,-28.13786152671055,-20.155933208584525,-57.348374447451974,48.96489734809461,-26.15953910137762,-18.520272357725652,-57.57045405311882,48.88519031228756,0.05348521023902373,5.287755738873441,-55.842974447451965,50.470297348094604,2.031807635571962,6.923416589732333,-56.06505405311882,50.39059031228756,-9.233393573743314
-1.0,-27.643336037149602,-19.74704221650446,-57.39968379138522,48.940748579425886,-26.65417366808298,-18.92921169000418,-57.510726981971324,48.90089797503468,0.548010699799971,5.69664673095352,-55.89428379138522,50.44614857942588,1.5371730688665919,6.514477257453802,-56.00532698197132,50.40629797503469,-9.190600495102105
0.0,-27.14877254073863,-19.338135294841088,-57.45380235491087,48.919416348995114,-27.14877351672575,-19.338134724331823,-57.45380235491087,48.919416348995114,1.0425737091553595,6.105553938809491,-55.94840235491087,50.42481634899512,1.0425737072793848,6.10555393693352,-55.94840235491087,50.42481634899512,-9.14778050852622
1.0,-26.654173668082983,-18.929211690004173,-57.510726981971324,48.90089797503468,-27.643336037149577,-19.74704221650447,-57.39968379138522,48.940748579425886,1.5371730688665932,6.5144772574538035,-56.00532698197132,50.40629797503469,0.5480106997999713,5.696646730953518,-55.89428379138522,50.44614857942588,-9.190600495102101
2.0,-26.159539101377614,-18.520272357725656,-57.57045405311882,48.88519031228756,-28.13786152671056,-20.15593320858454,-57.348374447451974,48.96489734809461,2.0318076355719605,6.923416589732334,-56.06505405311882,50.39059031228756,0.05348521023902371,5.287755738873437,-55.842974447451965,50.470297348094604,-9.233393573743315
3.0,-25.664870455165275,-18.11131711060368,-57.63297948836502,48.872289754843976,-28.632348309494905,-20.564807881357837,-57.2998770133178,48.99186487083537,2.526476281784297,7.332371836854308,-56.127579488365015,50.377689754843985,-0.4410015725453103,4.878881066100145,-55.794477013317795,50.49726487083538,-9.276159341574495
4.0,-25.17016883716613,-17.702346044462985,-57.698298750416065,48.86219223935923,-29.126795175412855,-20.973666127968446,-57.254193711273246,49.02165289549717,3.0211778997834458,7.741342902995001,-56.19289875041606,50.36759223935924,-0.935448438463283,4.470022819489529,-55.74879371127324,50.52705289549718,-9.318897241463134
