u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-10.0,0.40093461442944867,4.7087345105913725,-48.95867830844981,56.59952875949511,10.884227490042171,13.57773375685888,-50.92485039386599,56.454455990085194,1.906334614429449,6.214134510591372,-47.45327830844981,58.10492875949511,12.389627490042171,15.08313375685888,-49.419450393865986,57.9598559900852,-23.526171847010183
-9.0,0.9250745493981881,5.152444375298692,-49.02580309306466,56.56005259678209,10.360398379290269,13.1348923940596,-50.79613639932578,56.42989671296814,2.4304745493981885,6.6578443752986916,-47.52040309306466,58.0654525967821,11.86579837929027,14.6402923940596,-49.29073639932577,57.93529671296814,-23.297664271833234
-8.0,1.4492566154360418,5.596164870769717,-49.09627281027114,56.523989225511386,9.836497938393222,12.691951969162726,-50.67052273552644,56.40862162413126,2.9546566154360425,7.101564870769717,-47.59087281027114,58.02938922551139,11.34189793839322,14.197351969162726,-49.16512273552644,57.914021624131266,-23.070808097417547
-7.0,1.9734740081818642,6.039889525718776,-49.170080482020744,56.49133893661246,9.312531804182045,12.248917965249683,-50.548028928396775,56.39064489058236,3.4788740081818648,7.5452895257187755,-47.664680482020735,57.99673893661246,10.817931804182043,13.754317965249685,-49.04262892839677,57.89604489058237,-22.845603236919434
-6.0,2.497719961395963,6.48361188357444,-49.24721829069048,56.46210111977898,8.788505709479715,11.80579596201185,-50.42867390001127,56.37597992243379,4.003119961395963,7.98901188357444,-47.741818290690475,57.96750111977898,10.293905709479713,13.31119596201185,-48.92327390001126,57.8813799224338,-22.622049164647255
-5.0,3.0219877509930373,6.927325508325686,-49.32767758703806,56.43627426407181,8.26442548026116,11.362591631731197,-50.31247594842575,56.36463935638386,4.527387750993038,8.432725508325685,-47.82227758703805,57.94167426407182,9.76982548026116,12.867991631731197,-48.80707594842575,57.87003935638386,-22.40014491802251
-4.0,3.546270699075143,7.371023990328021,-49.41144889920762,56.41385595971898,7.740297032670928,10.919310735073731,-50.19945272803227,56.356635040031556,5.051670699075143,8.876423990328023,-47.90604889920762,57.91925595971898,9.245697032670927,12.424710735073731,-48.69405272803227,57.86203504003156,-22.179889100066237
-3.0,4.070562177950836,7.814700952055905,-49.498521942762395,56.394842901110636,7.216126369902338,10.47595911670197,-50.089621230480326,56.35197801707013,5.575962177950836,9.320100952055904,-47.993121942762386,57.900242901110644,8.721526369902339,11.981359116701972,-48.58422123048032,57.85737801707014,-21.961279882405776
-2.0,4.594855614128139,8.258350053787575,-49.58888563171931,56.379230890975435,6.691919578947458,10.032542700713767,-49.982997766212996,56.35067851339998,6.100255614128139,9.763750053787577,-48.083485631719306,57.88463089097544,8.197319578947457,11.537942700713767,-48.477597766212995,57.85607851339998,-21.74431500879558
-1.0,5.119144492269384,8.701964999211397,-49.68252809055517,56.367014845731354,6.167682827224931,9.589067485915315,-49.87959794666286,56.35274592419939,6.624544492269385,10.207364999211398,-48.17712809055516,57.872414845731356,7.673082827224932,11.094467485915315,-48.37419794666286,57.85814592419939,-21.528991799142887
-0.0,5.643422359094976,9.145539540938818,-49.77943666715442,56.35818880198995,5.643422359094934,9.145539540938781,-49.77943666715441,56.35818880199001,7.148822359094976,10.65093954093882,-48.27403666715441,57.86358880198995,7.148822359094934,10.650939540938781,-48.2740366671544,57.86358880199002,-21.315307154029732
1.0,6.167682827224906,9.589067485915324,-49.87959794666287,56.3527459241994,5.119144492269407,8.701964999211324,-49.682528090555195,56.36701484573134,7.673082827224905,11.094467485915324,-48.37419794666287,57.8581459241994,6.624544492269406,10.207364999211325,-48.177128090555186,57.87241484573134,-21.52899179914289
2.0,6.691919578947434,10.032542700713746,-49.98299776621302,56.35067851339994,4.594855614128132,8.258350053787607,-49.58888563171929,56.37923089097539,8.197319578947434,11.537942700713746,-48.477597766213016,57.85607851339994,6.100255614128132,9.763750053787607,-48.08348563171929,57.884630890975394,-21.74431500879558
3.0,7.216126369902293,10.475959116701933,-50.0896212304804,56.35197801707009,4.070562177950876,7.814700952055918,-49.49852194276239,56.39484290111066,8.721526369902293,11.981359116701933,-48.584221230480395,57.85737801707009,5.575962177950877,9.320100952055919,-47.99312194276238,57.900242901110666,-21.96127988240575
4.0,7.740297032670958,10.919310735073712,-50.19945272803226,56.356635040031506,3.5462706990751873,7.3710239903280295,-49.411448899207635,56.41385595971903,9.245697032670959,12.424710735073711,-48.69405272803226,57.862035040031515,5.051670699075188,8.876423990328028,-47.90604889920763,57.91925595971904,-22.179889100066223
5.0,8.264425480261128,11.362591631731107,-50.31247594842579,56.36463935638393,3.0219877509930146,6.927325508325691,-49.32767758703806,56.4362742640718,9.76982548026113,12.867991631731106,-48.80707594842579,57.870039356383934,4.527387750993015,8.43272550832569,-47.82227758703805,57.94167426407181,-22.40014491802252
6.0,8.788505709479702,11.805795962011887,-50.428673900011276,56.37597992243386,2.4977199613959713,6.483611883574475,-49.24721829069048,56.462101119779035,10.293905709479704,13.311195962011888,-48.92327390001127,57.881379922433865,4.003119961395972,7.989011883574475,-47.741818290690475,57.96750111977904,-22.62204916464725
7.0,9.312531804182049,12.248917965249683,-50.54802892839678,56.39064489058236,1.9734740081819293,6.039889525718839,-49.17008048202075,56.49133893661245,10.817931804182047,13.754317965249685,-49.04262892839678,57.89604489058236,3.4788740081819296,7.5452895257188395,-47.66468048202074,57.99673893661245,-22.845603236919406
8.0,9.836497938393194,12.691951969162726,-50.67052273552645,56.40862162413134,1.449256615436094,5.596164870769765,-49.09627281027114,56.523989225511386,11.341897938393194,14.197351969162726,-49.165122735526445,57.914021624131344,2.9546566154360945,7.101564870769764,-47.59087281027114,58.02938922551139,-23.070808097417522
9.0,10.360398379290256,13.134892394059547,-50.79613639932578,56.42989671296808,0.9250745493981907,5.152444375298709,-49.02580309306469,56.56005259678211,11.865798379290256,14.640292394059546,-49.29073639932577,57.93529671296808,2.430474549398191,6.657844375298709,-47.52040309306469,58.065452596782116,-23.29766427183325
10.0,10.884227490042168,13.577733756858896,-50.924850393866,56.45445599008521,0.4009346144294417,4.708734510591364,-48.958678308449855,56.599528759495094,12.38962749004217,15.083133756858897,-49.419450393866,57.95985599008521,1.9063346144294422,6.2141345105913635,-47.45327830844985,58.104928759495095,-23.526171847010207
11.0,11.4079797324991,14.020470674914339,-51.05664460999782,56.482284548889055,-0.12315635100746541,4.2650417567745995,-48.89490458801668,56.64241652208178,12.9133797324991,15.52587067491434,-49.551244609997816,57.98768454888906,1.3822436489925352,5.7704417567746,-47.38950458801668,58.14781652208178,-23.756330469512072
