u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
12.75,,,,45.73454391356569,58.78634181505638,58.78634181505638,71.8134268110458,
13.0,,,,45.61731786534143,58.92463482944133,58.924634829441345,71.9538023363298,
13.25,,,,45.50030512064515,59.063118212322465,59.063118212322465,72.09437515193079,
13.5,,,,45.38350573318245,59.20179160301891,59.20179160301891,72.23514489454371,
13.75,,,,45.266919753198714,59.3406546388669,59.34065463886691,72.37611119826786,
14.0,,,,,63.23174166092974,59.47970695524198,72.51727369463097,66.79954074745706
14.25,,,,,63.37457253170298,59.61894818558194,72.65863201261169,66.93657756097126
14.5,,,,,63.51758581884169,59.758377961410346,72.80018577866294,67.07381218395088
14.75,,,,,63.66078112141771,59.89799591235857,72.94193461673441,67.21124428402345
15.0,,,,,63.80415803698962,60.03780166618999,73.08387814829749,67.34887352621415
15.25,,,,,63.9477161616252,60.17779484882213,73.22601599236677,67.48669957296542
15.5,,,,,64.0914550899258,60.317975084350444,73.36834776552529,67.62472208416004
15.75,,,,,64.23537441504914,60.45834199507096,73.51087308194762,67.76294071714238
16.0,,,,,64.37947372873343,60.59889520150394,73.65359155342402,67.9013551267405
16.25,,,,,64.52375262132048,60.739634322416904,73.79650278938401,68.03996496528788
16.5,,,,,64.66821068177961,60.880558974848135,73.93960639692101,68.17876988264615
16.75,,,,,64.81284749773062,61.02166877412973,74.0829019808165,68.31776952622712
17.0,,,,,64.95766265546773,61.162963333911186,74.22638914356386,68.45696354101507
17.25,,,,,65.10265573998252,61.304442266182484,74.3700674853937,68.59635156958993
17.5,,,,,65.24782633498788,61.44610518129769,74.51393660429764,68.73593325214935
17.75,,,,,65.39317402294108,61.58795168799857,74.65799609605364,68.87570822653208
18.0,,,,,65.5386983850672,61.72998139343737,74.80224555425036,69.01567612824071
18.25,,,,,65.68439900138237,61.8721939032007,74.9466845703117,69.15583659046415
18.5,,,,,65.83027545071708,62.014588821332886,75.0913127335224,69.29618924410151
18.75,,,,,65.97632731073969,62.157165750359404,75.23612963105305,69.43673371778557
