u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,52.03110895,57.63856512,56.880693,55.5446303
1.0,57.19271193,52.50905134,57.19271193,55.24328359
2.0,57.70169053,52.03861955,57.70169053,54.75138333
3.0,58.21389071,51.57141566,58.21389071,54.26266376
