-35.0,-3.902462736323941e-17
-34.5,7.195822031563951e-17
-34.0,9.749855770729673e-17
-33.5,-9.552422241550744e-17
-33.0,3.23454930782501e-17
-32.5,-6.435492908555734e-17
-32.0,5.448325262661088e-17
-31.5,-1.1761997483000037e-17
-31.0,3.091725052674295e-17
-30.5,5.192081746067159e-17
-30.0,6.288467940018233e-17
-29.5,2.650650147061794e-17
-29.0,-7.56128409621431e-17
-28.5,-2.9152950904292945e-17
-28.0,-2.4826216115903647e-17
-27.5,-1.634077507459648e-17
-27.0,4.125100545823584e-17
-26.5,4.1461041127575126e-17
-26.0,-9.443203693494315e-17
-25.5,-9.021031998122349e-17
-25.0,1.3790942048817542e-16
-24.5,-5.691966639094661e-18
-24.0,-1.6802853547142909e-18
-23.5,-1.031275136455896e-17
-23.0,6.519507176291449e-17
-22.5,-5.981815862782876e-17
-22.0,-8.617763512990919e-17
-21.5,-1.3022211499035754e-17
-21.0,-1.276806833913522e-16
-20.5,-9.073540915457172e-18
-20.0,9.392795132852886e-17
-19.5,-2.1024570500862565e-17
-19.0,-1.3288956799096647e-16
-18.5,-3.919265589871084e-17
-18.0,-2.0121417122703632e-17
-17.5,4.013781641073762e-17
-17.0,6.973184222064307e-18
-16.5,-7.565484809601095e-17
-16.0,-9.577626521871459e-18
-15.5,5.704568779255017e-17
-15.0,-3.0875243392875097e-18
-14.5,-1.4158504470161295e-16
-14.0,5.1983828161473376e-17
-13.5,-4.02638378123412e-17
-13.0,-2.2410805918501857e-17
-12.5,-6.225457239216448e-17
-12.0,1.6666330362072372e-16
-11.5,-1.2467717331980038e-16
-11.0,1.3022211499035754e-17
-10.5,-1.0690815569369676e-17
-10.0,-7.933047230944845e-17
-9.5,-9.016831284735564e-17
-9.0,-1.167588285857093e-16
-8.5,3.3668717795087606e-17
-8.0,-1.8317210723079164e-16
-7.5,8.248100734953775e-17
-7.0,1.4553371528519153e-16
-6.5,-9.913683592814317e-18
-6.0,-1.2362699497310396e-16
-5.5,-2.0373459925910777e-17
-5.0,8.084272912869132e-17
-4.5,5.0912646247843016e-17
-4.0,7.189520961483772e-17
-3.5,-5.225687453161445e-17
-3.0,4.127200902516977e-17
-2.5,-4.305731221455371e-18
-2.0,9.749855770729673e-17
-1.5,-2.371302706840543e-17
-1.0,3.217746454277867e-17
-0.5,-3.835251322135369e-17
0.0,-0.06031422312114353
0.5,8.15568504044449e-17
1.0,1.1972033152339322e-17
1.5,-5.790683403684126e-17
2.0,-9.905282166040745e-17
2.5,4.3645412088703706e-17
3.0,-4.1860108899319773e-17
3.5,5.498733823302517e-17
4.0,1.6088732271389336e-17
4.5,-9.766658624276816e-18
5.0,-8.178788964071811e-17
5.5,6.330475073886091e-17
6.0,1.2707157995026826e-16
6.5,4.8623257452044795e-17
7.0,-1.0039704994417889e-16
7.5,-1.2606340873743968e-16
8.0,9.323483361970921e-17
8.5,7.372251993808951e-18
9.0,1.178720176332075e-16
9.5,4.013781641073762e-17
10.0,8.22919752471324e-17
10.5,1.1467947545925035e-17
11.0,2.803976185679473e-17
11.5,1.232069236344254e-16
12.0,-1.2642046937531646e-16
12.5,6.330475073886091e-17
13.0,2.1570663241144708e-17
13.5,4.7216018467471576e-17
14.0,-5.0198524972089445e-18
14.5,1.4078690915812365e-16
15.0,7.897341167157167e-18
15.5,-5.635257008373053e-17
16.0,5.4126191988734094e-17
16.5,1.1869115674363072e-16
17.0,-4.93583822947323e-18
17.5,-3.522298174819832e-17
18.0,-6.088934054145912e-17
18.5,-5.061859631076801e-18
19.0,1.3725830991322364e-16
19.5,-1.1106686194661464e-16
20.0,-4.666992572718943e-17
20.5,9.955690726682174e-18
21.0,8.161986110524668e-17
21.5,1.2896190097432182e-17
22.0,4.236419450573406e-17
22.5,1.6403785775398265e-17
23.0,1.0130020332233781e-16
