-35.0,-226.30123787625325
-34.5,-226.09688175951993
-34.0,-225.89521991303687
-33.5,-225.6962622791105
-33.0,-225.50001870578944
-32.5,-225.30649894504901
-32.0,-225.11571265097535
-31.5,-224.92766937794525
-31.0,-224.74237857880928
-30.5,-224.55984960307617
-30.0,-224.38009169509942
-29.5,-224.20311399226455
-29.0,-224.02892552318767
-28.5,-223.85753520591211
-28.0,-223.68895184611293
-27.5,-223.52318413531427
-27.0,-223.36024064910515
-26.5,-223.20012984537462
-26.0,-223.04286006254964
-25.5,-222.88843951784725
-25.0,-222.7368763055399
-24.5,-222.58817839523
-24.0,-222.44235363014312
-23.5,-222.29940972543233
-23.0,-222.15935426650165
-22.5,-222.02219470734468
-22.0,-221.88793836889894
-21.5,-221.756592437427
-21.0,-221.62816396290617
-20.5,-221.50265985744883
-20.0,-221.38008689373754
-19.5,-221.260451703487
-19.0,-221.1437607759273
-18.5,-221.0300204563131
-18.0,-220.91923694445464
-17.5,-220.8114162932811
-17.0,-220.70656440742363
-16.5,-220.60468704183103
-16.0,-220.50578980041385
-15.5,-220.40987813471577
-15.0,-220.31695734261814
-14.5,-220.22703256707004
-14.0,-220.14010879486034
-13.5,-220.05619085540934
-13.0,-219.97528341960728
-12.5,-219.89739099867538
-12.0,-219.82251794306893
-11.5,-219.75066844141298
-11.0,-219.6818465194752
-10.5,-219.61605603917525
-10.0,-219.55330069763025
-9.5,-219.49358402624026
-9.0,-219.43690938981229
-8.5,-219.38327998572296
-8.0,-219.33269884311645
-7.5,-219.28516882215348
-7.0,-219.24069261328904
-6.5,-219.19927273659744
-6.0,-219.16091154114164
-5.5,-219.12561120437456
-5.0,-219.09337373159434
-4.5,-219.06420095543578
-4.0,-219.03809453540188
-3.5,-219.0150559574509
-3.0,-218.99508653360954
-2.5,-218.97818740164746
-2.0,-218.96435952478183
-1.5,-218.95360369143606
-1.0,-218.9459205150359
-0.5,-218.9413104338551
0.0,-218.94606276455153
0.5,-218.94131043385497
1.0,-218.94592051503577
1.5,-218.9536036914359
2.0,-218.9643595247818
2.5,-218.97818740164743
3.0,-218.9950865336094
3.5,-219.01505595745084
4.0,-219.03809453540222
4.5,-219.06420095543578
5.0,-219.0933737315945
5.5,-219.1256112043744
6.0,-219.16091154114142
6.5,-219.19927273659704
7.0,-219.2406926132891
7.5,-219.28516882215317
8.0,-219.33269884311616
8.5,-219.38327998572288
9.0,-219.43690938981266
9.5,-219.49358402624014
10.0,-219.55330069762985
10.5,-219.61605603917553
11.0,-219.68184651947533
11.5,-219.75066844141298
12.0,-219.82251794306882
12.5,-219.89739099867555
13.0,-219.97528341960714
13.5,-220.05619085540968
14.0,-220.1401087948603
14.5,-220.22703256706984
15.0,-220.316957342618
15.5,-220.40987813471577
16.0,-220.50578980041394
16.5,-220.60468704183089
17.0,-220.70656440742354
17.5,-220.81141629328087
18.0,-220.9192369444549
18.5,-221.0300204563127
19.0,-221.14376077592698
19.5,-221.26045170348684
20.0,-221.38008689373737
20.5,-221.50265985744846
21.0,-221.6281639629061
21.5,-221.7565924374269
22.0,-221.88793836889886
22.5,-222.02219470734414
23.0,-222.15935426650174
23.5,-222.29940972543216
24.0,-222.44235363014283
24.5,-222.58817839523022
25.0,-222.73687630553954
25.5,-222.88843951784736
26.0,-223.0428600625495
26.5,-223.20012984537456
27.0,-223.36024064910518
27.5,-223.52318413531395
28.0,-223.68895184611299
28.5,-223.85753520591194
29.0,-224.02892552318752
29.5,-224.20311399226432
30.0,-224.38009169509925
30.5,-224.55984960307597
31.0,-224.7423785788093
31.5,-224.92766937794542
32.0,-225.11571265097518
32.5,-225.3064989450489
33.0,-225.50001870578905
33.5,-225.6962622791103
34.0,-225.89521991303678
34.5,-226.09688175951982
35.0,-226.30123787625323
35.5,-226.5082782284892
36.0,-226.71799269084715
36.5,-226.93037104912264
37.0,-227.14540300208478
37.5,-227.3630781632775
38.0,-227.58338606280435
38.5,-227.80631614911
39.0,-228.03185779075483
39.5,-228.2600002781749
40.0,-228.49073282543705
40.5,-228.72404457197976
41.0,-228.9599245843418
41.5,-229.1983618578785
42.0,-229.43934531846753
42.5,-229.6828638241929
43.0,-229.92890616702186
43.5,-230.17746107445896
44.0,-230.42851721118816
44.5,-230.6820631806957
45.0,-230.93808752687016
45.5,-231.1965787355931
46.0,-231.45752523630034
46.5,-231.720915403526
47.0,-231.98673755842756
47.5,-232.25497997028614
48.0,-232.52563085798363
48.5,-232.7986783914588
49.0,-233.0741106931368
49.5,-233.35191583933502
50.0,-233.6320818616437
50.5,-233.91459674828002
51.0,-234.19944844541564
51.5,-234.48662485847476
52.0,-234.7761138534095
52.5,-235.06790325793838
53.0,-235.36198086276565
53.5,-235.65833442275803
54.0,-235.95695165810594
54.5,-236.2578202554396
55.0,-236.5609278689225
55.5,-236.8662621213086
56.0,-237.17381060496723
56.5,-237.4835608828754
57.0,-237.79550048957663
57.5,-238.1096169321004
58.0,-238.42589769085225
58.5,-238.7443302204665
59.0,-239.06490195062037
59.5,-239.3876002868115
