u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
31.5,50.281781971794466,82.86169811019242,50.28178197179442,82.86169811019244
32.0,50.07683029237852,83.16990008500063,50.07683029237841,83.16990008500059
32.5,49.8727126247939,83.47875812433549,49.872712624793905,83.47875812433546
33.0,49.66942706383238,83.78826830896833,49.66942706383245,83.78826830896847
33.5,49.46697166324789,84.09842670916169,49.46697166324788,84.09842670916169
34.0,49.2653444364127,84.40922938544657,49.26534443641276,84.40922938544651
34.5,49.06454335697688,84.72067238939366,49.06454335697689,84.72067238939371
35.0,48.864566359534486,85.03275176437887,48.864566359534514,85.03275176437884
35.5,48.665411340293055,85.34546354634006,48.66541134029306,85.34546354634007
36.0,48.467076157748075,85.65880376452847,48.467076157748124,85.6588037645285
36.5,48.269558633360035,85.97276844225173,48.26955863336002,85.97276844225168
37.0,48.072856552235784,86.28735359760817,48.072856552235784,86.28735359760819
37.5,47.876967663812636,86.60255524421707,47.87696766381269,86.60255524421709
38.0,47.681889682544224,86.91836939193547,47.68188968254426,86.91836939193546
38.5,47.48762028859055,87.23479204757035,47.487620288590534,87.23479204757035
39.0,47.29415712850745,87.5518192155809,47.2941571285075,87.55181921558093
39.5,47.10149781593977,87.86944689877262,47.10149781593978,87.86944689877265
40.0,46.90963993231463,88.1876710989805,46.90963993231467,88.1876710989806
40.5,46.718581027535485,88.50648781774653,46.71858102753548,88.50648781774663
41.0,46.528318620678384,88.825893056984,46.52831862067837,88.82589305698403
41.5,46.338850200685286,89.14588281963478,46.33885020068528,89.14588281963478
42.0,46.15017322706124,89.46645311031615,46.15017322706112,89.46645311031597
42.5,45.96228513056754,89.7875999359574,45.96228513056754,89.78759993595743
43.0,45.77518331391698,90.10931930642738,45.77518331391702,90.10931930642741
43.5,45.58886515246605,90.43160723515075,45.588865152466,90.43160723515076
44.0,45.40332799490763,90.75445973971486,45.40332799490759,90.75445973971489
44.5,45.21856916396042,91.07787284246632,45.21856916396044,91.07787284246632
45.0,45.03458595705802,91.40184257109544,45.03458595705803,91.40184257109543
45.5,44.85137564703461,91.7263649592136,44.851375647034644,91.72636495921357
46.0,44.66893548280965,92.05143604691557,44.668935482809665,92.05143604691557
46.5,44.48726269006783,92.3770518813349,44.487262690067745,92.37705188133484
47.0,44.30635447193858,92.70320851718569,44.3063544719385,92.70320851718571
47.5,44.12620800967133,93.02990201729622,44.12620800967135,93.02990201729622
48.0,43.94682046330583,93.35712845312783,43.94682046330583,93.35712845312784
48.5,43.768188972342195,93.6848839052879,43.76818897234218,93.68488390528788
49.0,43.590310656404576,94.01316446402609,43.59031065640447,94.01316446402603
49.5,43.41318261589982,94.3419662297255,43.41318261589982,94.3419662297255
50.0,43.2368019326766,94.67128531337703,43.23680193267655,94.67128531337687
50.5,43.06116567067425,95.00111783704602,43.061165670674306,95.00111783704605
51.0,42.88627087657143,95.3314599343291,42.88627087657135,95.33145993432919
51.5,42.71211458042643,95.66230775079512,42.712114580426444,95.66230775079515
52.0,42.53869379631573,95.99365744441874,42.53869379631575,95.99365744441863
52.5,42.36600552296501,96.32550518600252,42.36600552296496,96.32550518600246
53.0,42.194046744375356,96.65784715958685,42.19404674437534,96.65784715958688
53.5,42.022814430444456,96.99067956284954,42.02281443044447,96.99067956284952
54.0,41.85230553758159,97.323998607493,41.852305537581636,97.32399860749314
54.5,41.682517009316854,97.65780051962412,41.68251700931686,97.65780051962412
55.0,41.51344577690409,97.99208154011757,41.513445776904135,97.99208154011757
55.5,41.34508875991914,98.32683792497325,41.345088759919186,98.32683792497323
56.0,41.17744286684902,98.66206594566054,41.17744286684899,98.66206594566049
56.5,41.010504995678225,98.99776188945131,41.010504995678254,98.99776188945128
57.0,40.84427203446569,99.33392205974464,40.84427203446568,99.33392205974465
57.5,40.67874086191647,99.67054277637712,40.67874086191648,99.67054277637712
58.0,40.51390834794651,100.00762037592558,40.51390834794649,100.00762037592565
58.5,40.34977135424086,100.34515121199925,40.349771354240865,100.3451512119993
59.0,40.18632673480485,100.68313165551919,40.18632673480485,100.68313165551918
59.5,40.02357133650705,101.02155809498893,40.02357133650701,101.02155809498896
