u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
-8.0,75.4179611365573,68.55604097182903,44.288986131233756,51.719391035079965,,
-7.0,74.96809161236942,68.96400938943458,44.73219151260602,51.23391742919851,,
-6.0,74.52102799533583,69.37474464448634,45.178232088107215,50.751230459924464,,
-5.0,74.07677053937391,69.78825250184123,45.62710740240289,50.27133654255498,,
-4.0,73.63531902346563,70.2045382838222,46.078816530762765,49.79424165341107,,
-3.0,73.1966727521932,70.62360686544766,46.53335807941794,49.319951325219314,,
-2.0,72.76083055667914,71.04546267001321,46.9907301863254,48.848470642851154,,
-1.0,72.32779079593034,71.47010966503886,47.45093052233874,48.37980423942513,,
0.0,71.89755081874807,71.89755189841509,47.913956282027485,47.91395630353727,,
1.0,71.47010966503886,72.32779079593034,48.37980423942513,47.45093052233874,,
2.0,71.04546267001321,72.76083055667915,48.84847064285116,46.9907301863254,,
3.0,70.62360686544766,73.19667275219321,49.319951325219314,46.53335807941794,,
4.0,70.20453828382219,73.63531902346564,49.79424165341107,46.078816530762765,,
5.0,69.78825250184123,74.07677053937388,50.27133654255497,45.62710740240289,,
6.0,69.37474464448636,74.52102799533586,50.75123045992447,45.178232088107215,,
7.0,68.9640093894346,74.96809161236942,51.23391742919853,44.73219151260602,,
8.0,68.55604097182902,75.41796113655724,51.719391035079965,44.28898613123376,,
9.0,68.15083318939557,75.8706358389178,52.207644428258384,43.84861592998027,,
10.0,67.74837940789381,76.32611451568083,52.69867033071153,43.41108042595075,,
11.0,67.3486725668939,76.78439548896861,53.19246104133296,42.97637866823429,,
12.0,,64.47275356334411,62.971293969254404,,62.97129396925435,64.47275356334421
13.0,,65.01236913684119,63.54375181294253,,63.543751812942524,65.01236913684124
14.0,,65.55520416804279,64.11914716482181,,64.11914716482178,65.55520416804282
15.0,,66.1012581346233,64.69746740226216,,64.69746740226209,66.10125813462332
16.0,,66.65051603273676,65.27868960369273,,65.2786896036927,66.65051603273673
17.0,,67.20295857978029,65.86278791963704,,65.86278791963697,67.20295857978037
18.0,,67.75856461099623,66.4497352975747,,66.44973529757469,67.75856461099625
19.0,,68.31731182395033,67.03950402075392,,67.03950402075391,68.31731182395033
