u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,69.06750224,68.81410281,59.09237061,59.16180552
1.0,68.54733419,69.33595152,59.63809793,58.62013156
2.0,68.03058725,69.861181,60.18702173,58.0816811
3.0,67.51727387,70.38977637,60.73912038,57.54647349
