u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-4.0,-26.68275516,-17.86903862,-56.50935818,48.73991486,-23.17003704,-14.70531402,-56.78166814,48.17642148,-25.17735516,-16.36363862,-55.00395818,50.24531486,-21.66463704,-13.19991402,-55.27626814,49.68182148,17.48825373
-3.0,-26.16025414,-17.42745052,-56.53069327,48.65415053,-23.69291914,-15.14716233,-56.73815997,48.24039067,-24.65485414,-15.92205052,-55.02529327,50.15955053,-22.18751914,-13.64176233,-55.23275997,49.74579067,17.29931417
-2.0,-25.63771769,-16.98585124,-56.55538183,48.57171335,-24.21580279,-15.58903507,-56.69800504,48.30773131,-24.13231769,-15.48045124,-55.04998183,50.07711335,-22.71040279,-14.08363507,-55.19260504,49.81313131,17.11204812
-1.0,-25.11515205,-16.54424674,-56.58342463,48.49261182,-24.73868185,-16.03092631,-56.66120662,48.37843891,-23.60975205,-15.03884674,-55.07802463,49.99801182,-23.23328185,-14.52552631,-55.15580662,49.88383891,16.9264563
0.0,-24.79707964,-16.15950675,-56.77097902,48.07837672,-25.40713278,-16.17061911,-56.83471132,48.35265521,-23.29167964,-14.65410675,-55.26557902,49.58377672,-23.90173278,-14.66521911,-55.32931132,49.85805521,16.71213499
1.0,-24.27521515,-15.71877411,-56.8058222,48.00687266,-25.93031985,-16.61292105,-56.80320259,48.42894374,-22.76981515,-14.21337411,-55.3004222,49.51227266,-24.42491985,-15.10752105,-55.29780259,49.93434374,16.89674927
2.0,-23.75333972,-15.27805377,-56.8440029,47.93871047,-26.45348468,-17.0552246,-56.77505859,48.50858708,-22.24793972,-13.77265377,-55.3386029,49.44411047,-24.94808468,-15.5498246,-55.26965859,50.01398708,17.08302835
3.0,-23.23145935,-14.83735151,-56.88551858,47.8738951,-26.97662097,-17.4975237,-56.75027945,48.59157753,-21.72605935,-13.33195151,-55.38011858,49.3792951,-25.47122097,-15.9921237,-55.24487945,50.09697753,17.2709718
4.0,-22.70957996,-14.39667305,-56.93036581,47.81243065,-27.49972237,-17.93981224,-56.72886446,48.67790652,-21.20417996,-12.89127305,-55.42496581,49.31783065,-25.99432237,-16.43441224,-55.22346446,50.18330652,17.4605788
5.0,-22.18770747,-13.9560241,-56.97854037,47.75432036,-28.02278253,-18.38208413,-56.71081203,48.76756466,-20.68230747,-12.4506241,-55.47314037,49.25972036,-26.51738253,-16.87668413,-55.20541203,50.27296466,17.65184813
6.0,-21.73492243,-13.7796357,-57.18604132,47.51596598,-26.72139049,-18.0508501,-56.33063804,48.92371281,-20.22952243,-12.2742357,-55.68064132,49.02136598,-25.21599049,-16.5454501,-54.82523804,50.42911281,17.62086514
7.0,-21.21318076,-13.33917885,-57.24061155,47.46442354,-27.24319299,-18.49172176,-56.31733043,49.01670294,-19.70778076,-11.83377885,-55.73521155,48.96982354,-25.73779299,-16.98632176,-54.81193043,50.52210294,17.81532234
8.0,-20.6914634,-12.89876842,-57.29849026,47.41623828,-27.76493544,-18.93255898,-56.30735324,49.11297021,-19.1860634,-11.39336842,-55.79309026,48.92163828,-26.25953544,-17.42715898,-54.80195324,50.61837021,18.01143493
9.0,-20.16977602,-12.4584099,-57.35967006,47.37141007,-28.28661161,-19.37335593,-56.3007018,49.21250254,-18.66437602,-10.9530099,-55.85427006,48.87681007,-26.78121161,-17.86795593,-54.7953018,50.71790254,18.20920008
10.0,-19.64812422,-12.01810874,-57.42414274,47.32993787,-28.80821528,-19.81410681,-56.29737064,49.31528712,-18.14272422,-10.51270874,-55.91874274,48.83533787,-27.30281528,-18.30870681,-54.79197064,50.82068712,18.40861457
11.0,-19.12651354,-11.57787031,-57.49189932,47.29181983,-29.3297402,-20.25480586,-56.29735344,49.42131032,-17.62111354,-10.07247031,-55.98649932,48.79721983,-27.8243402,-18.74940586,-54.79195344,50.92671032,18.60967476
12.0,-18.60494944,-11.13769992,-57.56293008,47.25705324,-29.85118016,-20.69544731,-56.30064309,49.53055782,-17.09954944,-9.63229992,-56.05753008,48.76245324,-28.34578016,-19.19004731,-54.79524309,51.03595782,18.81237666
13.0,-18.08343732,-10.69760283,-57.63722453,47.22563458,-30.37252891,-21.13602548,-56.30723167,49.64301453,-16.57803732,-9.19220283,-56.13182453,48.73103458,-28.86712891,-19.63062548,-54.80183167,51.14841453,19.01671588
14.0,-17.56198249,-10.25758418,-57.71477146,47.19755947,-30.89378024,-21.57653471,-56.31711046,49.75866467,-16.05658249,-8.75218418,-56.20937146,48.70295947,-29.38838024,-20.07113471,-54.81171046,51.26406467,19.22268764
15.0,-17.0405902,-9.81764909,-57.79555892,47.17282274,-31.41492794,-22.01696938,-56.33026995,49.87749174,-15.5351902,-8.31224909,-56.29015892,48.67822274,-29.90952794,-20.51156938,-54.82486995,51.38289174,19.43028683
16.0,-16.74176481,-9.34282208,-57.77011676,47.79210126,-32.66849759,-22.6289512,-56.5096852,49.94477843,-15.23636481,-7.83742208,-56.26471676,49.29750126,-31.16309759,-21.1235512,-55.0042852,51.45017843,19.97733959
17.0,-16.21832222,-8.90051311,-57.85784488,47.7721417,-33.18978189,-23.06964298,-56.5298112,50.07074192,-14.71292222,-7.39511311,-56.35244488,49.2775417,-31.68438189,-21.56424298,-55.0244112,51.57614192,20.1885143
18.0,-15.69496481,-8.45831108,-57.94880963,47.75554551,-33.71094343,-23.51024303,-56.55319085,50.19983355,-14.18956481,-6.95291108,-56.44340963,49.26094551,-32.20554343,-22.00484303,-55.04779085,51.70523355,20.40131722
19.0,-15.17169778,-8.01622109,-58.0429958,47.7423042,-34.23197602,-23.95074591,-56.57981151,50.33203403,-13.66629778,-6.51082109,-56.5375958,49.2477042,-32.72657602,-22.44534591,-55.07441151,51.83743403,20.61574156
