u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
-2.0,65.96850971061028,63.89185475903248,65.96850971061028,53.024608434198974,,
-1.0,65.44426235480186,64.40592208797263,65.44426235480186,52.507460161504056,,
0.0,64.92339540042671,64.92339540042671,,,51.993590611675224,64.92339540042673
1.0,64.40592208797263,65.44426235480186,,,52.507460161504056,65.44426235480186
2.0,63.89185475903248,65.96850971061028,,,53.024608434198974,65.96850971061028
3.0,63.381204846015414,66.49612333994007,,,53.545019751673536,66.49612333994008
