u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
12.5,65.00156919867732,75.72433367156614,53.36266294815162,41.75399233134694,,
13.000000000000002,65.17310901179371,75.43401219914176,53.6238075433682,41.651144872268624,,
13.5,65.33983291486442,75.15874059803957,53.882272015627244,41.55163856018502,,
14.0,,64.66666811426359,54.580813068082634,39.50788039901146,49.00678841823103,
14.5,,55.233798010690435,54.275102522727394,,59.26790352979561,59.74735459216051
15.0,,67.96162252615227,55.05587620995223,38.18719964758087,47.95665584511259,
15.5,,54.4817216269683,65.00104455253029,,56.407844632483716,57.088502652510876
16.0,,56.025616544788676,62.029027653507185,43.99176859504625,62.3957238709843,
16.5,,64.85092263084167,55.7217583929284,37.712841333398934,51.840484071981614,
17.0,,61.2543700367703,48.14162636693284,,55.554386866502334,60.561025061235725
17.5,,59.2949899081673,60.71738022644836,,61.58451765489389,57.434919241785934
18.000000000000004,,58.02915874664343,63.724227865063256,,56.71600174123057,60.106318674312334
18.5,,55.581313312165754,61.91016426046714,,52.1435834581811,58.046353714646024
19.0,,62.271978385093206,54.68948982600674,,51.81069339921394,62.70052147863642
19.5,,58.87832888814307,60.53437183391591,,61.755126398282684,58.730438963472494
20.0,,58.68026697434773,64.49190419138763,,64.03240811758602,58.82088337066418
20.5,,56.55771416830239,64.84777531394721,,67.02555289098257,56.09718388984542
21.0,,64.61523931238773,56.913186688709494,,48.94339898570706,64.86610981001866
21.5,,57.480712868828896,66.26169724783028,,69.97981167113464,57.4655456283684
22.0,,75.88932210408547,58.828035563082295,34.82837011324812,50.459939801439745,
22.5,,55.41915586389894,70.13046559834008,,71.07649244946009,58.086541747873014
23.0,,62.68739945972239,56.958226154818576,,53.75738089270698,61.16758385395201
23.5,,58.10244598516397,67.36879059826428,,57.21926266820323,55.136606328637974
24.0,,68.95927450611347,59.761986508077825,32.18365711853336,51.66884519946885,
24.5,,69.01591234355806,60.034846938572585,31.978165629301614,51.87346098097782,
25.0,,61.356122767889104,58.51716962646996,,59.37382498586676,59.1905963200297
25.500000000000004,,60.52058943255967,62.76181339099697,,63.33426063865974,60.30574332101969
26.000000000000004,,60.82717386485399,62.896367007673064,,63.22036707609656,60.57448091981367
26.5,,61.36699058697815,62.82780350990797,,63.272392180787804,61.295783179972304
27.0,,66.17372852551664,60.52118428773302,,58.97051124614356,70.18170527282466
27.5,,70.14008623392397,58.8696400155917,,64.45099310180618,68.57188546877445
28.0,,60.03444666933687,63.30245170059972,,62.71602388761812,59.987428239528406
28.5,,62.64841015127335,62.66139494180819,,62.764593449347586,62.63858990947892
29.0,,63.075941822621175,62.398396533607055,,62.48878967654809,63.08943072650554
29.500000000000004,,63.50222376002437,62.12512775072153,,62.20192091640389,63.53706402488849
30.0,,63.919382314926,61.8495706480195,,61.911811264294386,63.97324883461815
30.5,,64.31791881040262,61.583691856186014,,61.630385012369686,64.38806729473582
31.0,,64.68895983369782,61.3415404418007,,61.371871920514835,64.7723289949904
31.5,,61.61009242567393,69.28094613182074,,72.37865878126999,61.36038807613322
32.0,,66.55420878668261,62.88047804334265,,63.16193427683735,65.96249705952656
32.5,,65.60323257786922,60.857347123739636,,60.84086006308507,65.70820760978387
33.0,,65.84921829345299,60.784238042271014,,60.757570327122224,65.95616012112313
33.5,,66.07444839170887,60.74785433346182,,60.717441252145285,66.18098175706389
34.0,,66.28472175873158,60.73932002160541,,60.714837508079114,66.38830837268641
34.5,,66.48555251342593,60.747871326676346,,60.743073742459195,66.58320121923404
35.0,,66.68188472756229,60.76150414301902,,60.795244639713204,66.7698099462655
35.50000000000001,,66.87759561046249,60.76817526333713,,60.865552500194326,66.95083457672182
36.00000000000001,,67.07440972520578,60.758786666201345,,60.95175453471383,67.12653042443507
36.5,,67.26977040843977,60.734424629215866,,61.059300295386464,67.29322365403272
37.0,,67.45453298424171,60.71792151497171,,61.20491597021221,67.4428166382764
37.5,,64.70417039914273,70.06083235112803,,70.35718993988193,65.15371737409218
38.0,,64.15737304278426,70.61492562005752,,70.93349133025295,64.52340939730536
38.5,,64.31445142614321,70.91793861784518,,71.23471913461373,64.6695991197477
39.0,,64.47106041913138,71.22171439313973,,71.53680180295223,64.8150836872417
39.5,,64.62716040074687,71.52635251282337,,71.83984432343199,64.9598145441808
40.0,,64.78271437792674,71.8319580871612,,72.14395772035269,65.10374695059168
40.5,,64.93768958869622,72.13864087659074,,72.44925804990714,65.2468421846159
41.0,,65.09205948950883,72.44651375430752,,72.75586469836651,65.38907026527374
41.5,,65.24580613426738,72.75569035260298,,73.06389779817788,65.53041320348638
42.0,,65.39892290246473,73.0662817332324,,73.3734745920185,65.67086871978293
42.5,,65.55141745708785,73.3783919768013,,73.68470463553328,65.81045426064227
43.0,,65.70331470905235,73.69211270273085,,73.99768385711991,65.94921100176846
43.50000000000001,,65.85465944413613,74.00751672350282,,74.31248770206237,66.08720736007766
44.0,,66.00551815675767,74.32465129927795,,74.62916387203974,66.22454138322693
44.5,,66.15597957598862,74.64353175199622,,74.9477254858318,66.36134130677598
45.0,,66.84715686477735,73.81892302712647,,74.19051360250332,67.0326363474427
45.5,,66.4561670818371,75.28640414993188,,75.59035523273862,66.63398840710941
46.0,,66.39607459601785,76.63982061418821,,77.17643076692273,66.32985339138025
46.5,,66.75627878166787,75.93549385530642,,76.23966055666949,66.90663603859447
47.0,,66.90666591843383,76.26201987552248,,76.56643192633105,67.04346022177414
47.5,,67.05745657906012,76.58963464337133,,76.89436284556173,67.18086930681218
48.0,,67.20877088752516,76.91815390884031,,77.22325326661245,67.31902677123156
48.5,,67.36071041793429,77.24739755214776,,77.55290810354745,67.45806923769533
49.0,,67.55060042710357,77.43238819596797,,77.73598503819845,67.63740521705938
49.5,,67.77557156083317,77.48188159052492,,77.78084985369465,67.85373597005955
50.0,,68.000484264271,77.53152806461105,,77.82512480494714,68.06993124950483
50.5,,68.22526188060827,77.58139131774274,,77.86879364597019,68.2859643516657
51.00000000000001,,68.44982448244858,77.63154476635624,,77.91184185958532,68.50181441447887
51.50000000000001,,68.67408891451625,77.6820724286938,,77.95425641776986,68.71746744691015
52.00000000000001,,68.89796883239406,77.7330699626653,,77.996025363465,68.93291744379346
52.5,,69.12137471689893,77.78464592915697,,78.03713716540814,69.14816760372081
53.0,,69.34421383394806,77.8369233814891,,78.07757978541792,69.3632316804836
53.5,,69.56639009648451,77.89004191892877,,78.11733938069304,69.57813551707777
54.0,,69.78780376685927,77.94416039208015,,78.15639853998132,69.7929188371747
54.5,,70.0083509130146,77.99946051653271,,78.19473391892463,70.0076374048389
55.0,,70.23515195102394,78.13372972007197,,78.31463563814118,70.19033424093207
55.5,,70.46070251800465,78.25555241840638,,78.42040314721264,70.37873836832806
56.0,,70.68615739037823,78.3787568297426,,78.52646125845753,70.56723917179418
56.5,,70.9114919486748,78.50343408081768,,78.63278365833052,70.75589557925684
57.0,,71.1366785981786,78.62968520842027,,78.73933676328397,70.94477332802236
57.5,,71.36168594479406,78.75762357226013,,78.84607832815131,71.13394596732805
58.0,,71.58647776788625,78.88737793165944,,78.95295576821194,71.32349617007692
58.5,,71.8110117861027,79.01909619960857,,79.05990392115004,71.51351749719163
59.00000000000001,,72.08331020805377,78.96416571803948,,78.94486690201185,71.75581023868891
59.50000000000001,,72.28896248822977,79.3759883539693,,79.37598835396932,71.924354020376
60.0,,72.57034447555885,79.68145458565795,,79.68145458565795,72.16937837948615
60.5,,72.84770541453922,79.98687365144892,,79.98687365144892,72.39568119174547
61.0,,73.12567148591953,80.29280164725304,,80.29280164725304,72.62275303092395
61.5,,73.40424033344979,80.59923628771631,,80.59923628771631,72.85059118725405
62.0,,73.68340959544685,80.90617528819953,,80.90617528819956,73.07919294789055
62.5,,73.96317690517559,81.21361636498733,,81.21361636498736,73.30855559770148
63.0,,74.2435398911522,81.52155723548447,,81.52155723548448,73.53867641973943
63.5,,74.52449617744702,81.8299956184085,,81.8299956184085,73.76955269571438
64.0,,74.80604338398413,82.13892923398083,,82.13892923398087,74.00118170646529
64.5,,75.0881791206822,82.4483558040335,,82.44835580403354,74.23356073508724
65.0,,75.34445568329933,82.7579240626385,,82.7579240626385,74.47805619908021
65.5,,75.59535561887236,83.06790875928422,,83.06790875928421,74.72614772328171
66.0,,75.8471692798441,83.37839121081245,,83.3783912108125,74.97515083571274
66.5,,76.0998889569279,83.6893689078034,,83.68936890780338,75.22505776839448
67.0,,76.35350707576818,84.00083934973256,,84.00083934973256,75.4758608904603
67.5,,76.60801619249561,84.3128000449174,,84.31280004491745,75.72755270366395
68.0,,76.86340898949757,84.62524851047205,,84.62524851047206,75.98012583810618
68.5,,77.11967827139124,84.93818227226677,,84.93818227226676,76.23357304816753
69.0,,77.37681696118761,85.25159886489558,,85.25159886489556,76.48788720863547
69.5,,77.63481809663747,85.56549583164838,,85.56549583164832,76.74306131101636
