u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,64.53871116,64.88446859,50.48517866,50.38729454
1.0,64.13526268,65.47250766,50.86951263,49.73870372
2.0,63.6468344,65.97558057,51.37231929,49.24912444
3.0,63.16164145,66.48187394,51.8781827,48.7623778
