u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-8.0,-29.104036312667418,-19.83122148795348,-54.936350312631085,51.44237149915894,-8.28718982624324,-2.28819378903828,-60.24062580415804,46.68114063284301,-9.936671011247904,-4.863083777784198,-53.43095031263105,52.9477714991589,9.1754405021567,13.752824559944628,-58.735225804158055,48.186540632843,-6.57513680201372
-7.0,-29.110299679558292,-19.885959465007602,-54.98120049613037,51.37695944041787,-8.500490482010136,-2.389805404223369,-60.1389154348216,46.687026208209936,-9.79886394708694,-4.889255817192435,-53.47580049613041,52.88235944041788,8.704712853947562,13.537353377524079,-58.63351543482158,48.1924262082099,-6.694873149601285
-6.0,-29.13017744215785,-19.941624075540567,-55.029454895812975,51.31497530993211,-8.663564109169526,-2.458623650308666,-60.04044515665942,46.696299466925936,-9.657230825681507,-4.915627193641165,-53.52405489581293,52.820375309932096,8.249857087718079,13.338081794152655,-58.53504515665942,48.201699466925966,-6.789595651405346
-5.0,-29.163136991885413,-19.998019647929684,-55.08111023716941,51.25642427908979,-8.77790257937613,-2.4970775029027426,-59.94523011254756,46.70896872131716,-9.512552065855267,-4.943969122537702,-53.57571023716943,52.76182427908982,7.812821266875351,13.156047727574807,-58.439830112547575,48.21436872131716,-6.860935850956916
-4.0,-29.207227158054696,-20.054298602291144,-55.13616238159574,51.201310594166834,-8.847346654358947,-2.5089982952443775,-59.853284720573086,46.725041436473376,-9.367442306751371,-4.976113095972245,-53.63076238159571,52.70671059416684,7.399234906044339,12.993797885466476,-58.34788472057311,48.23044143647329,-6.911729875165596
-3.0,-29.25822098830019,-20.10830201581799,-55.19460628826003,51.14963761101362,-8.878967468556,-2.5003778513699904,-59.7646226903994,46.74452417762,-9.227876236901603,-5.012819806382292,-53.68920628826002,52.65503761101359,7.021676943499611,12.85580792953,-58.25922269039946,48.24992417762005,-6.945893637469146
-2.0,-29.308585467288435,-20.155704627690024,-55.25643598487337,51.10140782828493,-8.883831746725093,-2.4801084189580824,-59.67925704178841,46.76742256274465,-9.105262421683685,-5.051479171799364,-53.751035984873376,52.606807828284914,6.704092783832742,12.748519986091663,-58.1738570417883,48.27282256274459,-6.967655459262229
-1.0,-29.347137077969375,-20.189565784809574,-55.32164452678866,51.056622939299686,-8.876650020338142,-2.459880339923835,-59.59720014364882,46.79374119932253,-9.01762218589229,-5.083459876162319,-53.81624452678864,52.56202293929962,6.484215856588815,12.679442819824533,-58.09180014364884,48.29914119932251,-6.98005494825023
0.0,-8.90506761534086,-2.4601857337870356,-55.390223920660986,51.01528392888668,-29.395127253230974,-20.211050321320123,-59.51846380014143,46.82348357822639,6.371393651450406,12.646120324195168,-53.8848239206609,52.52068392888687,-9.018613980863234,-5.104744263337906,-58.01306380014153,48.328883578226325,-7.004905939339383
1.0,-8.908972204447547,-2.4685801597168995,-55.46216496637758,50.97739126897756,-29.38103808794743,-20.19857438279012,-59.44305943951626,46.85665187058721,6.459836656943101,12.673467756324326,-53.95676496637756,52.48279126897749,-9.059466180333997,-5.095193230435699,-57.937659439516224,48.36205187058726,-7.002082717441623
