u,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup
-2.0,60.01554046692676,60.01554046692676,,
-1.0,59.468665432578106,59.4686654325781,,
0.0,,,58.924976208093256,58.924976208093256
1.0,,,59.468665432578106,59.4686654325781
2.0,,,60.01554046692676,60.01554046692676
3.0,,,60.565580347182355,60.56558034718235
