u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-8.0,-21.052534487614647,-13.134216648720933,-42.95962981067581,55.009028509657256,-0.3141890193514585,4.332833261651908,-43.847407527717735,54.68973553173328,-18.154790947974515,-11.722400337789074,-41.4542298106758,56.51442850965726,0.7758885316688726,6.728360893907813,-42.34200752771773,56.195135531733285,-6.018294678570266
-7.0,-21.07032085050582,-13.200845937725191,-42.994043769655164,54.96795040786232,-0.5163604972564019,4.242653503922204,-43.77096734332612,54.68867052784901,-18.033025020830635,-11.764308270722637,-41.488643769655155,56.47335040786232,0.3208082023384436,6.528166150517821,-42.26556734332611,56.194070527849014,-6.1403343839895195
-6.0,-21.09971837095656,-13.266104004047031,-43.03127604343563,54.92969509254946,-0.6702766955135446,4.183005996518737,-43.69729834127488,54.690387815677965,-17.906880985777676,-11.805355927429147,-41.52587604343562,56.43509509254947,-0.11892080648746217,6.343148130297147,-42.19189834127487,56.19578781567797,-6.237816311471346
-5.0,-21.14011585764086,-13.329800664645635,-43.071326294025816,54.894262700293005,-0.7775078653736498,4.15146748942217,-43.62640684828493,54.694893248653294,-17.776973985551766,-11.847208220532787,-41.565926294025815,56.39966270029301,-0.5415155043400824,6.174238685214459,-42.12100684828492,56.200293248653296,-6.3123580429532185
-4.0,-21.189588145178213,-13.391186417598776,-43.114193711273245,54.86165289549717,-0.8418685867137028,4.144304933325957,-43.558298750416064,54.70219223935923,-17.64565087460553,-11.891523697291085,-41.608793711273236,56.367052895497174,-0.9416139847388296,6.023811784083623,-42.05289875041606,56.207592239359236,-6.416568841014957
-3.0,-21.244072916061786,-13.448328963855548,-43.1598770133178,54.83186487083537,-0.8702652094874522,4.155753302513091,-43.492979488365016,54.71228975484398,-17.51843254807316,-11.938785637813382,-41.654477013317795,56.33726487083538,-1.3070909531808883,5.896065850842205,-41.987579488365014,56.21768975484398,-6.622938295497135
-2.0,-21.296366646572785,-13.497296213777872,-43.20837444745197,54.804897348094606,-0.8734348443979489,4.177313663333777,-43.43045405311882,54.72519031228756,-17.40597604180706,-11.985966610718588,-41.702974447451965,56.31029734809461,-1.6147524121600907,5.797025805250492,-41.92505405311882,56.23059031228756,-6.800359511439339
-1.0,-21.335763985292466,-13.53171126814576,-43.25968379138522,54.78074857942588,-0.8656097622436346,4.197859538633095,-43.37072698197132,54.740897975034684,-17.325201004192454,-12.023881726759,-41.75428379138522,56.286148579425884,-1.8279665134985947,5.73364694967753,-41.86532698197132,56.246297975034686,-6.925924120128798
0.0,-21.350698658560482,4.206354430167565,-43.31380235491087,54.75941634899512,-0.8609006619543538,-13.544335501882534,-43.31380235491087,54.75941634899512,-1.9055700178919956,5.711754430167565,-41.80840235491087,56.26481634899512,-17.29522930262284,-12.03893550188253,-41.80840235491087,56.26481634899512,-6.9722527598872635
1.0,-0.8656097622436348,4.197859538633094,-43.37072698197132,54.740897975034684,-21.335763985292463,-13.531711268145772,-43.25968379138522,54.78074857942588,-1.8279665134985938,5.733646949677528,-41.86532698197132,56.246297975034686,-17.325201004192486,-12.023881726758994,-41.75428379138522,56.286148579425884,-6.925924120128794
