u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-20.0,-0.3734283817430767,5.416138429291595,-35.94013639759115,62.316813452536735,15.730008520489488,17.612152972711176,-52.76529682407589,56.48959996698638,1.1319716182569237,6.921538429291596,-34.43473639759114,63.82221345253673,17.23540852048949,19.117552972711174,-51.25989682407588,57.994999966986384,-43.600016610833514
-19.75,-0.2499957724216434,5.518320069814697,-35.94206877462322,62.29986116120862,15.599313094644463,17.501773904701402,-52.72539705472249,56.47519275519612,1.255404227578357,7.023720069814698,-34.436668774623215,63.805261161208634,17.104713094644467,19.007173904701403,-51.219997054722484,57.98059275519613,-43.58103291467285
-19.5,-0.1265584361871859,5.620503692640261,-35.94417624799034,62.28308383731174,15.468609839303046,17.391385396767063,-52.685675913827204,56.460978618869646,1.3788415638128146,7.125903692640261,-34.43877624799034,63.78848383731175,16.974009839303047,18.89678539676706,-51.180275913827195,57.96637861886965,-43.56222608090877
-19.25,-0.003116400494105817,5.722689295254878,-35.94645889145104,62.26648156232817,15.337898823595975,17.280987514484597,-52.64613378864131,56.44695789050099,1.5022835995058947,7.228089295254878,-34.441058891451036,63.771881562328176,16.843298823595976,18.7863875144846,-51.140733788641306,57.952357890501,-43.54359634004617
-19.0,0.12033030734310418,5.824876875127086,-35.94891677699256,62.25005441597432,15.207180117110552,17.17058032393083,-52.606771065047226,56.43313090054352,1.6257303073431046,7.330276875127086,-34.44351677699255,63.75545441597433,16.71258011711055,18.675980323930833,-51.101371065047225,57.938530900543526,-43.52514392101989
-18.75,0.24378166014832509,5.927066429706878,-35.951549974826314,62.23380247619673,15.076453789890081,17.060163891681132,-52.56758812753674,56.419497977387934,1.7491816601483257,7.432466429706877,-34.44614997482631,63.73920247619673,16.581853789890076,18.565563891681133,-51.062188127536736,57.924897977387936,-43.506869051181525
-18.5,0.36723763088228334,6.02925795642584,-35.95435855338361,62.217725819168365,14.945719912432862,16.949738284807932,-52.528585359188774,56.40605944733967,1.8726376308822839,7.534657956425841,-34.448958553383605,63.72312581916838,16.45111991243286,18.455138284807934,-51.023185359188766,57.91145944733968,-43.488771956286186
-18.25,0.49069819264064773,6.131451452696795,-35.95734257931168,62.20182451928326,14.814978555691445,16.839303570879224,-52.48976314164706,56.39281563459727,1.9960981926406483,7.636851452696794,-34.45194257931168,63.707224519283265,16.32037855569145,18.344703570879222,-50.98436314164705,57.89821563459727,-43.47085286047937
-18.0,0.614163318652822,6.233646915913552,-35.96050211746952,62.1860986491537,14.684229791071353,16.728859817956902,-52.45112185509837,56.379766861230216,2.1195633186528227,7.739046915913553,-34.455102117469515,63.6914986491537,16.18962979107135,18.234259817956904,-50.94572185509837,57.88516686123022,-43.45311198628394
-17.75,0.7376329822799242,6.335844343451038,-35.963837230924064,62.170548279605,14.553473690430518,16.618407094594968,-52.41266187825,56.366913447156996,2.243032982279925,7.841244343451037,-34.45843723092406,63.675948279605,16.05887369043052,18.12380709459497,-50.90726187825,57.872313447157,-43.43554955458703
