u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
0.0,59.42686755,62.49766414,59.42686755,62.49766414
1.0,58.9468982,62.99858562,58.9468982,62.99858562
2.0,58.47001836,63.5026996,58.47001836,63.5026996
3.0,57.99623414,64.00999508,57.99623414,64.00999508
