u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,66.94525697,67.13669781,51.06182955,51.267353
1.0,66.76348003,67.97698487,50.76536371,50.03519111
2.0,66.2578191,68.49340884,51.26242203,49.53913093
3.0,65.75549075,69.01314523,51.76191459,49.04595592
