u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-8.0,-31.104158441371762,-22.608932626900017,-42.95962981067581,55.009028509657256,-23.19105418549128,-16.066305440095753,-43.847407527717735,54.68973553173328,-2.912811704422186,2.8347563205579576,-41.4542298106758,56.51442850965726,5.0002925514583065,9.37738350736223,-42.34200752771773,56.195135531733285,-9.48955857225897
-7.0,-30.60988381938841,-22.2001412045071,-42.994043769655164,54.96795040786232,-23.68587696333958,-16.475338861585573,-43.77096734332612,54.68867052784901,-2.4185370824388346,3.2435477429508675,-41.488643769655155,56.47335040786232,4.50546977360997,8.968350085872403,-42.26556734332611,56.194070527849014,-9.446937972012204
-6.0,-30.1155642000043,-21.791332902786387,-43.03127604343563,54.92969509254946,-24.18067102717194,-16.88435682880837,-43.69729834127488,54.690387815677965,-1.924217463054725,3.652356044671592,-41.52587604343562,56.43509509254947,4.010675709777619,8.559332118649593,-42.19189834127487,56.19578781567797,-9.404287145931548
-5.0,-29.621200891303655,-21.382507839080898,-43.071326294025816,54.894262700293005,-24.675435337046586,-17.293359253187916,-43.62640684828493,54.694893248653294,-1.4298541543540815,4.061181108377076,-41.565926294025815,56.39966270029301,3.515911399902981,8.150329694270052,-42.12100684828492,56.200293248653296,-9.361606703770999
-4.0,-29.12679517541286,-20.973666127968457,-43.114193711273245,54.86165289549717,-25.170168837166134,-17.702346044462963,-43.558298750416064,54.70219223935923,-0.9354484384632834,4.470022819489533,-41.608793711273236,56.367052895497174,3.0211778997834458,7.741342902995007,-42.05289875041606,56.207592239359236,-9.318897241463123
-3.0,-28.632348309494887,-20.564807881357822,-43.1598770133178,54.83186487083537,-25.66487045516526,-18.11131711060368,-43.492979488365016,54.71228975484398,-0.4410015725453097,4.8788810661001385,-41.654477013317795,56.33726487083538,2.5264762817842965,7.332371836854299,-41.987579488365014,56.21768975484398,-9.276159341574495
-2.0,-28.13786152671055,-20.15593320858453,-43.20837444745197,54.804897348094606,-26.159539101377607,-18.520272357725634,-43.43045405311882,54.72519031228756,0.0534852102390237,5.287755738873436,-41.702974447451965,56.31029734809461,2.031807635571962,6.923416589732333,-41.92505405311882,56.23059031228756,-9.233393573743305
-1.0,-27.643336037149602,-19.74704221650448,-43.25968379138522,54.78074857942588,-26.654173668082972,-18.929211690004177,-43.37072698197132,54.740897975034684,0.5480106997999714,5.6966467309535185,-41.75428379138522,56.286148579425884,1.5371730688665928,6.514477257453802,-41.86532698197132,56.246297975034686,-9.190600495102103
0.0,-27.14877340093634,-19.338134755807214,-43.31380235491087,54.75941634899512,-27.148772656526297,-19.338135263363984,-43.31380235491087,54.75941634899512,1.0425738648983485,6.105554094552483,-41.80840235491087,56.26481634899512,1.0425735515363939,6.1055537811905305,-41.80840235491087,56.26481634899512,-9.14778060213541
1.0,-26.654173668082983,-18.929211690004106,-43.37072698197132,54.740897975034684,-27.643336037149606,-19.74704221650447,-43.25968379138522,54.78074857942588,1.5371730688665937,6.514477257453871,-41.86532698197132,56.246297975034686,0.5480106997999713,5.696646730953518,-41.75428379138522,56.286148579425884,-9.190600495102068
