u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,60.16888017,61.49908148,60.16888017,61.49908148
1.0,60.68847388,60.98387829,60.68847388,60.98387829
2.0,61.21131446,60.47195269,61.21131446,60.47195269
3.0,61.73738509,59.96331908,61.73738509,59.96331908
4.0,62.26666825,59.4579911,62.26666825,59.4579911
