u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
-10.5,,59.8289690725566,,59.82896907255662,47.317452186505434,47.31745218650543,,
-10.25,,59.69007929282782,,59.69007929282784,47.43784792790884,47.43784792790881,,
-10.0,,59.5513817328588,,59.55138173285887,47.558458853749734,47.55845885374969,,
-9.75,,59.41287675633675,,59.41287675633674,47.67928485650053,47.67928485650059,,
-9.5,,59.27456472479926,,59.27456472479925,47.80032582508096,47.80032582508094,,
-9.25,,59.136445997612796,,59.13644599761282,47.92158164486308,47.921581644863096,,
-9.0,,58.99852093194861,,58.99852093194858,48.043052197677994,48.043052197677994,,
-8.75,,58.860789882759725,,58.86078988275976,48.16473736182102,48.16473736182105,,
-8.5,,58.72325320275851,,58.7232532027585,48.28663701205882,48.28663701205885,,
-8.25,,58.58591124239312,,58.58591124239309,48.40875101963592,48.40875101963585,,
-8.0,,58.448764349825275,,58.44876434982528,48.53107925228145,48.53107925228139,,
-7.75,,58.31181287090762,,58.31181287090762,48.65362157421661,48.653621574216636,,
-7.5,,58.17505714916106,,58.1750571491611,48.776377846162745,48.77637784616274,,
-7.25,,58.0384975257524,,58.03849752575235,48.899347925348025,48.899347925347925,,
-7.0,,57.90213433947203,,57.902134339472035,49.02253166551671,49.02253166551675,,
-6.75,,57.76596792671196,,57.765967926711994,49.14592891693766,49.145928916937656,,
-6.5,,57.62999862144392,,57.62999862144385,49.269539526412316,49.269539526412274,,
-6.25,,57.49422675519649,,57.49422675519654,49.393363337283965,49.39336333728398,,
-6.0,,57.35865265703497,,57.35865265703499,49.517400189447805,49.51740018944777,,
-5.75,,57.22327665353826,,57.223276653538214,49.6416499193594,49.64164991935941,,
-5.5,,57.088099068778234,,57.088099068778256,49.76611236004592,49.766112360045895,,
-5.25,,56.953120224297905,,56.953120224297926,49.89078734111485,49.89078734111479,,
-5.0,,56.81834043909069,,56.81834043909072,50.015674688765785,50.015674688765806,,
-4.75,,56.68376002957892,,56.68376002957895,50.140774225800435,50.14077422580044,,
-4.5,,56.54937930959349,,56.549379309593476,50.26608577163405,50.26608577163414,,
-4.25,,56.41519859035219,,56.41519859035214,50.39160914230626,50.39160914230623,,
-4.0,,56.28121818044021,,56.28121818044025,50.51734415049312,50.51734415049309,,
-3.75,,56.14743838578884,,56.14743838578883,50.64329060551876,50.64329060551872,,
-3.5,,56.013859509655724,,56.01385950965571,50.769448313367334,50.76944831336738,,
-3.25,,55.880481852604575,,55.88048185260456,50.8958170766962,50.895817076696225,,
-3.0,,55.74730571248522,,55.747305712485215,51.02239669484722,51.02239669484728,,
-2.75,,55.614331384414065,,55.61433138441407,51.14918696386133,51.14918696386132,,
-2.5,,55.48155916075418,,55.4815591607542,51.27618767649016,51.27618767649009,,
-2.25,,55.34898933109634,,55.348989331096355,51.4033986222106,51.40339862221058,,
-2.0,,55.21662218223922,,55.216622182239284,51.530819587238135,51.53081958723811,,
-1.75,,55.08445799817129,,55.08445799817127,51.65845035454071,51.65845035454075,,
-1.5,,54.95249706005087,,54.95249706005085,51.78629070385323,51.78629070385332,,
-1.25,,54.820739646188414,,54.820739646188386,51.91434041169187,51.91434041169187,,
-1.0,,54.68918603202776,,54.689186032027685,52.042599251368486,52.04259925136849,,
-0.75,,54.55783649012759,,54.55783649012754,52.17106699300634,52.17106699300638,,
-0.5,,54.42669129014386,,54.42669129014385,52.299743403554864,52.29974340355486,,
-0.25,,54.295750698811695,,54.29575069881173,52.42862824680481,52.42862824680472,,
0.0,,54.16501497992791,,54.16501497992798,52.55772128340486,52.55772128340487,,
0.25,,54.03448439433343,,54.03448439433341,52.687022270876476,52.68702227087649,,
0.5,,53.90415919989629,,53.90415919989626,52.816530963631216,52.816530963631216,,
0.75,,53.77403965149422,,53.7740396514942,52.94624711298601,52.946247112985986,,
1.0,,53.64412600099881,,53.64412600099873,53.07617046718074,53.07617046718075,,
1.25,,53.51441849725748,,53.514418497257466,53.2063007713945,53.206300771394496,,
1.5,,53.38491738607903,,53.384917386079046,53.33663776776339,53.336637767763406,,
1.75,,53.25562291021555,,53.255622910215585,53.46718119539655,53.4671811953966,,
2.0,,53.12653530934846,,53.126535309348434,53.597930790395175,53.59793079039522,,
2.25,,52.997654820071226,,52.99765482007117,53.72888628586941,53.72888628586934,,
2.5,,52.86898167587509,,52.86898167587502,53.86004741195627,53.86004741195634,,
2.75,,52.7405161071333,,52.74051610713332,53.99141389583841,53.991413895838534,,
3.0,,52.61225834108648,,52.612258341086495,54.12298546176181,54.12298546176182,,
3.25,,52.484208601828136,,52.48420860182812,54.254761831054964,54.25476183105504,,
3.5,,52.35636711028945,,52.35636711028944,54.386742722147346,54.38674272214729,,
3.75,,52.22873408422588,,52.22873408422587,54.518927850588135,54.51892785058808,,
4.0,,52.10130973820296,,52.10130973820294,54.65131692906598,54.65131692906595,,
4.25,,51.974094283582296,,51.974094283582325,54.78390966742806,54.78390966742811,,
4.5,,51.847087928508614,,51.8470879285086,54.91670577269972,54.91670577269979,,
4.75,,51.720290877896275,,51.72029087789633,55.049704949104104,55.04970494910411,,
5.0,,51.59370333341644,,51.59370333341634,55.18290689808182,55.182906898081924,,
5.25,,51.467325493484424,,51.467325493484466,55.3163113183122,55.31631131831221,,
5.5,,51.341157553247335,,51.34115755324732,55.44991790573189,55.449917905731944,,
5.75,,51.21519970457141,,51.21519970457138,55.58372635355671,55.5837263535567,,
6.0,,51.08945213603097,,51.089452136030985,55.71773635230168,55.717736352301586,,
6.25,,50.96391503289657,,50.96391503289647,55.85194758980139,55.85194758980142,,
6.5,,50.838588577122664,,50.83858857712269,55.98635975123238,55.98635975123233,,
6.75,,50.713472947338346,,50.7134729473384,56.12097251913235,56.120972519132344,,
7.0,,50.58856831883514,,50.58856831883515,56.25578557342319,56.25578557342323,,
7.25,,50.463874863556924,,50.463874863556924,56.39079859143106,56.39079859143101,,
7.5,,50.3393927500903,,50.339392750090234,56.5260112479081,56.52601124790813,,
7.75,,50.215122143654995,,50.215122143654966,56.66142321505485,56.661423215054825,,
8.0,,,,50.091063206074786,60.7124715149011,56.797034162550716,62.34959241929499,
8.25,,,,49.96721609582481,60.85226373093154,56.93284375754684,62.48087634588708,
8.5,,,,49.84358096795344,60.992248421153064,57.0688516647248,62.61236861523252,
8.75,,,,49.72015797411274,61.13242520617623,57.205057546298505,62.7440689757445,
9.0,,,,49.596947262540986,61.27279370453979,57.341461062040025,62.87597717262666,
9.25,,,,49.47394897805451,61.41335353273433,57.47806186930306,63.00809294788909,
9.5,,,,49.35116326203986,61.55410430522714,57.614859623045305,63.140416040366176,
9.75,,,,49.2285902524459,61.695045634486206,57.75185397585125,63.27294618573248,
10.0,,,,49.10623008377624,61.83617713100453,57.88904457795508,63.405683116520606,
10.25,,,,48.98408288708256,61.97749840332463,58.02643107726312,63.53862656213795,
10.5,,,,48.86214878995723,62.11900905806333,58.16401311937822,63.67177624888542,
10.75,,,,48.74042791652704,62.26070869993586,58.301790347621804,63.80513189997444,
11.0,,,,,62.402596931780224,62.40259693178019,63.93869323554499,63.938693235544946
11.25,,,,,62.54467335458256,62.54467335458255,64.07245997268447,64.07245997268447
11.5,,,,,62.68693756750116,62.68693756750118,64.20643182544605,64.20643182544605
11.75,,,,,62.82938916789182,62.829389167891925,64.3406085048671,64.3406085048671
12.0,,,,,62.97202775133175,62.972027751331794,64.4749897189884,64.47498971898841
12.25,,,,,63.11485291164484,63.1148529116448,64.60957517287326,64.60957517287326
12.5,,,,,63.25786424092621,63.25786424092617,64.74436456862666,64.74436456862668
12.75,,,,,63.40106132956761,63.40106132956759,64.87935760541475,64.87935760541478
13.0,,,,,63.54444376628118,63.544443766281226,65.01455397948513,65.01455397948514
13.25,,,,,63.688011138125475,63.68801113812544,65.14995338418574,65.14995338418575
13.5,,,,,63.8317630305292,63.83176303052919,65.28555550998644,65.2855555099864
13.75,,,,,63.975699027317226,63.97569902731724,65.4213600444976,65.42136004449763
14.0,,,,,64.11981871073453,64.11981871073456,65.55736667249182,65.55736667249184
14.25,,,,,64.26412166147142,64.26412166147138,65.6935750759239,65.69357507592393
14.5,,,,,64.40860745868859,64.40860745868858,65.82998493395222,65.82998493395226
14.75,,,,,64.55327568004151,64.55327568004142,65.9665959229587,65.96659592295872
15.0,,,,,64.69812590170609,64.69812590170609,66.10340771657171,66.10340771657172
15.25,,,,,64.84315769840275,64.84315769840273,66.24041998568532,66.24041998568534
15.5,,,,,64.98837064342179,64.98837064342182,66.37763239848225,66.37763239848226
15.75,,,,,65.13376430864777,65.13376430864777,66.51504462045504,66.51504462045504
16.0,,,,,65.27933826458482,65.27933826458488,66.65265631442784,66.65265631442783
16.25,,,,,65.42509208038116,65.42509208038113,66.7904671405781,66.79046714057816
16.5,,,,,65.571025323854,65.57102532385392,66.9284767564592,66.92847675645919
16.75,,,,,65.71713756151391,65.71713756151397,67.06668481702232,67.06668481702232
17.0,,,,,65.8634283585905,65.8634283585905,67.20509097463852,67.20509097463858
17.25,,,,,66.00989727905578,66.00989727905575,67.34369487912221,67.34369487912224
17.5,,,,,66.1565438856497,66.15654388564975,67.48249617775272,67.4824961777527
17.75,,,,,66.30336773990487,66.30336773990489,67.6214945152978,67.62149451529783
18.0,,,,,66.45036840217062,66.45036840217051,67.76068953403646,67.76068953403652
18.25,,,,,66.59754543163729,66.59754543163733,67.90008087378129,67.90008087378129
18.5,,,,,66.7448983863618,66.74489838636173,68.03966817190228,68.0396681719023
18.75,,,,,66.89242682329096,66.89242682329103,68.17945106335043,68.17945106335043
19.0,,,,,67.04013029828683,67.04013029828674,68.31942918068,68.31942918068002
19.25,,,,,67.18800836614966,67.18800836614963,68.45960215407302,68.45960215407308
19.5,,,,,67.33606058064387,67.33606058064392,68.59996961136231,68.59996961136235
19.75,,,,,67.48428649452093,67.48428649452097,68.74053117805538,68.74053117805536
20.0,,,,,67.63268565954422,67.63268565954421,68.88128647735807,68.88128647735802
20.25,,,,,67.78125762651254,67.78125762651256,69.02223513019888,69.02223513019888
20.5,,,,,67.93000194528481,67.93000194528483,69.16337675525263,69.16337675525264
20.75,,,,,68.07891816480328,68.07891816480328,69.3047109689642,69.30471096896419
21.0,,,,,68.22800583311817,68.22800583311816,69.44623738557326,69.44623738557327
21.25,,,,,68.37726449741061,68.37726449741072,69.58795561713808,69.58795561713812
21.5,,,,,68.52669370401703,68.52669370401708,69.7298652735606,69.7298652735606
21.75,,,,,68.67629299845247,68.67629299845252,69.87196596260955,69.87196596260954
22.0,,,,,68.82606192543437,68.82606192543429,70.01425728994639,70.0142572899464
22.25,,,,,68.97600002890533,68.97600002890532,70.1567388591484,70.15673885914842
22.5,,,,,69.12610685205783,69.1261068520578,70.29941027173439,70.29941027173444
22.75,,,,,69.27638193735613,69.27638193735612,70.44227112718886,70.44227112718889
23.0,,,,,69.42682482656016,69.4268248265603,70.58532102298672,70.58532102298669
23.25,,,,,69.57743506074867,69.57743506074863,70.72855955461847,70.72855955461844
23.5,,,,,69.72821218034211,69.72821218034211,70.87198631561415,70.87198631561415
23.75,,,,,69.87915572512514,69.8791557251252,71.01560089756931,71.0156008975693
24.0,,,,,70.03026523427016,70.03026523427019,71.15940289016895,71.15940289016893
24.25,,,,,70.18154024635973,70.18154024635967,71.30339188121322,71.30339188121326
24.5,,,,,70.33298029940865,70.33298029940866,71.44756745664185,71.44756745664185
24.75,,,,,70.4845849308875,70.48458493088751,71.59192920055979,71.59192920055973
25.0,,,,,70.63635367774417,70.63635367774418,71.7364766952617,71.7364766952617
25.25,,,,,70.78828607642625,70.78828607642623,71.881209521257,71.881209521257
25.5,,,,,70.94038166290375,70.94038166290386,72.02612725729556,72.02612725729554
25.75,,,,,71.09263997269076,71.09263997269079,72.1712294803926,72.1712294803926
26.0,,,,,71.24506054086703,71.24506054086704,72.31651576585345,72.31651576585344
26.25,,,,,71.39764290210054,71.39764290210056,72.46198568729915,72.46198568729916
26.5,,,,,71.5503865906686,71.55038659066861,72.60763881669148,72.60763881669148
26.75,,,,,71.70329114047993,71.70329114047986,72.75347472435828,72.7534747243583
27.0,,,,,71.85635608509573,71.85635608509578,72.89949297901848,72.8994929790185
27.25,,,,,72.00958095775124,72.0095809577512,73.04569314780682,73.04569314780683
27.5,,,,,72.16296529137682,72.16296529137688,73.19207479630049,73.19207479630047
27.75,,,,,72.31650861861921,72.31650861861928,73.33863748854274,73.33863748854276
28.0,,,,,72.47021047186239,72.47021047186234,73.48538078706886,73.48538078706888
28.25,,,,,72.62407038324794,72.62407038324798,73.63230425293114,73.63230425293114
28.5,,,,,72.77808788469714,72.7780878846972,73.7794074457243,73.77940744572429
28.75,,,,,72.93226250792986,72.93226250792983,73.9266899236102,73.92668992361024
29.0,,,,,73.0865937844861,73.08659378448601,74.07415124334301,74.07415124334302
29.25,,,,,73.24108124574579,73.24108124574582,74.2217909602951,74.2217909602951
29.5,,,,,73.39572442294923,73.39572442294917,74.3696086284803,74.36960862848034
29.75,,,,,73.55052284721701,73.55052284721705,74.51760380058167,74.51760380058165
30.0,,,,,73.70547604956968,73.70547604956967,74.66577602797355,74.66577602797351
30.25,,,,,73.86058356094803,73.86058356094804,74.81412486074899,74.814124860749
30.5,,,,,74.01584491223228,74.01584491223228,74.96264984774271,74.96264984774274
30.75,,,,,74.17125963426166,74.17125963426169,75.11135053655792,75.11135053655792
31.0,,,,,74.32682725785365,74.32682725785364,75.26022647358947,75.26022647358948
31.25,,,,,74.48254731382308,74.4825473138231,75.4092772040493,75.40927720404929
31.5,,,,,74.63841933300209,74.63841933300205,75.55850227199211,75.55850227199211
31.75,,,,,74.79444284625747,74.79444284625754,75.7079012203382,75.70790122033821
32.0,,,,,74.95061738451044,74.95061738451048,75.85747359090016,75.85747359090014
32.25,,,,,75.1069424787552,75.10694247875529,76.0072189244056,76.00721892440565
32.5,,,,,75.26341766007701,75.26341766007693,76.15713676052323,76.15713676052327
32.75,,,,,75.42004245967068,75.42004245967064,76.30722663788632,76.30722663788633
33.0,,,,,75.57681640885878,75.57681640885873,76.45748809411769,76.4574880941177
33.25,,,,,75.73373903910957,75.73373903910961,76.60792066585394,76.60792066585392
33.5,,,,,75.89080988205491,75.8908098820549,76.75852388876915,76.7585238887691
33.75,,,,,76.04802846950787,76.0480284695079,76.90929729759998,76.90929729759998
34.0,,,,,76.20539433348017,76.20539433348021,77.06024042616943,77.06024042616944
34.25,,,,,76.36290700619965,76.36290700619973,77.21135280741092,77.21135280741088
34.5,,,,,76.520566020128,76.52056602012802,77.3626339733918,77.36263397339175
34.75,,,,,76.67837090797697,76.67837090797696,77.51408345533812,77.51408345533815
35.0,,,,,76.836321202726,76.83632120272591,77.66570078365791,77.66570078365795
35.25,,,,,76.99441643763798,76.99441643763812,77.81748548796493,77.81748548796497
35.5,,,,,77.1526561462781,77.15265614627815,77.96943709710233,77.96943709710234
35.75,,,,,77.31103986252711,77.31103986252717,78.1215551391665,78.12155513916647
36.0,,,,,77.46956712060067,77.46956712060071,78.27383914152972,78.27383914152976
36.25,,,,,77.62823745506336,77.62823745506324,78.42628863086496,78.42628863086495
36.5,,,,,77.78705040084552,77.78705040084543,78.57890313316743,78.57890313316744
36.75,,,,,77.94600549325936,77.94600549325932,78.73168217377888,78.73168217377886
37.0,,,,,78.10510226801378,78.10510226801382,78.88462527741089,78.88462527741089
37.25,,,,,78.26434026123084,78.26434026123096,79.0377319681664,79.03773196816638
37.5,,,,,78.42371900946068,78.4237190094606,79.19100176956418,79.19100176956418
37.75,,,,,78.583238049696,78.58323804969616,79.34443420456043,79.3444342045605
38.0,,,,,78.7428969193885,78.74289691938856,79.49802879557262,79.49802879557265
38.25,,,,,78.90269515646267,78.90269515646273,79.65178506450027,79.65178506450029
38.5,,,,,79.06263229933091,79.06263229933091,79.80570253274917,79.8057025327492
38.75,,,,,79.22270788690813,79.22270788690821,79.95978072125273,79.95978072125277
39.0,,,,,79.38292145862587,79.38292145862584,80.1140191504943,80.11401915049429
39.25,,,,,79.54327255444679,79.54327255444689,80.26841734052901,80.26841734052906
39.5,,,,,79.7037607148789,79.70376071487891,80.42297481100678,80.42297481100678
39.75,,,,,79.86438548098896,79.86438548098906,80.57769108119234,80.57769108119236
40.0,,,,,80.0251463944165,80.02514639441651,80.73256566998899,80.73256566998901
40.25,,,,,80.18604299738783,80.18604299738784,80.88759809595845,80.88759809595844
40.5,,,,,80.34707483272867,80.34707483272867,81.0427878773437,81.04278787734373
40.75,,,,,80.50824144387803,80.50824144387798,81.19813453208894,81.19813453208894
41.0,,,,,80.66954237490098,80.66954237490106,81.35363757786202,81.35363757786205
41.25,,,,,80.83097717050214,80.8309771705022,81.50929653207508,81.50929653207511
41.5,,,,,80.9925453760379,80.99254537603791,81.66511091190527,81.66511091190523
41.75,,,,,81.15424653752915,81.15424653752925,81.82108023431523,81.8210802343152
42.0,,,,,81.31608020167396,81.31608020167398,81.97720401607523,81.97720401607519
42.25,,,,,81.47804591586032,81.47804591586026,82.133481773782,82.13348177378204
42.5,,,,,81.64014322817684,81.64014322817691,82.28991302388016,82.28991302388013
42.75,,,,,81.80237168742688,81.802371687427,82.44649728268226,82.44649728268226
43.0,,,,,81.96473084313851,81.96473084313837,82.60323406638867,82.6032340663887
43.25,,,,,82.12722024557712,82.12722024557719,82.76012289110756,82.76012289110759
43.5,,,,,82.28983944575688,82.28983944575691,82.91716327287544,82.91716327287553
43.75,,,,,82.4525879954521,82.45258799545203,83.07435472767608,83.07435472767605
44.0,,,,,82.61546544720831,82.6154654472083,83.23169677146001,83.23169677146
44.25,,,,,82.77847135435343,82.77847135435336,83.38918892016471,83.38918892016471
44.5,,,,,82.94160527100865,82.94160527100867,83.54683068973337,83.54683068973335
44.75,,,,,83.10486675209931,83.10486675209933,83.70462159613379,83.70462159613376
45.0,,,,,83.26825535336536,83.26825535336536,83.86256115537769,83.86256115537773
45.25,,,,,83.43177063137196,83.43177063137196,84.0206488835395,84.02064888353948
45.5,,,,,83.59541214351955,83.59541214351951,84.17888429677504,84.17888429677504
45.75,,,,,83.75917944805418,83.75917944805421,84.33726691133991,84.33726691133995
46.0,,,,,83.92307210407746,83.92307210407745,84.4957962436079,84.49579624360794
46.25,,,,,84.08708967155633,84.08708967155634,84.65447181008932,84.65447181008936
46.5,,,,,84.25123171133305,84.25123171133299,84.81329312744901,84.81329312744901
46.75,,,,,84.41549778513439,84.41549778513435,84.97225971252422,84.97225971252419
47.0,,,,,84.57988745558076,84.57988745558075,85.13137108234216,85.13137108234217
47.25,,,,,84.7444002861966,84.74440028619654,85.290626754138,85.29062675413797
47.5,,,,,84.90903584141799,84.90903584141819,85.45002624537221,85.45002624537219
47.75,,,,,85.07379368660293,85.07379368660298,85.60956907374758,85.60956907374754
48.0,,,,,85.23867338803889,85.2386733880388,85.76925475722679,85.7692547572268
48.25,,,,,85.40367451295258,85.40367451295259,85.92908281404883,85.9290828140488
48.5,,,,,85.56879662951789,85.56879662951795,86.08905276274638,86.08905276274639
48.75,,,,,85.7340393068639,85.7340393068639,86.24916412216196,86.24916412216197
49.0,,,,,85.89940211508403,85.89940211508406,86.40941641146483,86.40941641146489
49.25,,,,,86.06488462524341,86.06488462524348,86.56980915016742,86.56980915016742
49.5,,,,,86.23048640938711,86.2304864093871,86.73034185814112,86.7303418581411
49.75,,,,,86.39620704054724,86.39620704054728,86.89101405563191,86.89101405563186
50.0,,,,,86.56204609275224,86.56204609275224,87.05182526327775,87.05182526327773
50.25,,,,,86.72800314103232,86.72800314103227,87.2127750021224,87.21277500212241
50.5,,,,,86.89407776142828,86.89407776142833,87.37386279363281,87.37386279363274
50.75,,,,,87.06026953099799,87.06026953099813,87.53508815971239,87.53508815971232
51.0,,,,,87.22657802782415,87.22657802782419,87.69645062271849,87.69645062271843
51.25,,,,,87.3930028310203,87.39300283102027,87.85794970547559,87.85794970547552
51.5,,,,,87.55954352073867,87.55954352073877,88.01958493129148,88.01958493129146
51.75,,,,,87.72619967817602,87.72619967817603,88.18135582397093,88.18135582397093
52.0,,,,,87.89297088558078,87.8929708855809,88.34326190783128,88.34326190783128
52.25,,,,,88.05985672625883,88.05985672625864,88.50530270771645,88.50530270771645
52.5,,,,,88.22685678457987,88.22685678457995,88.66747774901029,88.66747774901027
52.75,,,,,88.393970645985,88.39397064598504,88.82978655765265,88.82978655765261
53.0,,,,,88.56119789699014,88.56119789699012,88.9922286601512,88.99222866015116
53.25,,,,,88.72853812519426,88.72853812519413,89.15480358359629,89.15480358359628
53.5,,,,,88.89599091928346,88.89599091928346,89.31751085567498,89.31751085567495
53.75,,,,,89.06355586903777,89.06355586903781,89.48035000468302,89.48035000468303
54.0,,,,,89.23123256533601,89.231232565336,89.6433205595396,89.64332055953966
54.25,,,,,89.39902060016087,89.39902060016087,89.80642204979955,89.80642204979952
54.5,,,,,89.56691956660535,89.56691956660539,89.96965400566674,89.9696540056668
54.75,,,,,89.73492905887662,89.73492905887663,90.13301595800642,90.13301595800641
55.0,,,,,89.90304867230144,89.90304867230147,90.29650743835853,90.29650743835859
55.25,,,,,90.07127800333085,90.07127800333076,90.46012797894943,90.46012797894944
55.5,,,,,90.23961664954548,90.23961664954544,90.62387711270475,90.6238771127048
55.75,,,,,90.40806420965954,90.40806420965964,90.78775437326124,90.78775437326127
56.0,,,,,90.5766202835261,90.57662028352605,90.95175929497874,90.95175929497871
56.25,,,,,90.74528447213994,90.74528447213989,91.11589141295234,91.11589141295242
56.5,,,,,90.91405637764338,90.91405637764336,91.2801502630235,91.28015026302347
56.75,,,,,91.08293560332973,91.08293560332984,91.44453538179224,91.44453538179226
57.0,,,,,91.2519217536475,91.2519217536476,91.60904630662742,91.60904630662742
57.25,,,,,91.4210144342039,91.42101443420393,91.77368257567977,91.77368257567979
57.5,,,,,91.5902132517692,91.59021325176914,91.93844372789022,91.93844372789013
57.75,,,,,91.75951781427999,91.75951781428006,92.10332930300358,92.10332930300353
58.0,,,,,91.92892773084299,91.92892773084304,92.26833884157728,92.26833884157728
58.25,,,,,92.09844261173814,92.09844261173816,92.43347188499263,92.43347188499268
58.5,,,,,92.2680620684223,92.2680620684225,92.59872797546569,92.59872797546566
58.75,,,,,92.4377857135326,92.43778571353266,92.76410665605646,92.76410665605647
59.0,,,,,92.60761316088912,92.60761316088906,92.92960747067954,92.92960747067957
59.25,,,,,92.77754402549795,92.77754402549793,93.09522996411442,93.09522996411438
59.5,,,,,92.94757792355432,92.94757792355436,93.26097368201417,93.26097368201408
59.75,,,,,93.11771447244554,93.11771447244564,93.42683817091661,93.42683817091658
60.0,,,,,93.28795329075342,93.28795329075344,93.59282297825231,93.59282297825231
60.25,,,,,93.45829399825634,93.45829399825641,93.75892765235429,93.75892765235427
60.5,,,,,93.62873621593306,93.6287362159332,93.92515174246834,93.92515174246827
60.75,,,,,93.79927956596396,93.79927956596396,94.0914947987598,94.09149479875978
61.0,,,,,93.96992367173357,93.96992367173357,94.25795637232457,94.25795637232454
61.25,,,,,94.14066815783312,94.14066815783323,94.42453601519675,94.42453601519682
61.5,,,,,94.31151265006238,94.31151265006238,94.59123328035685,94.5912332803569
61.75,,,,,94.48245677543119,94.48245677543123,94.75804772174163,94.75804772174169
62.0,,,,,94.65350016216254,94.65350016216259,94.92497889425037,94.92497889425043
62.25,,,,,94.82464243969281,94.8246424396927,95.09202635375492,95.09202635375489
62.5,,,,,94.9958832386747,94.99588323867482,95.25918965710594,95.25918965710596
62.75,,,,,95.16722219097838,95.16722219097838,95.42646836214189,95.42646836214195
63.0,,,,,95.33865892969247,95.33865892969249,95.59386202769679,95.59386202769679
63.25,,,,,95.51019308912696,95.51019308912694,95.76137021360655,95.76137021360654
63.5,,,,,95.68182430481237,95.6818243048124,95.92899248071726,95.92899248071728
63.75,,,,,95.85355221350318,95.85355221350301,96.09672839089245,96.09672839089254
64.0,,,,,96.02537645317713,96.02537645317709,96.26457750701994,96.26457750701994
