u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,58.49284505,51.69207853,58.49284505,58.29057221
1.0,59.03321678,51.18563658,59.03321678,57.75560023
2.0,59.57675546,50.68246314,59.57675546,57.22381679
3.0,60.12344075,50.18257072,60.12344075,56.69523978
