u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-8.0,-27.428143502918903,-17.781610380899142,-46.691079304603896,55.12510120401496,-19.197014949752855,-11.01785883199695,-47.518948385974944,54.33667589479399,-25.9227435029189,-16.27621038089914,-45.18567930460389,56.63050120401496,-17.691614949752854,-9.512458831996964,-46.01354838597494,55.84207589479399,22.412108531398513
-7.0,-26.919388302643615,-17.35592495049902,-46.71726577886769,55.059867483330756,-19.70578451205801,-11.443163502019695,-47.44669926110254,54.35526950015661,-25.413988302643624,-15.850524950499018,-45.21186577886769,56.56526748333076,-18.200384512058015,-9.937763502019704,-45.941299261102536,55.86066950015661,22.20875299906845
-6.0,-26.410585615583553,-16.930219736489654,-46.74653950228419,54.99770975311581,-20.214556265610522,-11.868488773916015,-47.377483201676974,54.376937685999714,-24.905185615583534,-15.424819736489669,-45.241139502284184,56.50310975311581,-18.709156265610495,-10.363088773916008,-45.872083201676965,55.88233768599972,22.00692445604185
-5.0,-25.901739226291014,-16.504497745427035,-46.778901215111674,54.93863262672054,-20.72332690996349,-12.29383192185358,-47.31130773449681,54.40168438094602,-24.39633922629105,-14.999097745427024,-45.27350121511167,56.44403262672054,-19.217926909963477,-10.78843192185359,-45.805907734496806,55.907084380946024,21.806626229546218
-4.0,-25.392852893187072,-16.07876198089923,-46.81435100258591,54.88264006699659,-21.23209310490927,-12.719190190425929,-47.248179781570045,54.42951287451038,-23.887452893187042,-14.57336198089924,-45.30895100258591,56.388040066996595,-19.726693104909277,-11.213790190425934,-45.74277978157004,55.93491287451038,21.607861342042224
-3.0,-24.88393034744259,-15.653015441157724,-46.852888294986386,54.82973538289771,-21.74085147156433,-13.144560796665171,-47.18810565267083,54.46042581258404,-23.37853034744259,-14.147615441157713,-45.347488294986384,56.33513538289772,-20.23545147156432,-11.63916079666517,-45.682705652670826,55.96582581258404,21.410632507959434
-2.0,-24.374975291830893,-15.227261116752516,-46.89451186841925,54.77992122680097,-22.249598593475557,-13.569940932102474,-47.13109103850458,54.494425193602815,-22.869575291830856,-13.7218611167525,-45.38911186841925,56.285321226800974,-20.74419859347555,-12.064540932102485,-45.62569103850458,55.99982519360282,21.214942130750167
-1.0,-23.865991399558972,-14.801501988176305,-46.93921984631308,54.73319959255599,-22.758331017746794,-13.995327764874473,-47.07714100449792,54.53151236541187,-22.360591399558974,-13.296101988176328,-45.43381984631308,56.238599592556,-21.25293101774678,-12.489927764874475,-45.571741004497916,56.03691236541187,21.0207923002687
0.0,-23.13571675657462,-14.10760292714097,-47.03263095176411,54.73103045635829,-22.96001275934805,-14.056689873237962,-47.04857516986277,54.667611389805295,-21.630316756574622,-12.602202927140995,-45.5272309517641,56.23643045635829,-21.45461275934805,-12.551289873237957,-45.54317516986277,56.1730113898053,21.05816075828367
1.0,-22.62640106770742,-13.681510557971079,-47.0845445687873,54.69128506662787,-23.469102552418427,-14.4825449955844,-46.9994767138135,54.70995408652034,-21.121001067707407,-12.176110557971068,-45.5791445687873,56.19668506662787,-21.96370255241844,-12.977144995584414,-45.4940767138135,56.21535408652034,21.2575872543284
2.0,-22.002846429651175,-13.300432606256406,-46.83219645509747,54.55814265309294,-24.381189606494274,-15.282499613425413,-46.9350348349408,54.35873479582017,-20.49744642965119,-11.795032606256406,-45.326796455097465,56.06354265309295,-22.87578960649429,-13.77709961342541,-45.42963483494079,55.86413479582017,21.28185109478188
3.0,-21.495000251380052,-12.876103571732541,-46.88890908671147,54.52480355333799,-24.88864989735867,-15.706510045625382,-46.89362920460666,54.40715492573298,-19.989600251380036,-11.370703571732514,-45.38350908671147,56.03020355333799,-23.38324989735863,-14.20111004562538,-45.38822920460666,55.912554925732984,21.518225677000235
