-10.0,[-30.888 -21.448 -57.408  48.834 -9.619  3.377 -53.901  52.481 -18.986 -4.376 -51.414  54.374 -8.114  4.882 -52.395  53.986]
-9.000000000000002,[-30.364 -21.005 -57.410  48.727 -10.143  2.934 -53.801  52.488 -18.462 -3.932 -51.451  54.303 -8.638  4.439 -52.296  53.993]
-8.000000000000002,[-29.840 -20.561 -57.414  48.623 -10.667  2.491 -53.705  52.498 -17.938 -3.489 -51.491  54.235 -9.162  3.996 -52.199  54.003]
-7.000000000000003,[-29.316 -20.118 -57.423  48.522 -11.192  2.047 -53.611  52.511 -17.414 -3.045 -51.535  54.171 -9.686  3.553 -52.106  54.016]
-6.0000000000000036,[-28.792 -19.674 -57.434  48.425 -11.716  1.604 -53.522  52.528 -16.890 -2.601 -51.581  54.111 -10.210  3.110 -52.016  54.033]
-5.000000000000004,[-28.268 -19.231 -57.449  48.331 -12.240  1.161 -53.435  52.548 -16.366 -2.158 -51.632  54.053 -10.735  2.666 -51.929  54.053]
-4.000000000000005,[-27.743 -18.787 -57.467  48.240 -12.764  0.717 -53.351  52.571 -15.841 -1.714 -51.685  53.999 -11.259  2.223 -51.846  54.077]
-3.000000000000006,[-27.219 -18.343 -57.489  48.153 -13.289  0.274 -53.271  52.598 -15.317 -1.270 -51.742  53.949 -11.783  1.779 -51.766  54.104]
-2.000000000000007,[-26.695 -17.900 -57.514  48.069 -13.813 -0.170 -53.194  52.628 -14.793 -0.826 -51.802  53.901 -12.308  1.336 -51.689  54.134]
-1.0000000000000078,[-26.171 -17.456 -57.542  47.988 -14.337 -0.613 -53.121  52.662 -14.268 -0.383 -51.866  53.858 -12.832  0.892 -51.615  54.167]
-8.673617379884035e-15,[-25.646 -17.012 -57.574  47.911 -14.862 -1.057 -53.051  52.699 -13.744  0.061 -51.933  53.817 -13.356  0.448 -51.545  54.205]
0.9999999999999905,[-14.337 -0.613 -53.121  52.662 -26.171 -17.456 -57.542  47.988 -12.832  0.892 -51.615  54.167 -14.268 -0.383 -51.866  53.858]
1.9999999999999896,[-13.813 -0.170 -53.194  52.628 -26.695 -17.900 -57.514  48.069 -12.308  1.336 -51.689  54.134 -14.793 -0.826 -51.802  53.901]
2.999999999999989,[-13.289  0.274 -53.271  52.598 -27.219 -18.343 -57.489  48.153 -11.783  1.779 -51.766  54.104 -15.317 -1.270 -51.742  53.949]
3.999999999999988,[-12.764  0.717 -53.351  52.571 -27.743 -18.787 -57.467  48.240 -11.259  2.223 -51.846  54.077 -15.841 -1.714 -51.685  53.999]
4.999999999999987,[-12.240  1.161 -53.435  52.548 -28.268 -19.231 -57.449  48.331 -10.735  2.666 -51.929  54.053 -16.366 -2.158 -51.632  54.053]
5.999999999999987,[-11.716  1.604 -53.522  52.528 -28.792 -19.674 -57.434  48.425 -10.210  3.110 -52.016  54.033 -16.890 -2.601 -51.581  54.111]
6.999999999999988,[-11.192  2.047 -53.611  52.511 -29.316 -20.118 -57.423  48.522 -9.686  3.553 -52.106  54.016 -17.414 -3.045 -51.535  54.171]
7.999999999999985,[-10.667  2.491 -53.705  52.498 -29.840 -20.561 -57.414  48.623 -9.162  3.996 -52.199  54.003 -17.938 -3.489 -51.491  54.235]
8.999999999999982,[-10.143  2.934 -53.801  52.488 -30.364 -21.005 -57.410  48.727 -8.638  4.439 -52.296  53.993 -18.462 -3.932 -51.451  54.303]
9.999999999999982,[-9.619  3.377 -53.901  52.481 -30.888 -21.448 -57.408  48.834 -8.114  4.882 -52.395  53.986 -18.986 -4.376 -51.414  54.374]
10.999999999999984,[-9.095  3.820 -54.004  52.478 -31.412 -21.891 -57.410  48.945 -7.590  5.325 -52.498  53.983 -19.511 -4.820 -51.381  54.448]
