u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
0.0,67.36032762,59.04598982,67.36032724,59.0459902
1.0,66.90941656,59.5269859,66.90941656,59.5269859
2.0,66.46167048,60.01132308,66.46167048,60.01132308
3.0,66.01708965,60.49899441,66.01708965,60.49899441
