u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown
-7.25,,55.79276217627513,48.36733042246802,62.938101252117335,48.36733042246802,
-7.0,,55.65894228820696,48.48943970369381,62.79700429393915,48.48943970369381,
-6.75,,55.52532077197433,48.61175996826281,62.65609800946605,48.61175996826281,
-6.5,,55.39189793149544,48.734291077030846,62.5153827764407,48.73429107703085,
-6.25,,55.258674068142476,48.857032887512545,62.37485897050601,48.85703288751255,
-6.0,,55.125649480722785,48.979985253890035,62.23452696518303,48.979985253890035,
-5.75,,54.99282446545824,49.10314802702083,62.09438713184686,49.10314802702083,
-5.5,,54.86019931596591,49.226521054447886,61.95443983970377,49.226521054447886,
-5.25,,54.727774323238215,49.35010418040759,61.814685455768014,49.35010418040759,
-5.0,,54.595549775623944,49.473897245840135,61.67512434483909,49.47389724584014,
-4.75,,54.463525958808795,49.59790008839882,61.535756869478575,49.59790008839883,
-4.5,,54.33170315579648,49.72211254246031,61.39658338998764,49.722112542460316,
-4.25,,54.200081646889416,49.84653443913453,61.25760426438386,49.84653443913453,
-4.0,,54.068661709670735,49.97116560627557,61.11881984837954,49.97116560627557,
-3.75,,53.93744361898508,50.09600586849228,60.98023049535827,50.09600586849228,
-3.5,,53.80642764692059,50.22105504715918,60.8418365563533,50.22105504715918,
-3.25,,53.67561406279081,50.34631296042817,60.70363838002528,50.34631296042817,
-3.0,,53.54500313311633,50.47177942323958,60.56563631263976,50.47177942323959,
-2.75,,53.41459512160752,50.59745424733467,60.42783069804579,50.597454247334674,
-2.5,,53.284390289146124,50.72333724126664,60.29022187765351,50.72333724126664,
-2.25,,53.15438889376872,50.849428210414054,60.15281019041306,50.84942821041406,
-2.0,,53.02459119064877,50.97572695699271,60.01559597279246,50.975726956992716,
-1.75,,52.894997432080245,51.10223328006862,59.87857955875697,51.10223328006862,
-1.5,,52.76560786745998,51.22894697557122,59.741761279746754,51.22894697557122,
-1.25,,52.636422743271815,51.35586783630631,59.605141464656775,51.35586783630632,
-1.0,,52.507442303069816,51.48299565196987,59.46872043981532,51.48299565196987,
-0.75,,52.3786667874619,51.61033020916177,59.33249852896321,51.61033020916178,
-0.5,,52.25009643409425,51.737871291399756,59.19647605323327,51.737871291399756,
-0.25,,52.121731477635095,51.86561867913349,59.06065333112967,51.86561867913349,
0.0,,51.993572149759444,58.92503067850796,51.993572149759444,51.99357214975951,
0.25,,51.86561867913348,59.06065333112969,51.86561867913348,52.12173147763511,
0.5,,51.73787129139972,59.19647605323336,51.73787129139972,52.250096434094345,
0.75,,51.6103302091617,59.332498528963235,51.6103302091617,52.37866678746196,
1.0,,51.48299565196985,59.46872043981538,51.48299565196985,52.507442303069865,
1.25,,51.355867836306224,59.60514146465671,51.35586783630622,52.63642274327175,
1.5,,51.22894697557123,59.741761279746804,51.228946975571226,52.76560786746001,
1.75,,51.10223328006859,59.878579558756954,51.10223328006859,52.894997432080245,
2.0,,50.975726956992695,60.01559597279247,50.97572695699269,53.02459119064876,
2.25,,50.84942821041404,60.15281019041305,50.84942821041403,53.15438889376871,
2.5,,50.72333724126664,60.29022187765355,50.72333724126664,53.28439028914617,
2.75,,50.59745424733464,60.42783069804583,50.59745424733463,53.41459512160755,
3.0,,50.471779423239596,60.565636312639796,50.471779423239596,53.54500313311637,
3.25,,50.34631296042812,60.70363838002528,50.34631296042812,53.67561406279079,
3.5,,50.221055047159155,60.841836556353364,50.22105504715915,53.806427646920625,
3.75,,50.096005868492185,60.98023049535828,50.096005868492185,53.93744361898509,
4.0,,49.97116560627563,61.11881984837951,49.971165606275626,54.06866170967073,
4.25,,49.84653443913463,61.25760426438391,49.84653443913463,54.20008164688943,
4.5,,49.72211254246034,61.39658338998768,49.72211254246033,54.331703155796525,
4.75,,49.59790008839889,61.535756869478696,49.59790008839889,54.46352595880891,
5.0,,49.473897245840014,61.675124344839105,49.47389724584001,54.59554977562397,
5.25,,49.35010418040747,61.81468545576806,49.35010418040746,54.727774323238236,
5.5,,49.22652105444789,61.954439839703774,49.22652105444789,54.8601993159659,
5.75,,49.103148027020886,62.09438713184687,49.103148027020886,54.99282446545825,
6.0,,48.97998525388999,62.23452696518308,48.97998525388999,55.125649480722835,
6.25,,48.857032887512624,62.374858970506054,48.857032887512624,55.258674068142504,
6.5,,48.734291077030775,62.515382776440745,48.73429107703077,55.3918979314955,
6.75,,48.6117599682628,62.65609800946612,48.6117599682628,55.52532077197438,
7.0,,48.48943970369382,62.79700429393914,48.48943970369382,55.65894228820696,
7.25,,48.36733042246799,62.938101252117384,48.36733042246799,55.792762176275176,
7.5,,48.24543226038022,63.07938850418259,48.24543226038021,55.926780129735704,
7.75,,48.123745349868294,63.2208656682649,48.123745349868294,56.06099583964071,
8.0,,48.002269820005075,63.362532360465465,48.002269820005075,56.195408994557425,
8.25,,47.881005796492,63.50438819488045,47.881005796492,56.33001928058903,
8.5,,47.75995340165098,63.646432783625116,47.75995340165098,56.4648263813957,
8.75,,47.639112754418555,63.78866573685734,47.639112754418555,56.59982997821513,
9.0,,47.518483970338984,63.931086662801526,47.51848397033898,56.73502974988354,
9.25,,47.398067161558174,64.07369516777227,47.39806716155817,56.87042537285652,
9.5,,47.277862436818054,64.21649085619876,47.277862436818054,57.00601652123065,
9.75,,47.157869901450454,64.35947333064861,47.15786990145045,57.14180286676454,
10.0,,47.03808965737216,64.50264219185205,47.03808965737216,57.277784078900545,
10.25,,46.91852180307999,64.64599703872554,46.91852180307998,57.413959824785664,
10.5,,46.799166433645496,64.78953746839704,46.799166433645496,57.55032976929416,
10.75,,46.68002364071103,64.9332630762291,46.68002364071102,57.68689357504853,
11.0,,46.56109351248537,65.07717345584389,46.561093512485364,57.82365090244179,
11.25,,46.44237613373976,65.22126819914679,46.44237613373976,57.96060140965904,
11.5,,46.323871585804284,65.36554689635143,46.323871585804284,58.097744752699924,
11.75,,46.20557994656498,65.51000913600393,46.205579946564974,58.235080585401,
12.0,,46.0875012904598,65.65465450500658,46.0875012904598,58.37260855945703,
12.25,,45.96963568847707,65.79948258864299,45.96963568847707,58.510328324444124,
12.5,,45.85198320815209,65.94449297060223,45.85198320815209,58.648239527842016,
12.75,,45.73454391356569,66.08968523300334,45.73454391356569,58.78634181505638,
13.0,,45.617317865341434,66.23505895641946,45.61731786534143,58.924634829441345,
13.25,,45.50030512064515,66.38061371990293,45.50030512064515,59.063118212322465,
13.5,,45.38350573318245,66.52634910100885,45.38350573318245,59.20179160301891,
13.75,,45.266919753198714,66.67226467582049,45.266919753198714,59.34065463886691,
14.0,,,66.81836001897314,45.15054722747776,63.23174166092974,66.79954074745706
14.25,,,66.9646347036785,45.03438819934147,63.37457253170298,66.93657756097126
14.5,,,67.1110883017498,44.91844270864984,63.517585818841695,67.07381218395086
14.75,,,67.25772038362513,44.80271079180096,63.66078112141772,67.21124428402345
15.0,,,67.4045305183933,44.687192481731195,63.80415803698963,67.34887352621415
15.25,,,67.55151827381688,44.571887807916426,63.9477161616252,67.48669957296542
15.5,,,67.69868321635761,44.45679679637253,64.0914550899258,67.62472208416003
15.75,,,67.8460249112,44.34191946965698,64.23537441504915,67.76294071714237
16.0,,,67.9935429222762,44.2272558468701,64.37947372873344,67.90135512674048
16.25,,,68.1412368122901,44.11280594365718,64.52375262132048,68.03996496528788
16.5,,,68.28910614274174,43.99856977221034,64.66821068177963,68.17876988264614
16.75,,,68.43715047395143,43.88454734127111,64.81284749773062,68.31776952622711
17.0,,,68.58536936508418,43.770738656133155,64.95766265546774,68.45696354101506
17.25,,,68.73376237417344,43.65714371864498,65.10265573998252,68.59635156958991
17.5,,,68.88232905814584,43.54376252721361,65.24782633498788,68.73593325214935
17.75,,,69.03106897284493,43.43059507680732,65.3931740229411,68.87570822653208
18.0,,,69.17998167305525,43.3176413589604,65.53869838506722,69.0156761282407
18.25,,,69.32906671252633,43.204901361776706,65.68439900138237,69.15583659046413
18.5,,,69.4783236439967,43.09237506993392,65.83027545071708,69.2961892441015
18.75,,,69.62775201921788,42.98006246468863,65.9763273107397,69.43673371778556
19.0,,,69.7773513889781,42.86796352388065,66.12255415797937,69.57746963790521
19.25,,,69.92712130312587,42.7560782219387,66.26895556784915,69.71839662862959
19.5,,,70.07706131059423,42.64440652988538,66.41553111466953,69.85951431193135
19.75,,,70.22717095942383,42.53294841534359,66.56228037169097,70.00082230761036
20.0,,,70.37744979678709,42.421703842541845,66.7092029111176,70.14232023331745
20.25,,,70.52789736901093,42.3106727723207,66.8562983041292,70.28400770457843
20.5,,,70.67851322160121,42.199855162139336,67.00356612090529,70.42588433481762
20.75,,,70.82929689926515,42.089250966082496,67.15100593064707,70.56794973538175
21.0,,,70.98024794593536,41.97886013486733,67.2986173016007,70.71020351556437
21.25,,,71.13136590479256,41.86868261585073,67.44639980107975,70.85264528262957
21.5,,,71.28265031828892,41.75871835303681,67.5943529954881,70.99527464183676
21.75,,,71.4341007281711,41.648967287085114,67.74247645034245,71.13809119646392
22.0,,,71.58571667550333,41.53942935531818,67.89076973029493,71.28109454783298
22.25,,,71.73749770068987,41.430104491730106,68.03923239915517,71.4242842953332
22.5,,,71.88944334349833,41.32099262699549,68.1878640199134,71.5676600364461
22.75,,,72.04155314308207,41.212093688477644,68.33666415476216,71.71122136676982
23.0,,,72.19382663800272,41.10340760023803,68.48563236511875,71.85496788004353
23.25,,,72.34626336625291,40.99493428304563,68.63476821164727,71.99889916817224
23.5,,,72.4988628652786,40.886673654386506,68.78407125428099,72.14301482125063
23.75,,,72.65162467200125,40.77862562847347,68.93354105224398,72.28731442758865
24.0,,,72.80454832284006,40.67079011625617,69.08317716407302,72.43179757373531
24.25,,,72.95763335373447,40.56316702543177,69.23297914763997,72.57646384450388
24.5,,,73.11087930016538,40.455756260455125,69.38294656017254,72.72131282299615
24.75,,,73.26428569717783,40.34855772254946,69.53307895827686,72.86634409062783
25.0,,,73.41785207940228,40.24157130971782,69.68337589795846,73.0115572271526
25.25,,,73.57157798107619,40.13479691675402,69.83383693464353,73.15695181068682
25.5,,,73.72546293606622,40.02823443525416,69.98446162320111,73.30252741773481
25.75,,,73.87950647788895,39.92188375362834,70.13524951796344,73.44828362321357
26.0,,,74.03370813973258,39.81574475711262,70.2862001727475,73.59422000047705
26.25,,,74.18806745447796,39.7098173277812,70.43731314087594,73.7403361213414
26.5,,,74.34258395471969,39.604101344558664,70.5885879751981,73.88663155610945
26.75,,,74.4972571727873,39.49859668323265,70.7400242281107,74.0331058735959
27.0,,,74.65208664076593,39.393303216466606,70.8916214515789,74.17975864115164
27.25,,,74.80707189051684,39.28822081381307,71.0433791971563,74.3265894246883
27.5,,,74.96221245369833,39.18334934172631,71.19529701600595,74.47359778870423
27.75,,,75.11750786178607,39.07868866357636,71.34737445892061,74.62078329630789
28.0,,,75.27295764609343,38.97423863966232,71.49961107634286,74.76814550924313
28.25,,,75.42856133779122,38.869999127226365,71.65200641838496,74.91568398791378
28.5,,,75.58431846792907,38.765969980467474,71.80456003485011,75.06339829140865
28.75,,,75.74022856745374,38.66215105055625,71.95727147525085,75.21128797752569
29.0,,,75.89629116723015,38.558542185648754,72.11014028882985,75.3593526027966
29.25,,,76.05250579806031,38.45514323090132,72.26316602457902,75.5075917225124
29.5,,,76.20887199070322,38.351954028485764,72.41634823125946,75.65600489074596
29.75,,,76.36538927589429,38.24897441760361,72.56968645742073,75.80459166037926
30.0,,,76.52205718436412,38.14620423450208,72.7231802514199,75.95335158312508
30.25,,,76.6788752468584,38.04364331248887,72.87682916144135,76.10228420955372
30.5,,,76.83584299415625,37.941291481948085,73.03063273551516,76.2513890891154
30.75,,,76.9929599570892,37.839148570355604,73.18459052153639,76.40066577016651
31.0,,,77.15022566656005,37.7372144022954,73.33870206728373,76.55011379999235
31.25,,,77.30763965356104,37.63548879947531,73.49296692043809,76.69973272483176
31.5,,,77.46520144919299,37.53397158074326,73.64738462860167,76.84952208990228
31.75,,,77.62291058468276,37.432662562103886,73.80195473931553,76.99948143942245
32.0,,,77.78076659140163,37.331561556734826,73.95667680007836,77.14961031663783
32.25,,,77.9387690008835,37.23066837500371,74.11155035836451,77.29990826384312
32.5,,,78.09691734484234,37.12998282448491,74.26657496164188,77.45037482240757
32.75,,,78.25521115519021,37.02950470997649,74.42175015739002,77.60100953279776
33.0,,,78.41364996405427,36.929233833517564,74.57707549311736,77.75181193460222
33.25,,,78.57223330379507,36.82916999440548,74.73255051637967,77.9027815665546
33.5,,,78.73096070702256,36.7293129892135,74.88817477479641,78.05391796655707
33.75,,,78.88983170661417,36.62966261180828,75.04394781606887,78.20522067170451
34.0,,,79.04884583573104,36.53021865336745,75.19986918799678,78.35668921830757
34.25,,,79.20800262783503,36.430980902397955,75.35593843849557,78.50832314191626
34.5,,,79.3673016167058,36.33194914475381,75.51215511561367,78.66012197734285
34.75,,,79.52674233645631,36.23312316365414,75.66851876754829,78.81208525868547
35.0,,,79.68632432154983,36.13450273970179,75.82502894266287,78.96421251935112
35.25,,,79.8460471068157,36.03608765090159,75.98168518950285,79.11650329207848
35.5,,,80.00591022746599,35.93787767267891,76.13848705681293,79.26895710896108
35.75,,,80.16591321911008,35.839872577898184,76.29543409355186,79.42157350147005
36.0,,,80.32605561777183,35.74207213688212,76.45252584890994,79.57435200047648
36.25,,,80.48633695990367,35.644476117429875,76.60976187232356,79.72729213627511
36.5,,,80.6467567824032,35.54708428483679,76.76714171349194,79.8803934386054
36.75,,,80.80731462262767,35.44989640191321,76.92466492239213,80.03365543667474
37.0,,,80.96801001840892,35.35291222900328,77.08233104929442,80.18707765918151
37.25,,,81.1288425080691,35.25613152400513,77.24013964477834,80.34065963433522
37.5,,,81.28981163043451,35.159554042389715,77.39809025974681,80.49440088988072
37.75,,,81.45091692485053,35.06317953722016,77.55618244544164,80.64830095311882
38.0,,,81.61215793119618,34.96700775917196,77.71441575345851,80.80235935092912
38.25,,,81.77353418989813,34.87103845655231,77.87278973576124,80.95657560979052
38.5,,,81.93504524194506,34.77527137531992,78.03130394469675,81.11094925580414
38.75,,,82.09669062890137,34.67970625910472,78.1899579330092,81.26547981471427
39.0,,,82.25846989292108,34.58434284922842,78.3487512538543,81.4201668119295
39.25,,,82.42038257676138,34.489180884723766,78.50768346081338,81.57500977254423
39.5,,,82.58242822379628,34.39422010235519,78.66675410790745,81.73000822136025
39.75,,,82.74460637802976,34.29946023663892,78.82596274961092,81.88516168290653
40.0,,,82.90691658410884,34.20490101986293,78.9853089408651,82.04046968146181
40.25,,,83.06935838733713,34.110542182107515,79.14479223709225,82.19593174107375
40.5,,,83.23193133368683,34.01638345126574,79.30441219420824,82.35154738558087
40.75,,,83.39463496981182,33.922424553063806,79.46416836863588,82.50731613863174
41.0,,,83.55746884306063,33.82866521108136,79.62406031731871,82.66323752370647
41.25,,,83.7204325014878,33.73510514677228,79.78408759773278,82.81931106413668
41.5,,,83.88352549386728,33.64174407948537,79.94424976790049,82.97553628312515
41.75,,,84.0467473697033,33.54858172648501,80.10454638640229,83.13191270376575
42.0,,,84.21009767924312,33.45561780297144,80.26497701238964,83.28843984906425
42.25,,,84.37357597348876,33.36285202210213,80.42554120559763,83.4451172419569
42.5,,,84.53718180420756,33.2702840950123,80.58623852635594,83.60194440533029
42.75,,,84.70091472394526,33.177913730835726,80.74706853560255,83.75892086204121
43.0,,,84.86477428603558,33.08574063672569,80.90803079489397,83.91604613493527
43.25,,,85.02876004461278,32.99376451787601,81.06912486641828,84.07331974686608
43.5,,,85.1928715546214,32.90198507754181,81.2303503130056,84.2307412207149
43.75,,,85.35710837182806,32.81040201706061,81.39170669814042,84.38831007940877
44.0,,,85.52147005283159,32.71901503587337,81.5531935859725,84.54602584593908
44.25,,,85.68595615507351,32.627823831545456,81.71481054132774,84.70388804338077
44.5,,,85.8505662368486,32.536828099787584,81.87655712971954,84.86189619491041
44.75,,,86.01529985731499,32.44602753447717,82.03843291735966,85.02004982382405
45.0,,,86.18015657650426,32.35542182767932,82.20043747116866,85.17834845355576
45.25,,,86.34513595533129,32.26501066966785,82.36257035878661,85.33679160769513
45.5,,,86.51023755560382,32.174793748946406,82.52483114858339,85.49537881000589
45.75,,,86.67546094003251,32.084770752269726,82.68721940966917,85.65410958444247
46.0,,,86.84080567223972,31.994941364664662,82.84973471190412,85.81298345516815
46.25,,,87.0062713167695,31.90530526945139,83.01237662590887,85.97199994657211
46.5,,,87.17185743909612,31.815862148264493,83.17514472307391,86.1311585832868
46.75,,,87.33756360563379,31.726611681074278,83.33803857556988,86.29045889020473
47.0,,,87.50338938374415,31.637553546207435,83.5010577563558,86.44990039249532
47.25,,,87.66933434174692,31.54868742036905,83.6642018391905,86.60948261562169
47.5,,,87.83539804892675,31.46001297866273,83.82747039863997,86.76920508535733
47.75,,,88.00158007554245,31.371529894612358,83.99086301008754,86.92906732780217
48.0,,,88.167879992835,31.28323784018306,84.1543792497425,87.08906886939913
48.25,,,88.3342973730359,31.195136485802365,84.31801869464923,87.24920923694971
48.5,,,88.50083178937496,31.107225500380927,84.48178092269559,87.40948795763062
48.75,,,88.66748281608774,31.01950455133413,84.64566551262129,87.56990455900856
49.0,,,88.83425002842421,30.931973304602778,84.80967204402714,87.73045856905676
49.25,,,89.00113300265542,30.844631424673995,84.97380009738251,87.89114951616988
49.5,,,89.16813131608124,30.757478574602608,85.13804925403386,88.05197692917974
49.75,,,89.33524454703749,30.67051441603178,85.3024190962126,88.21294033736909
50.0,,,89.50247227490365,30.583738609214052,85.46690920704346,88.37403927048864
50.25,,,89.66981408010878,30.497150813032437,85.63151917055144,88.53527325876985
50.5,,,89.83726954413916,30.4107506850208,85.79624857166988,88.6966418329414
50.75,,,90.00483824954475,30.32453788138534,85.96109699624789,88.85814452424147
51.0,,,90.17251977994587,30.23851205702465,86.12606403105791,89.01978086443464
51.25,,,90.34031372003945,30.152672865551217,86.29114926380245,89.18155038582341
51.5,,,90.50821965560573,30.067019959311565,86.45635228312172,89.34345262126439
51.75,,,90.67623717351381,29.981552989407206,86.62167267860006,89.50548710418033
52.0,,,90.8443658617282,29.896271605715285,86.78711004077316,89.66765336857515
52.25,,,91.01260530931448,29.81117545690887,86.95266396113448,89.82995094904705
52.5,,,91.180955106445,29.72626419047788,87.11833403214192,89.9923793808008
52.75,,,91.34941484440516,29.641537452749265,87.28411984722477,90.15493819966288
53.0,,,91.51798411559778,29.55699488890761,87.45002100078884,90.31762694209246
53.25,,,91.68666251354966,29.47263614301543,87.6160370882239,90.48044514519563
53.5,,,91.85544963291602,29.388460858033326,87.78216770590899,90.64339234673773
53.75,,,92.02434506948597,29.304468675840717,87.94841245121857,90.80646808515542
54.0,,,92.1933484201875,29.220659237255404,88.11477092252846,90.96967189956973
54.25,,,92.36245928309205,29.13703218205434,88.281242719221,91.13300332979779
54.5,,,92.53167725742009,29.053587148993106,88.44782744169183,91.29646191636516
54.75,,,92.70100194354478,28.97032377582648,88.61452469135394,91.46004720051717
55.0,,,92.87043294299698,28.88724169932806,88.78133407064384,91.62375872423178
55.25,,,93.03996985846928,28.804340555309956,88.94825518302615,91.78759603022965
55.5,,,93.20961229382107,28.721619978643247,89.1152876329999,91.95155866198697
55.75,,,93.37935985408168,28.639079603277082,89.28243102610189,92.11564616374555
56.0,,,93.54921214545533,28.556719062258583,89.44968496891309,92.2798580805246
56.25,,,93.71916877532422,28.474537987752516,89.61704906906215,92.44419395813162
56.5,,,93.88922935225264,28.392536011060805,89.78452293523057,92.60865334317265
56.75,,,94.05939348599102,28.310712762641657,89.95210617715743,92.77323578306377
57.0,,,94.22966078747905,28.229067872129477,90.11979840564351,92.93794082604028
57.25,,,94.40003086884909,28.147600968353505,90.2875992325554,93.10276802116894
57.5,,,94.57050334342989,28.066311679357838,90.45550827083014,93.26771691835535
57.75,,,94.74107782574963,27.98519963241976,90.62352513447905,93.43278706835696
58.0,,,94.91175393153874,27.90426445406921,90.79164943859149,93.59797802279061
58.25,,,95.0825312777333,27.823505770107616,90.95988079933899,93.76328933414322
58.5,,,95.25340948247782,27.742923205626916,91.12821883397896,93.92872055578152
58.75,,,95.4243881651281,27.66251638502808,91.29666316085837,94.0942712419606
59.0,,,95.59546694625368,27.582284932040064,91.465213399417,94.25994094783354
59.25,,,95.76664544764068,27.502228469738327,91.63386917019126,94.42572922946093
59.5,,,95.93792329229393,27.422346620563367,91.80263009481696,94.59163564381868
59.75,,,96.10930010443971,27.342639006339155,91.97149579603317,94.7576597488083
60.0,,,96.2807755095281,27.263105248291144,92.14046589768517,94.92380110326414
60.25,,,96.45234913423424,27.183744967065536,92.30954002472677,95.09005926696199
60.5,,,96.62402060646158,27.10455778274599,92.47871780322419,95.25643380062883
60.75,,,96.79578955534325,27.025543314872774,92.64799886035848,95.42292426594884
61.0,,,96.9676556112437,26.946701182460593,92.81738282442798,95.589530225573
61.25,,,97.13961840576113,26.868031004015716,92.9868693248514,95.75625124312654
61.5,,,97.3116775717283,26.78953239755479,93.15645799216986,95.9230868832161
61.75,,,97.48383274321492,26.711204980621748,93.32614845804972,96.09003671143842
62.0,,,97.65608355552862,26.63304837030566,93.4959403552847,96.25710029438628
62.25,,,97.82842964521653,26.55506218325823,93.66583331779822,96.42427719965741
62.5,,,98.00087065006653,26.47724603571108,93.83582698064541,96.59156699586009
62.75,,,98.17340620910826,26.39959954349319,94.0059209800151,96.75896925262103
63.0,,,98.34603596261428,26.32212232204779,94.17611495323187,96.92648354059266
63.25,,,98.51875955210181,26.244813986449724,94.34640853875838,97.09410943145852
63.5,,,98.6915766203324,26.16767415142212,94.51680137619621,97.26184649794061
63.75,,,98.86448681131361,26.090702431353545,94.68729310628822,97.42969431380607
64.0,,,99.03748977029966,26.013898440314524,94.85788337092006,97.5976524538729
64.25,,,99.21058514379152,25.937261792074334,95.02857181312112,97.76572049401614
64.5,,,99.38377257953876,25.860792100117596,95.19935807706719,97.93389801117448
64.75,,,99.55705172653873,25.78448897766033,95.37024180808064,98.10218458335545
65.0,,,99.73042223503717,25.708352037667026,95.54122265263163,98.27057978964146
65.25,,,99.90388375652935,25.63238089286586,95.7123002583404,98.43908321019532
65.5,,,100.07743594375967,25.556575155765668,95.88347427397741,98.60769442626608
65.75,,,100.25107845072176,25.480934438671824,96.05474434946447,98.77641302019325
66.0,,,100.42481093265889,25.40545835370161,96.22611013587593,98.9452385754137
66.25,,,100.59863304606387,25.330146512800496,96.3975712854394,99.11417067646514
66.5,,,100.77254444867893,25.254998527757607,96.56912745153657,99.28320890899201
66.75,,,100.94654479949553,25.180014010221427,96.74077828870377,99.45235285974996
67.0,,,101.12063375875438,25.105192571715136,96.91252345263277,99.62160211661069
67.25,,,101.29481098794464,25.030533823652075,97.08436260017096,99.79095626856588
67.5,,,101.46907614980431,24.956037377350835,97.25629538932247,99.96041490573248
67.75,,,101.64342890831884,24.881702844050338,97.42832147924781,100.12997761935657
68.0,,,101.81786892872154,24.80752983492523,97.6004405302645,100.29964400181765
68.25,,,101.99239587749213,24.733517961100148,97.77265220384749,100.46941364663247
68.5,,,102.16700942235708,24.65966683366512,97.94495616262921,100.63928614845901
68.75,,,102.34170923228785,24.58597606369,98.11735207039953,100.8092611031007
69.0,,,102.51649497750074,24.51244526223879,98.2898395921058,100.97933810750914
