u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
0.0,-11.94870909,2.08685206,-51.46826771,51.3624026,-11.66316764,4.66829092,-50.73606637,52.32277337,5.2635499,7.74596754,-47.52820358,55.58561037,5.54909128,10.32740637,-46.79589508,56.54600968,-4.78815779
1.0,-11.73518784,2.4505367,-51.5352406,51.33198703,-12.4330347,4.22088148,-50.67517378,52.36050331,5.75614594,8.15269565,-47.61572217,55.57909578,5.05829908,9.92304043,-46.71432251,56.55993172,-4.64232557
2.0,-11.23883842,2.86147669,-51.60537352,51.30466943,-12.92006345,3.82073669,-50.61747503,52.40136783,6.25249536,8.56363564,-47.70630031,55.57574579,4.57127033,9.52289564,-46.63585772,56.57705228,-4.18868086
3.0,-10.74244868,3.27243987,-51.67867531,51.2804298,-13.40704034,3.42062356,-50.56298597,52.44536235,6.74888509,8.97459882,-47.79992615,55.5755527,4.08429344,9.12278251,-46.56051021,56.59737612,-3.73500441
