u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-2.0,-24.185161526710562,-16.20323320858455,-58.71244311316853,52.046469404390045,-22.2068391013776,-14.567572357725645,-62.0426762848309,51.20415531244522,-0.5221656366359756,4.712104891998436,-57.2070431131685,53.55186940439015,1.456156788696961,6.34776574285733,-60.53727628483089,52.70955531244516,-7.54486899718081
-1.0,-23.690636037149606,-15.794342216504445,-58.68036886908117,51.96083655261304,-22.701473668082986,-14.976511690004186,-61.94498064293669,51.15622399539171,-0.02764014707502978,5.120995884078517,-57.174968869081226,53.46623655261295,0.9615222219915945,5.9388264105788,-60.43958064293668,52.66162399539174,-7.5020759185396075
0.0,-22.931819434140376,-14.570386334985908,-58.64905961074388,51.8759125867287,-22.93181920492663,-14.570386527277812,-61.847908933719125,51.10898680786398,0.47273920414107157,5.55345969725582,-57.14365961074391,53.38131258672872,0.47273922322692247,5.553459705651578,-60.3425089337191,52.61438680786396,-7.048823565422419
1.0,-22.70147366808298,-14.976511690004175,-58.61851803026922,51.79170084835388,-23.690636037149602,-15.794342216504456,-61.751464606260285,51.06244704906138,0.9615222219915938,5.9388264105788,-57.1131180302692,53.29710084835388,-0.027640147075030135,5.120995884078515,-60.2460646062603,52.567847049061385,-7.502075918539602
2.0,-22.2068391013776,-14.567572357725652,-58.58874678888966,51.70820466353928,-24.18516152671058,-16.203233208584532,-61.65565110673982,51.01660800177875,1.4561567886969637,6.347765742857328,-57.08334678888971,53.213604663539314,-0.5221656366359786,4.712104891998435,-60.15025110673984,52.52200800177875,-7.544868997180815
3.0,-21.71217045516527,-14.158617110603682,-58.55974851621071,51.62542734311204,-24.679648309494873,-16.612107881357833,-61.56047187791158,50.97147293063022,1.9508254349092953,6.756720989979298,-57.05434851621069,53.130827343111946,-1.0166524194203153,4.303230219225144,-60.05507187791154,52.4768729306302,-7.587634765011999
4.0,-21.217468837166127,-13.749646044462965,-58.531525809456575,51.54337218342164,-25.174095175412845,-17.02096612796846,-61.46593035858174,50.92704507986125,2.4455270529084383,7.165692056120003,-57.02612580945656,53.04877218342157,-1.511099285338281,3.8943719726145316,-59.96053035858176,52.43244507986122,-7.630372664900623
5.0,-20.7227353370466,-13.340659253187924,-58.5040812327062,51.462042467675474,-25.668500891303633,-17.4298078390809,-61.37202998309181,50.88332767056232,2.940260553027982,7.57467884739505,-56.99868123270624,52.96744246767543,-2.005505001229084,3.4855302615020736,-59.86662998309177,52.38872767056235,-7.673082127208504
6.0,-20.22797102717197,-12.931656828808386,-58.47741731611805,51.38144146815296,-26.16286420000421,-17.838632902786408,-61.27877418080608,50.840323896996125,3.4350248629026203,7.983681271774604,-56.97201731611807,52.88684146815295,-2.4998683099297234,3.0767051977965942,-59.77337418080605,52.34572389699611,-7.715762569369055
7.0,-19.73317696333961,-12.52263886158558,-58.45153655514086,51.30157244975976,-26.657183819388447,-18.247441204507115,-61.18616637561057,50.79803692157509,3.9298189267349697,8.392699238997395,-56.94613655514091,52.80697244975974,-2.994187929313836,2.667896896075866,-59.680766375610574,52.30343692157508,-7.758413395449708
8.0,-19.238354185491254,-12.11360544009575,-58.42644140970634,51.22243867568181,-27.151458441371755,-18.65623262690001,-61.09420998542342,50.756469867734616,4.424641704583307,8.801732660487241,-56.92104140970634,52.72783867568177,-3.488462551297182,2.2591054736829594,-59.5888099854234,52.26186986773465,-7.801033995696466
9.0,-18.743503718407705,-11.704556651314558,-58.402134303399926,51.14404341642472,-27.645686730884954,-19.065007049758986,-61.00290842172375,50.71562580941035,4.9194921716668825,9.21078144926842,-56.89673430339997,52.64944341642473,-3.9826908408103914,1.8503310508239765,-59.4975084217237,52.22102580941036,-7.843623746062475
10.0,-18.248626572385014,-11.295492580699307,-58.37861762260389,51.06638996452232,-28.13986732480993,-19.473764349915307,-60.91226508910449,50.67550775484197,5.414369317689566,9.619845519883661,-56.87321762260389,52.57178996452232,-4.476871434735365,1.4415737506676904,-59.40686508910451,52.18090775484197,-7.886182007717336
11.0,-17.753723743894216,-10.886413312271008,-58.35589371560676,50.98948165911516,-28.633998830879122,-19.882504401136416,-60.82228338485536,50.6361186204993,5.909272146180356,10.028924788311965,-56.85049371560682,52.49488165911518,-4.971002940804549,1.0328336994465463,-59.31688338485536,52.14151862049934,-7.928708126537779
12.0,0.6300342620886995,8.932662178220003,-54.03863179103434,53.86016203440432,-30.300264361346013,-19.87524988774894,-62.10815549148945,44.59750367559518,2.135434262088704,10.438062178220012,-52.53323179103439,55.365562034404334,-28.794864361346047,-18.36984988774896,-60.602755491489454,46.10290367559525,-8.86990781283013
13.0,1.1560002245418513,9.377930212883314,-54.16582160005921,53.88052340837383,-30.825671817820933,-20.32057239679082,-62.0929050316557,44.69179674005037,2.661400224541852,10.883330212883324,-52.66042160005921,55.38592340837384,-29.32027181782093,-18.8151723967908,-60.58750503165572,46.19719674005044,-8.829586086124474
14.0,1.6818321360870456,9.823045431231826,-54.29610173358996,53.90418522611039,-31.35097152068881,-20.76580796309126,-62.08102053382648,44.78939620495153,3.187232136087057,11.32844543123182,-52.79070173359,55.40958522611042,-29.84557152068873,-19.260407963091264,-60.57562053382654,46.29479620495155,-8.78928791350211
15.0,2.2075434018537026,10.268014327790745,-54.42945307447135,53.931131858502006,-31.876168067019428,-21.21096749613737,-62.07249604977405,44.89029063848592,3.712943401853703,11.773414327790736,-52.92405307447142,55.436531858502,-30.370768067019554,-19.705567496137352,-60.56709604977405,46.39569063848597,-8.749012047141825
16.0,2.733134097454092,10.712835099943447,-54.56585450374924,53.961346574928506,-32.40125779816518,-21.65604961845868,-62.06732479642761,44.99446641427809,4.238534097454092,12.218235099943447,-53.06045450374928,55.46674657492844,-30.89585779816524,-20.15064961845865,-60.5619247964276,46.49986641427808,-8.70875776050228
17.0,3.2586010460484496,11.15750398104044,-54.70528393859653,53.994811941313664,-32.92623503890475,-22.101049884613232,-62.06549924761531,45.101908695167054,4.764001046048446,12.662903981040465,-53.199883938596585,55.50021194131373,-31.4208350389048,-20.59564988461325,-60.56009924761531,46.60730869516713,-8.668524419282399
18.0,3.783940088155025,11.602016649863168,-54.84771864771152,54.03150987335955,-33.45109347101038,-22.545962873970733,-62.06701110655848,45.2126017370255,5.289340088155021,13.10741664986317,-53.34231864771154,55.53690987335964,-31.945693471010355,-21.0405628739707,-60.56161110655847,46.71800173702554,-8.628311392907838
19.0,4.309146751146339,12.046368644432691,-54.99313537632122,54.07142165483637,-33.97582653222071,-22.990782815505817,-62.07185129195905,45.32652900844452,5.814546751146343,13.55176864443269,-53.48773537632124,55.57682165483627,-32.470426532220664,-21.48538281550584,-60.56645129195904,46.83192900844449,-8.58811803217975
20.0,4.834216487976731,12.49055551057149,-55.14151040941809,54.11452795550113,-34.500427558333726,-23.43550381501016,-62.08000993770606,45.443673249970686,6.339616487976728,13.995955510571486,-53.63611040941806,55.619927955501176,-32.995027558333746,-21.93010381501016,-60.57460993770605,46.94907324997071,-8.547943663516715
21.0,5.359144775750294,12.934572864587784,-55.292819612013325,54.16080885149464,-35.02488984307781,-23.88011995198116,-62.09147640014871,45.56401651094085,6.864544775750297,14.439972864587768,-53.78741961201333,55.66620885149461,-33.51948984307789,-22.374719951981177,-60.58607640014872,47.06941651094088,-8.507787588115441
22.0,5.883927161588462,13.37841642356566,-55.44703845996428,54.21024384745324,-35.54920666731276,-24.324625327086537,-62.1062392694073,45.68754017739032,7.389327161588452,14.883816423565634,-53.94163845996425,55.7156438474532,-34.043806667312715,-22.8192253270865,-60.600839269407295,47.192940177390334,-8.46764908274902
23.0,6.408559286196276,13.822082021757344,-55.6041420666294,54.2628118995782,-36.07337131518648,-24.7690140885128,-62.12428638296794,45.814224996316405,7.913959286196287,15.32748202175734,-54.09874206662926,55.768211899578205,-34.56797131518651,-23.263614088512817,-60.618886382967936,47.31962499631639,-8.42752740115827
24.0,6.933036896981819,14.265565620290912,-55.764105207536666,54.31849143920561,-36.59737708404999,-25.213280448322227,-62.14560484071005,45.94405109850262,8.438436896981802,15.770965620290886,-54.25870520753667,55.82389143920548,-35.09197708404978,-23.70788044832224,-60.640204840710005,47.44945109850266,-8.38742177567021
