0.0,[ 4.676  7.750 -47.089  56.125  4.937  9.467 -46.118  57.558  6.182  9.256 -45.584  57.631  6.443  10.972 -44.612  59.063]
1e+00,[ 5.190  8.182 -47.174  56.116  4.422  9.033 -46.034  57.571  6.695  9.687 -45.669  57.621  5.927  10.539 -44.528  59.076]
2.0,[ 5.704  8.613 -47.263  56.109  3.906  8.600 -45.953  57.587  7.209  10.118 -45.757  57.615  5.412  10.105 -44.447  59.093]
3.0,[ 6.217  9.044 -47.354  56.106  3.391  8.167 -45.875  57.607  7.723  10.549 -45.849  57.611  4.896  9.672 -44.370  59.112]
