-10.0,-178.24531551255902
-9.000000000000002,-178.10053330784538
-8.000000000000002,-177.96482876643543
-7.000000000000003,-177.8382218152043
-6.0000000000000036,-177.72073030548134
-5.000000000000004,-177.61236999768863
-4.000000000000005,-177.51315454802156
-3.000000000000006,-177.42309549720358
-2.000000000000007,-177.34220226134372
-1.0000000000000078,-177.27048212491198
-8.673617379884035e-15,-177.20794023584844
0.9999999999999905,-177.2704821249123
1.9999999999999896,-177.34220226134372
2.999999999999989,-177.42309549720363
3.999999999999988,-177.5131545480215
4.999999999999987,-177.61236999768897
5.999999999999987,-177.72073030548097
6.999999999999988,-177.838221815204
7.999999999999985,-177.96482876643512
8.999999999999982,-178.1005333078455
9.999999999999982,-178.2453155125592
10.999999999999984,-178.39915339552417
