u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
63.5,98.6915766203324,31.26543122380705,98.69157662033238,31.26543122380704
63.75,98.86448681131361,31.18228853299033,98.86448681131361,31.182288532990327
64.0,99.03748977029966,31.09932592972945,99.03748977029964,31.099325929729446
64.25,99.21058514379152,31.016543046008707,99.21058514379152,31.0165430460087
64.5,99.38377257953876,30.93393951308841,99.38377257953876,30.9339395130884
64.75,99.55705172653873,30.85151496152314,99.55705172653875,30.851514961523133
65.0,99.73042223503717,30.76926902118096,99.73042223503715,30.769269021180953
65.25,99.90388375652934,30.68720132126088,99.90388375652932,30.687201321260858
65.5,100.07743594375967,30.605311490311998,100.07743594375967,30.605311490311994
65.75,100.25107845072175,30.5235991562517,100.25107845072175,30.52359915625169
66.0,100.42481093265889,30.442063946383133,100.42481093265889,30.44206394638313
66.25,100.59863304606387,30.360705487414034,100.59863304606387,30.36070548741403
66.5,100.77254444867893,30.27952340547411,100.77254444867893,30.279523405474105
66.75,100.94654479949554,30.198517326133423,100.94654479949554,30.19851732613341
67.0,101.12063375875437,30.117686874419785,101.12063375875437,30.11768687441978
67.25,101.29481098794464,30.03703167483663,101.29481098794463,30.03703167483661
67.5,101.4690761498043,29.9565513513805,101.4690761498043,29.956551351380497
67.75,101.64342890831885,29.876245527558442,101.64342890831885,29.876245527558428
68.0,101.81786892872152,29.79611382640574,101.81786892872154,29.796113826405726
68.25,101.99239587749213,29.716155870502664,101.99239587749213,29.716155870502654
68.5,102.1670094223571,29.63637128199215,102.1670094223571,29.636371281992147
68.75,102.34170923228785,29.556759682596756,102.34170923228785,29.556759682596745
69.0,102.51649497750076,29.47732069363528,102.51649497750074,29.47732069363527
69.25,102.6913663294559,29.39805393604005,102.69136632945592,29.398053936040046
69.5,102.86632296085631,29.31895903037378,102.86632296085631,29.31895903037378
69.75,103.04136454564684,29.24003559684577,103.04136454564684,29.240035596845768
70.0,103.2164907590131,29.161283255328676,103.2164907590131,29.161283255328666
70.25,103.39170127738024,29.082701625375112,103.39170127738024,29.08270162537511
70.5,103.56699577841246,29.004290326234123,103.56699577841246,29.004290326234113
70.75,103.74237394101051,28.926048976866806,103.74237394101053,28.9260489768668
71.0,103.91783544531194,28.84797719596339,103.91783544531194,28.847977195963377
71.25,104.09337997268761,28.77007460195829,104.09337997268761,28.770074601958292
71.5,104.26900720574307,28.692340813046673,104.26900720574307,28.69234081304667
71.75,104.44471682831423,28.614775447200135,104.44471682831423,28.614775447200117
72.0,104.6205085254678,28.537378122182442,104.62050852546778,28.537378122182435
72.25,104.79638198349896,28.460148455564926,104.79638198349896,28.46014845556492
72.5,104.97233688992932,28.383086064742397,104.97233688992935,28.38308606474238
72.75,105.14837293350612,28.306190566947908,105.14837293350612,28.306190566947905
73.0,105.32448980419963,28.22946157926878,105.32448980419963,28.229461579268776
73.25,105.50068719320181,28.15289871866119,105.50068719320183,28.152898718661188
