u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup
-1.0,58.3844930897665,59.468665432578106,59.468665432578106,
0.0,58.924976208093256,58.92497620809327,,58.924976208093256
1.0,59.468665432578106,58.3844930897665,,59.468665432578106
