-20.0,"       0       1       2      3       4       5       6       7      8       9       10     11      12      13      14      15
0  -17.25  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.00 -15.033  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.00  -0.000 -10.061 -3.189  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.00  -0.000  -3.189 -5.441  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.00  -0.000  -0.000 -0.000 -19.584   0.000   0.000   0.000  -0.00  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.00  -0.000  -0.000 -0.000   0.000 -17.626   0.000   0.000  -0.00  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.00  -0.000  -0.000 -0.000   0.000   0.000 -12.613  -1.500  -0.00  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.00  -0.000  -0.000 -0.000   0.000   0.000  -1.500 -13.452  -0.00  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.00  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.25  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.00  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.00 -15.033  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.00  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000 -10.061 -3.189  -0.000  -0.000  -0.000  -0.000
11  -0.00  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000  -3.189 -5.441  -0.000  -0.000  -0.000  -0.000
12  -0.00  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.00  -0.000  -0.000 -0.000 -19.584   0.000   0.000   0.000
13  -0.00  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.00  -0.000  -0.000 -0.000   0.000 -17.626   0.000   0.000
14  -0.00  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.00  -0.000  -0.000 -0.000   0.000   0.000 -12.613  -1.500
15  -0.00  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.00  -0.000  -0.000 -0.000   0.000   0.000  -1.500 -13.452"
-19.75,"        0       1       2      3       4       5       6       7       8       9       10     11      12      13      14      15
0  -17.246  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -15.028  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.000 -10.056 -3.186  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.000  -3.186 -5.451  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.000  -0.000 -0.000 -19.583   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.000  -0.000 -0.000   0.000 -17.626   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.617  -1.500  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.500 -13.448  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.246  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -15.028  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -10.056 -3.186  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -3.186 -5.451  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000 -19.583   0.000   0.000   0.000
13  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000 -17.626   0.000   0.000
14  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.617  -1.500
15  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.500 -13.448"
-19.5,"        0       1       2      3       4       5       6       7       8       9       10     11      12      13      14      15
0  -17.243  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -15.024  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.000 -10.051 -3.182  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.000  -3.182 -5.460  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.000  -0.000 -0.000 -19.583   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.000  -0.000 -0.000   0.000 -17.625   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.621  -1.499  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.499 -13.444  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.243  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -15.024  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -10.051 -3.182  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -3.182 -5.460  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000 -19.583   0.000   0.000   0.000
13  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000 -17.625   0.000   0.000
14  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.621  -1.499
15  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.499 -13.444"
-19.25,"        0      1       2      3       4       5       6       7       8      9       10     11      12      13      14      15
0  -17.239  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -15.02  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.00 -10.046 -3.179  -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.00  -3.179 -5.469  -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.00  -0.000 -0.000 -19.583   0.000   0.000   0.000  -0.000  -0.00  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.00  -0.000 -0.000   0.000 -17.625   0.000   0.000  -0.000  -0.00  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.00  -0.000 -0.000   0.000   0.000 -12.625  -1.499  -0.000  -0.00  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.00  -0.000 -0.000   0.000   0.000  -1.499 -13.440  -0.000  -0.00  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.239  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -15.02  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.00 -10.046 -3.179  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.00  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.00  -3.179 -5.469  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.00  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.00  -0.000 -0.000 -19.583   0.000   0.000   0.000
13  -0.000  -0.00  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.00  -0.000 -0.000   0.000 -17.625   0.000   0.000
14  -0.000  -0.00  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.00  -0.000 -0.000   0.000   0.000 -12.625  -1.499
15  -0.000  -0.00  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.00  -0.000 -0.000   0.000   0.000  -1.499 -13.440"
-19.0,"        0       1       2      3       4       5       6       7       8       9       10     11      12      13      14      15
0  -17.236  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -15.016  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.000 -10.041 -3.175  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.000  -3.175 -5.478  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.000  -0.000 -0.000 -19.583   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.000  -0.000 -0.000   0.000 -17.625   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.629  -1.498  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.498 -13.436  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.236  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -15.016  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -10.041 -3.175  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -3.175 -5.478  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000 -19.583   0.000   0.000   0.000
13  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000 -17.625   0.000   0.000
14  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.629  -1.498
15  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.498 -13.436"
-18.75,"        0       1       2      3       4       5       6       7       8       9       10     11      12      13      14      15
0  -17.232  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -15.011  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.000 -10.036 -3.171  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.000  -3.171 -5.487  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.000  -0.000 -0.000 -19.582   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.000  -0.000 -0.000   0.000 -17.624   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.633  -1.498  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.498 -13.432  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.232  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -15.011  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -10.036 -3.171  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -3.171 -5.487  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000 -19.582   0.000   0.000   0.000
13  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000 -17.624   0.000   0.000
14  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.633  -1.498
15  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.498 -13.432"
-18.5,"        0       1       2      3       4       5       6       7       8       9       10     11      12      13      14      15
0  -17.228  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -15.007  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.000 -10.030 -3.168  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.000  -3.168 -5.496  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.000  -0.000 -0.000 -19.582   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.000  -0.000 -0.000   0.000 -17.624   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.637  -1.498  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.498 -13.428  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.228  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -15.007  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -10.030 -3.168  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -3.168 -5.496  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000 -19.582   0.000   0.000   0.000
13  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000 -17.624   0.000   0.000
14  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.637  -1.498
15  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.498 -13.428"
-18.25,"        0       1       2      3       4       5       6       7       8       9       10     11      12      13      14      15
0  -17.225  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -15.003  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.000 -10.025 -3.164  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.000  -3.164 -5.505  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.000  -0.000 -0.000 -19.582   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.000  -0.000 -0.000   0.000 -17.624   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.641  -1.497  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.497 -13.424  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.225  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -15.003  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -10.025 -3.164  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -3.164 -5.505  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000 -19.582   0.000   0.000   0.000
13  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000 -17.624   0.000   0.000
14  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.641  -1.497
15  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.497 -13.424"
-18.0,"        0       1       2      3       4       5       6       7       8       9       10     11      12      13      14      15
0  -17.221  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -14.998  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.000 -10.020 -3.161  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.000  -3.161 -5.514  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.000  -0.000 -0.000 -19.582   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.000  -0.000 -0.000   0.000 -17.623   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.645  -1.497  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.497 -13.420  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.221  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -14.998  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -10.020 -3.161  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -3.161 -5.514  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000 -19.582   0.000   0.000   0.000
13  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000 -17.623   0.000   0.000
14  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.645  -1.497
15  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.497 -13.420"
-17.75,"        0       1       2      3       4       5       6       7       8       9       10     11      12      13      14      15
0  -17.217  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
1   -0.000 -14.994  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
2   -0.000  -0.000 -10.015 -3.157  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
3   -0.000  -0.000  -3.157 -5.523  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
4   -0.000  -0.000  -0.000 -0.000 -19.581   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
5   -0.000  -0.000  -0.000 -0.000   0.000 -17.623   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
6   -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.649  -1.496  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
7   -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.496 -13.416  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000
8   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000 -17.217  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
9   -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -14.994  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000
10  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000 -10.015 -3.157  -0.000  -0.000  -0.000  -0.000
11  -0.000  -0.000  -0.000 -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -0.000  -3.157 -5.523  -0.000  -0.000  -0.000  -0.000
12  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000 -19.581   0.000   0.000   0.000
13  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000 -17.623   0.000   0.000
14  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000 -12.649  -1.496
15  -0.000  -0.000  -0.000 -0.000   0.000   0.000   0.000   0.000  -0.000  -0.000  -0.000 -0.000   0.000   0.000  -1.496 -13.416"
