u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-30.0,-39.764919747767834,-25.381082233750472,-58.42644140970638,51.222438675681715,10.051276862610955,14.366420288131353,-61.094209985423454,50.75646986773462,-38.2595197477678,-23.87568223375049,-56.92104140970633,52.72783867568164,11.556676862610937,15.87182028813136,-59.588809985423424,52.26186986773463,-6.912202685569767
-29.0,-39.24144374749877,-24.937010659547866,-58.378617622603905,51.06638996452239,9.528873567486954,13.925348072557707,-60.91226508910448,50.675507754841966,-37.73604374749873,-23.431610659547808,-56.87321762260395,52.571789964522345,11.034273567486965,15.43074807255769,-59.40686508910449,52.180907754842,-6.951368546030427
-28.0,-38.71775661679974,-24.492769158190274,-58.33396489166856,50.91332192859836,9.006291825390614,13.484071481843847,-60.73296669858467,50.597461186930936,-37.21235661679968,-22.987369158190262,-56.82856489166852,52.41872192859832,10.511691825390603,14.989471481843848,-59.2275666985847,52.10286118693095,-6.990538666399824
-27.0,-38.193864823598055,-24.048362907649327,-58.29250152887824,50.763262891608264,8.483534808924635,13.042593325547818,-60.55634189810247,50.52235131613334,-36.688464823598004,-22.542962907649333,-56.78710152887827,52.268662891608194,9.988934808924643,14.54799332554782,-59.05094189810248,52.027751316133376,-7.029714049362349
-26.0,-37.66977485464659,-23.60379717787635,-58.2542451884368,50.61624777088311,7.960605791376762,12.600916533310642,-60.38241764014422,50.450191905845124,-36.164374854646624,-22.098397177876333,-56.74884518843684,52.121647770883165,9.466005791376764,14.106316533310613,-58.87701764014423,51.955591905845125,-7.068895693249786
-25.0,-37.145493206856706,-23.159077319591947,-58.21921282844715,50.4723469198523,7.437508138466593,12.159044147472938,-60.21122074136964,50.38096043937095,-35.64009320685665,-21.653677319591946,-56.7138128284471,51.97774691985229,8.942908138466601,13.664444147472947,-58.705820741369685,51.88636043937096,-7.108084590562676
-24.0,-36.62102637521677,-22.714208749275326,-58.1874206644962,50.33241630918031,6.914245296174363,11.716979312574317,-60.04277788630184,50.31384788924126,-35.11562637521681,-21.208808749275327,-56.68202066449619,51.83781630918035,8.419645296174377,13.222379312574326,-58.53737788630183,51.81924788924127,-7.147281726550482
-23.0,-36.096380836382295,-22.26919692849795,-58.15888411218706,50.1929681298309,6.390820772832909,11.27472526076832,-59.87711564154532,50.25238806349751,-34.590980836382364,-20.76379692849791,-56.65348411218696,51.69836812983089,7.89622077283292,12.78012526076832,-58.371715641545315,51.757788063497536,-7.1864880778325
-22.0,-35.57156302724464,-21.824047333985266,-58.13361771873179,50.05844417437157,5.867238112170464,10.832285292141298,-59.71426047983425,50.19218417130608,-34.066163027244656,-20.318647333985332,-56.628217718731825,51.56384417437165,7.37263811217047,12.337685292141323,-58.208860479834236,51.6975841713061,-7.225704610907433
-21.0,-35.04657931844479,-21.378765408032297,-58.11163510401954,49.926911475225836,5.343500848299817,10.389662748448554,-59.5542387913075,50.1352131244924,-33.5411793184448,-19.873365408032306,-56.6062351040195,51.43231147522584,6.848900848299833,11.895062748448547,-58.048838791307396,51.64061312449241,-7.264932279866245
-20.0,-34.521435976928274,-20.93335643886743,-58.09294904143954,49.79850632886604,4.8196123981152565,9.946860968005751,-59.39707674043635,50.08138142382316,-33.01603597692829,-19.42795643886741,-56.58754904143951,51.30390632886604,6.325012398115254,11.452260968005726,-57.89167674043638,51.586781423823155,-7.304172020376077
-19.0,-33.99613896915806,-20.4878249554511,-58.07757248724668,49.67327037111777,4.295575504756798,9.5038830401231,-59.24279907171715,50.030688809378866,-32.490738969158116,-18.982424955451098,-56.572172487246704,51.178670371117825,5.8009755047568,11.009283040123101,-57.73739907171714,51.53608880937886,-7.34342472534715
-18.0,-33.47067085081905,-20.042159848919848,-58.06545543187813,49.55112014382464,3.765657246331683,9.054038720895923,-59.086083036349436,49.98557204509422,-31.95837121841258,-18.528688133980868,-56.56373530506337,51.05046289266554,5.276871828531748,10.566201069595866,-57.58595978021801,51.48839889327716,-7.3815154438245925
-17.0,-32.94506673389132,-19.596386989843463,-58.05666663946401,49.43224255540556,3.241274595326617,8.610649926679937,-58.93771814649554,49.94133410479922,-31.432763097219958,-18.08290139402645,-56.555118622092984,50.93167706393187,4.752570792743988,10.12289874604207,-57.43750702292059,51.44403587669577,-7.420813399349917
-16.0,-32.41931263970701,-19.15049604955513,-58.05115153483073,49.31657393008211,2.716742392764826,8.167084022274882,-58.792381007270215,49.90031269774709,-30.90702522051817,-17.63701523075413,-56.54984673199567,50.81613143560166,4.228137012860032,9.679434302482246,-57.29201094627135,51.4028629832096,-7.460136418994653
