u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,67.26647153,66.25412174,59.01731631,58.5650447
1.0,66.7538378,66.76100637,59.5629012,58.03208266
2.0,66.24462136,67.27117034,60.1116737,57.50226651
3.0,65.73883413,67.78460027,60.66361218,56.97561384
