u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
1.0,62.82467649904146,63.68235762993294,48.37980423942513,47.45093052233874
2.0,62.4000295040158,64.11539739068174,48.848470642851154,46.9907301863254
3.0,61.97817369945025,64.55123958619579,49.319951325219314,46.53335807941794
4.0,61.559105117824785,64.98988585746821,49.79424165341106,46.078816530762765
