u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
0.0,-12.65071497,4.16902838,-53.24382651,52.50588361,-14.9261312,2.27703077,-53.24382651,52.50588361,6.09144321,11.64679579,-48.27583754,57.86221072,3.81602694,9.75479816,-48.27583754,57.86221072,-5.1868421
1.0,-13.63335608,4.32498048,-53.31406472,52.46882404,-16.91703338,1.59287056,-53.17691243,52.54633824,6.46562738,12.00043354,-48.37605249,57.85676829,3.18195008,9.26832362,-48.17887586,57.87103726,-6.02024276
2.0,-13.12785136,4.74660166,-53.3876184,52.43515821,-17.41978036,1.17438783,-53.11333031,52.5901884,6.9711321,12.42205472,-48.47950651,57.85470227,2.67920309,8.84984088,-48.08518091,57.88325473,-5.97673177
3.0,-12.62232469,5.16822461,-53.46447808,52.4048839,-17.92249049,0.75591926,-53.05308716,52.63743364,7.47665877,12.84367767,-48.58618467,57.85600412,2.17649297,8.43137232,-47.99476537,57.89886908,-5.93320271
4.0,-12.116779,5.58984709,-53.5446335,52.37799801,-18.42516111,0.33746663,-52.99618917,52.68807263,7.98220446,13.26530015,-48.6960713,57.86066445,1.67382235,8.01291969,-47.90764115,57.91788539,-5.88965618
