u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
0.0,50.86315805,50.56348785,57.20586159,56.85427914
1.0,52.45934616,51.09436695,57.07240652,55.66921701
2.0,52.97335155,50.59508719,57.60545935,55.15066685
3.0,53.49056763,50.09901729,58.1416426,54.63526052
